어휘	구성 단위	품사	전문 분야
보렐ㆍ칸텔리^보조^정리	구	품사 없음	수학
보렐리	어휘	명사	인명
보렐리아-증	어휘	명사	의학
보렐리아^부르그도페리	구	품사 없음	보건 일반
보력	어휘	명사	화학
보력	어휘	명사	
보력	어휘	명사	역사
보련	어휘	명사	역사
보련	어휘	명사	
보련대	어휘	명사	불교
보련화	어휘	명사	불교
보렴	어휘	명사	불교
보령	어휘	명사	지명
보령	어휘	명사	
보령-군	어휘	명사	지명
보령^관산리^유적	구	품사 없음	역사
보령^관창리^유적	구	품사 없음	역사
보령^궁주	구	품사 없음	인명
보령^성주사지^낭혜^화상^탑비	구	품사 없음	역사
보령^성주사지^서^삼층^석탑	구	품사 없음	역사
보령^성주사지^오층^석탑	구	품사 없음	역사
보령^성주사지^중앙^삼층^석탑	구	품사 없음	역사
보령^평라리^유적	구	품사 없음	역사
보례	어휘	명사	불교
보례	어휘	명사	가톨릭
보례-하다	어휘	동사	불교
보례-하다	어휘	동사	가톨릭
보로	어휘	명사	
보로	어휘	명사	
보로	어휘	명사	
보로	어휘	명사	인명
보로	어휘	명사	
보로	어휘	부사	
보로	어휘	명사	
보로	어휘	명사	체육
보로-금	어휘	명사	법률
보로-금	어휘	명사	법률
보로^동지회	구	품사 없음	역사
보로^운동	구	품사 없음	역사
보로기	어휘	명사	
보로꾸	어휘	명사	
보로노이^다각형	구	품사 없음	수학
보로노이^다이어그램	구	품사 없음	수학
보로노이^에지	구	품사 없음	정보·통신
보로노이^정점	구	품사 없음	정보·통신
보로니아	어휘	명사	식물
보로디노	어휘	명사	지명
보로디노^전투	구	품사 없음	역사
보로디노의^싸움	구	품사 없음	역사
보로딘	어휘	명사	인명
보로메오^고리	구	품사 없음	문학
보로메오^매듭	구	품사 없음	문학
보로미니	어휘	명사	인명
보로부두르	어휘	명사	역사
보로비콥스키	어휘	명사	인명
보로사	어휘	명사	역사
보로서	어휘	명사	역사
보로시	어휘	부사	
보로실로브그라드	어휘	명사	지명
보로실로프	어휘	명사	인명
보로실로프	어휘	명사	지명
보로씨	어휘	부사	
보로지노전투	어휘	명사	역사
보로통	어휘	품사 없음	
보로통-하다	어휘	형용사	
보로통-하다	어휘	형용사	
보로통-히	어휘	부사	
보로통-히	어휘	부사	
보록	어휘	명사	
보록	어휘	명사	
보록	어휘	명사	
보록	어휘	명사	음악
보록-사	어휘	명사	음악
보록-장	어휘	명사	음악
보롤	어휘	명사	농업
보롬	어휘	명사	
보롬	어휘	명사	
보롬	어휘	명사	
보롬-날	어휘	명사	
보롬-날	어휘	명사	
보롬-달	어휘	명사	
보롭시	어휘	명사	
보롱이	어휘	명사	
보료	어휘	명사	
보료-방석	어휘	명사	
보루	어휘	명사	군사
보루	어휘	명사	
보루	어휘	명사	
보루	어휘	의존 명사	
보루	어휘	의존 명사	
보루	어휘	부사	
보루-각	어휘	명사	역사
보루-관	어휘	명사	불교
보루-국	어휘	명사	역사
보루-쌀	어휘	명사	
보루-차데기	어휘	명사	
보루각^자격루	구	품사 없음	역사
보루다	어휘	형용사	
보루루	어휘	부사	
보루지	어휘	명사	
보루통-하다	어휘	형용사	
보룸	어휘	명사	
보룸-날	어휘	명사	
보룸-달	어휘	명사	
보룸-둘르다	어휘	동사	
보룸-밤	어휘	명사	
보룻-저	어휘	명사	
보류	어휘	명사	
보류	어휘	명사	해양
보류-되다	어휘	동사	
보류-음	어휘	명사	정보·통신
보류-자	어휘	명사	
보류-제	어휘	명사	
보류-증	어휘	명사	
보류-지	어휘	명사	경제
보류-하다	어휘	동사	
보류^거부	구	품사 없음	법률
보류^녹지	구	품사 없음	건설
보류^동의	구	품사 없음	정치
보류^명령어	구	품사 없음	정보·통신
보류^방식	구	품사 없음	정보·통신
보류^변경	구	품사 없음	정보·통신
보류^상태	구	품사 없음	정보·통신
보류^선수	구	품사 없음	체육
보류^속성	구	품사 없음	정보·통신
보류^시간	구	품사 없음	정보·통신
보류^시간^기록기	구	품사 없음	정보·통신
보류^영상	구	품사 없음	영상
보류^절상	구	품사 없음	정보·통신
보류^주성	구	품사 없음	자연 일반
보류^지분	구	품사 없음	건설
보류^통지음	구	품사 없음	정보·통신
보류지^감보	구	품사 없음	건설
보륜	어휘	명사	
보륜	어휘	명사	
보륜	어휘	명사	불교
보륜	어휘	명사	불교
보륜하다	어휘	동사	
보륜하다	어휘	동사	
보륨	어휘	명사	
보르	어휘	부사	
보르	어휘	감탄사·명사	
보르	어휘	명사	문학
보르-반	어휘	명사	공업
보르-반	어휘	명사	공학 일반
보르게세-가	어휘	명사	역사
보르게세^미술관	구	품사 없음	미술
보르나-병	어휘	명사	수의
보르나병^바이러스	구	품사 없음	수의
보르나프린	어휘	명사	약학
보르네오 섬	구	품사 없음	지명
보르네올	어휘	명사	화학
보르는-물레	어휘	명사	
보르다	어휘	동사	
보르다	어휘	형용사	
보르다	어휘	동사	
보르다^진자	구	품사 없음	물리
보르다^흔들이	구	품사 없음	물리
보르데	어휘	명사	인명
보르데텔라-속	어휘	명사	의학
보르데텔라^백일해	구	품사 없음	보건 일반
보르도	어휘	명사	
보르도	어휘	명사	
보르도	어휘	명사	지명
보르도-액	어휘	명사	생명
보르도^미술관	구	품사 없음	미술
보르도^현대^미술관	구	품사 없음	미술
보르도누아	어휘	명사	음악
보르라니	어휘	부사	
보르래기	어휘	명사	
보르르	어휘	부사	
보르르	어휘	부사	
보르르	어휘	부사	
보르르	어휘	부사	
보르르	어휘	부사	
보르르-하다	어휘	동사	
보르르-하다	어휘	동사	
보르르-하다	어휘	동사	
보르르-하다	어휘	동사	
보르르하다	어휘	형용사	
보르륵	어휘	부사	
보르반^도르래	구	품사 없음	기계
보르수크ㆍ울람^정리	구	품사 없음	수학
보르숙ㆍ울람^정리	구	품사 없음	수학
보르슈	어휘	명사	
보르슈트^기능	구	품사 없음	정보·통신
보르스크ㆍ울람^정리	구	품사 없음	수학
보르스크ㆍ울람의^정리	구	품사 없음	수학
보르시	어휘	명사	
보르자	어휘	명사	인명
보르자-가	어휘	명사	역사
보르조이	어휘	명사	동물
보르지아-가	어휘	명사	역사
보르탁	어휘	명사	군사
보르트	어휘	명사	광업
보르하	어휘	명사	인명
보르하르트	어휘	명사	인명
보르헤르트	어휘	명사	인명
보르헤스	어휘	명사	인명
보른	어휘	명사	인명
보른^가정	구	품사 없음	물리
보른^관계식	구	품사 없음	물리
보른^근사	구	품사 없음	물리
보른^어림법	구	품사 없음	물리
보른ㆍ오펜하이머^근사	구	품사 없음	물리
보른ㆍ오펜하이머^어림	구	품사 없음	물리
보른ㆍ오펜하이머^어림법	구	품사 없음	물리
보른홀름 섬	구	품사 없음	지명
보른홀름-병	어휘	명사	의학
보름	어휘	명사	
보름	어휘	명사	
보름	어휘	명사	
보름	어휘	명사	민속
보름-게	어휘	명사	
보름-나물	어휘	명사	민속
보름-날	어휘	명사	
보름-달	어휘	명사	
보름-대	어휘	명사	민속
보름-떡	어휘	명사	
보름-밤	어휘	명사	
보름-백이	어휘	명사	
보름-보기	어휘	명사	
보름-사리	어휘	명사	
보름-사리	어휘	명사	
보름-새	어휘	명사	
보름-새기	어휘	명사	민속
보름-우	어휘	명사	
보름-점고	어휘	명사	
보름-차례	어휘	명사	
보름-치	어휘	명사	
보름-치	어휘	명사	
보름-코지	어휘	명사	
보름달 밝아 구황 타러 가기 좋다	속담	품사 없음	
보름달-물해파리	어휘	명사	동물
보름달이 밝은 줄 몰랐더냐	속담	품사 없음	
보름명절	어휘	명사	민속
보름명절	어휘	명사	
보름스	어휘	명사	지명
보름스^성당	구	품사 없음	가톨릭
보름스^의회	구	품사 없음	역사
보름스^협약	구	품사 없음	역사
보름스^회의	구	품사 없음	역사
보리	어휘	명사	식물
보리	어휘	명사	불교
보리	어휘	명사	불교
보리	어휘	명사	
보리 가시랭이가 까다로우냐 괭이 가시랭이가 까다로우냐	속담	품사 없음	
보리 갈아 놓고 못 참는다	속담	품사 없음	
보리 갈아 이태 만에 못 먹으랴	속담	품사 없음	
보리 목	구	품사 없음	
보리 순	구	품사 없음	
보리 싹	구	품사 없음	
보리 안 패는 삼월 없고 나락 안 패는 유월 없다	속담	품사 없음	
보리 안 패는 삼월 없고 나락 안 패는 유월 없다	속담	품사 없음	
보리 주면 오이[외] 안 주랴	속담	품사 없음	
보리(를) 타다	관용구	품사 없음	
보리-가마니	어휘	명사	
보리-갈이	어휘	명사	
보리-감자	어휘	명사	
보리-감주	어휘	명사	
보리-강	어휘	명사	불교
보리-강	어휘	명사	불교
보리-개떡	어휘	명사	
보리-걷이	어휘	명사	
보리-고추장	어휘	명사	
보리-곤딩게	어휘	명사	
보리-골	어휘	명사	
보리-곱삶이	어휘	명사	
보리-굴비	어휘	명사	
보리-그을음	어휘	명사	민속
보리-길움	어휘	명사	
보리-까끄라기	어휘	명사	
보리-까락	어휘	명사	
보리-까시래기	어휘	명사	
보리-까시래이	어휘	명사	
보리-깐디기	어휘	명사	
보리-깜배기	어휘	명사	
보리-깜베기	어휘	명사	
보리-깜부기	어휘	명사	
보리-깜비기	어휘	명사	
보리-깨	어휘	명사	
보리-꺼끄락	어휘	명사	
보리-꺼럭	어휘	명사	
보리-꺼스레	어휘	명사	
보리-꺼시라기	어휘	명사	
보리-껄티기	어휘	명사	
보리-꼬셍이	어휘	명사	
보리-꼽사뎅이	어휘	명사	
보리-나방	어휘	명사	동물
보리-낭	어휘	명사	
보리-논	어휘	명사	농업
보리-농구	어휘	명사	
보리-농사	어휘	명사	
보리-누룩	어휘	명사	
보리-누름	어휘	명사	
보리-단술	어휘	명사	
보리-달마	어휘	명사	인명
보리-도량	어휘	명사	불교
보리-도량	어휘	명사	불교
보리-동갑	어휘	명사	
보리-동냥	어휘	명사	
보리-동생	어휘	명사	
보리-동자개	어휘	명사	
보리-동지	어휘	명사	
보리-동지	어휘	명사	
보리-된장	어휘	명사	
보리-등게	어휘	명사	
보리-등겨	어휘	명사	
보리-딩기	어휘	명사	
보리-딸	어휘	명사	
보리-땅가루	어휘	명사	
보리-때	어휘	명사	
보리-떡	어휘	명사	
보리-떡	어휘	명사	기독교
보리-똥	어휘	명사	
보리-뚝	어휘	명사	
보리-락	어휘	명사	불교
보리-마당질	어휘	명사	농업
보리-마대이	어휘	명사	
보리-마뎅이	어휘	명사	
보리-마디이	어휘	명사	
보리-막걸리	어휘	명사	
보리-매무	어휘	명사	
보리-매미	어휘	명사	동물
보리-맥	어휘	명사	
보리-메레치	어휘	명사	
보리-멸	어휘	명사	동물
보리-문	어휘	명사	불교
보리-문	어휘	명사	불교
보리-문디	어휘	명사	
보리-문딩이	어휘	명사	
보리-바둑	어휘	명사	
보리-밟기	어휘	명사	농업
보리-밥	어휘	명사	
보리-밧	어휘	명사	
보리-방아	어휘	명사	
보리-밭	어휘	명사	
보리-배필	어휘	명사	
보리-범벅	어휘	명사	
보리-베늘	어휘	명사	
보리-벳가루	어휘	명사	
보리-복	어휘	명사	동물
보리-붙이	어휘	명사	
보리-비빔밥	어휘	명사	
보리-빵	어휘	명사	
보리-뻬까리	어휘	명사	
보리-사리	어휘	명사	
보리-사초	어휘	명사	식물
보리-산도	어휘	명사	
보리-살	어휘	명사	
보리-살타	어휘	명사	불교
보리-삼매	어휘	명사	
보리-상웨	어휘	명사	
보리-새우	어휘	명사	동물
보리-성	어휘	명사	불교
보리-소매고둥	어휘	명사	동물
보리-소주	어휘	명사	
보리-수	어휘	명사	불교
보리-수	어휘	명사	식물
보리-수	어휘	명사	식물
보리-수	어휘	명사	음악
보리-수단	어휘	명사	
보리-수수밥	어휘	명사	
보리-수제비	어휘	명사	
보리-수지비	어휘	명사	
보리-술	어휘	명사	
보리-술	어휘	명사	
보리-숭늉	어휘	명사	
보리-숭늉	어휘	명사	
보리-심	어휘	명사	불교
보리-쌀	어휘	명사	
보리-썰	어휘	명사	
보리-쏠	어휘	명사	
보리-알	어휘	명사	
보리-앝	어휘	명사	
보리-앵두	어휘	명사	
보리-열	어휘	명사	
보리-왓	어휘	명사	
보리-윷	어휘	명사	
보리-잎	어휘	명사	
보리-잎벌	어휘	명사	동물
보리-장	어휘	명사	
보리-장기	어휘	명사	
보리-저녁	어휘	명사	
보리-죽	어휘	명사	
보리-질금	어휘	명사	
보리-찍	어휘	명사	
보리-찝	어휘	명사	
보리-차	어휘	명사	
보리-체	어휘	명사	
보리-초	어휘	명사	
보리-콩	어휘	명사	
보리-클	어휘	명사	
보리-타작	어휘	명사	농업
보리-타작	어휘	명사	
보리-타적	어휘	명사	
보리-탈	어휘	명사	
보리-풀	어휘	명사	농업
보리-피리	어휘	명사	
보리-할매	어휘	명사	민속
보리-해데이	어휘	명사	
보리-?	어휘	명사	
보리^누르개	구	품사 없음	농업
보리^수매제	구	품사 없음	법률
보리^시나리오별^재배^면적	구	품사 없음	농업
보리^장리	구	품사 없음	역사
보리^재배^가능^지역	구	품사 없음	농업
보리가을	어휘	명사	
보리가을하다	어휘	동사	
보리감자-밥	어휘	명사	
보리겨떡	어휘	명사	
보리고개	어휘	명사	
보리길금	어휘	명사	
보리까끄라기도 쓸모가 있다	속담	품사 없음	
보리깨	어휘	명사	
보리깨	어휘	명사	
보리꽁댕기-밥	어휘	명사	
보리나비	어휘	명사	동물
보리누름까지 세배한다	속담	품사 없음	
보리누름에 설늙은이 얼어 죽는다	속담	품사 없음	
보리다	어휘	동사	
보리다	어휘	동사	
보리다	어휘	동사	
보리동냥	어휘	명사	
보리둑	어휘	명사	
보리떡에 쌍장구	속담	품사 없음	
보리떡을 떡이라 하며 의붓아비를 아비라 하랴	속담	품사 없음	
보리똥-나무	어휘	명사	식물
보리로 담근 술 보리 냄새가 안 빠진다	속담	품사 없음	
보리로 담근 술 보리 냄새가 안 빠진다	속담	품사 없음	
보리를 베면서 가라면 하루에 갈 길을 평지에서 걸어가라면 닷새도 더 걸린다	속담	품사 없음	
보리를 베면서 가라면 하루에 갈 길을 평지에서 걸어가라면 닷새도 더 걸린다	속담	품사 없음	
보리를 베면서 가라면 하루에 갈 길을 평지에서 걸어가라면 닷새도 더 걸린다	속담	품사 없음	
보리마당질-하다	어휘	동사	농업
보리머리	어휘	명사	
보리멸-과	어휘	명사	동물
보리미	어휘	명사	
보리밟기-하다	어휘	동사	농업
보리밤나비	어휘	명사	동물
보리밥 알로 잉어 낚는다	속담	품사 없음	
보리밥 한 솥 짓기	속담	품사 없음	
보리밥-나무	어휘	명사	식물
보리밥-맵	어휘	명사	
보리밥에 고추장이 제격이다	속담	품사 없음	
보리방아 찧을 때면 시어머니 생각난다	속담	품사 없음	
보리밭만 지나가도 주정한다	속담	품사 없음	
보리밭만 지나가도 주정한다	속담	품사 없음	
보리밭에 가 숭늉 찾는다	속담	품사 없음	
보리범벅	어휘	명사	
보리볼레-낭	어휘	명사	
보리뿌리-점	어휘	명사	민속
보리사^대경^대사^탑비	구	품사 없음	역사
보리살-소쿠리	어휘	명사	
보리살-자리	어휘	명사	
보리새우-무침	어휘	명사	
보리새웃-과	어휘	명사	동물
보리소프무사토프	어휘	명사	인명
보리수	어휘	명사	
보리수-나무	어휘	명사	식물
보리수나뭇-과	어휘	명사	식물
보리술이 제맛 있다	속담	품사 없음	
보리술이 제맛 있다	속담	품사 없음	
보리스 고두노프	구	품사 없음	인명
보리알	어휘	명사	
보리와 병정	구	품사 없음	문학
보리와리	어휘	명사	
보리자	어휘	명사	식물
보리자-나무	어휘	명사	식물
보리자-염주	어휘	명사	
보리장-나무	어휘	명사	식물
보리장-낭그	어휘	명사	
보리장-낭기	어휘	명사	
보리장마	어휘	명사	
보리주	어휘	명사	동물
보리주	어휘	명사	식물
보리죽에 물 탄 것 같다	속담	품사 없음	
보리줄무늿-병	어휘	명사	농업
보리지	어휘	명사	식물
보리짚종이	어휘	명사	
보리찝-눌	어휘	명사	
보리코나졸	어휘	명사	약학
보리타작-하다	어휘	동사	농업
보리타작-하다	어휘	동사	
보리타작^노래	구	품사 없음	음악
보리타작^소리	구	품사 없음	음악
보리탈-낭	어휘	명사	
보리퉁	어휘	품사 없음	
보리퉁-하다	어휘	형용사	
보리풀-꺾다	어휘	동사	농업
보리풀-하다	어휘	동사	농업
보리화주-나무	어휘	명사	
보리화채	어휘	명사	
보린	어휘	명사	
보린-관	어휘	명사	복지
보린-하다	어휘	동사	
보린^사업	구	품사 없음	복지
보림	어휘	명사	
보림-사	어휘	명사	불교
보림-사	어휘	명사	불교
보림-사	어휘	명사	불교
보림사^삼층^석탑	구	품사 없음	역사
보림사^철조^비로자나불^좌상	구	품사 없음	역사
보릿-가루	어휘	명사	
보릿-가리	어휘	명사	
보릿-가리	어휘	명사	
보릿-가을	어휘	명사	
보릿-가을	어휘	명사	
보릿-값	어휘	명사	
보릿-거름	어휘	명사	농업
보릿-게	어휘	명사	
보릿-겨	어휘	명사	
보릿-고개	어휘	명사	
보릿-골	어휘	명사	
보릿-국	어휘	명사	
보릿-남뎅이	어휘	명사	
보릿-낭	어휘	명사	
보릿-낭께기	어휘	명사	
보릿-낭뎅이	어휘	명사	
보릿-단	어휘	명사	
보릿-대	어휘	명사	
보릿-대	어휘	명사	
보릿-대공	어휘	명사	
보릿-대궁	어휘	명사	
보릿-동	어휘	명사	
보릿-딩기	어휘	명사	
보릿-딩기	어휘	명사	
보릿-사레기	어휘	명사	
보릿-잎	어휘	명사	
보릿-자루	어휘	명사	
보릿-자리	어휘	명사	
보릿-잘그	어휘	명사	
보릿-잘기	어휘	명사	
보릿-재	어휘	명사	농업
보릿-저	어휘	명사	
보릿-제	어휘	명사	
보릿-죽제	어휘	명사	
보릿-짚	어휘	명사	
보릿-??	어휘	명사	
보릿-??라기	어휘	명사	
보릿가을-하다	어휘	동사	
보릿게-수지기	어휘	명사	
보릿겨-수제비	어휘	명사	
보릿고개가 태산보다 높다	속담	품사 없음	
보릿고개에 죽는다	속담	품사 없음	
보릿낭-눌	어휘	명사	
보릿대-모자	어휘	명사	
보릿대-춤	어휘	명사	무용
보릿데-춤	어휘	명사	
보릿재-내기	어휘	명사	농업
보릿짚-꽃	어휘	명사	식물
보릿짚-모자	어휘	명사	
보링	어휘	명사	지구
보링	어휘	명사	인명
보링-공	어휘	명사	지구
보링-기	어휘	명사	기계
보링-선	어휘	명사	교통
보링^기계	구	품사 없음	건설
보링^로드	구	품사 없음	건설
보링^머신	구	품사 없음	공업
보링^머신	구	품사 없음	기계
보링^바이트	구	품사 없음	기계
보링^슬라임	구	품사 없음	지구
보링^조약	구	품사 없음	역사
보링^주상도	구	품사 없음	건설
보링^파일	구	품사 없음	건설
보링^펌프	구	품사 없음	건설
보링^헤드	구	품사 없음	기계
보링거ㆍ콜로프-병	어휘	명사	의학
보링경기	어휘	명사	체육
보링공	어휘	명사	
보링대	어휘	명사	기계
보링머리	어휘	명사	기계
보링반	어휘	명사	공업
보링용^드라이브^파이프	구	품사 없음	광업
보마	어휘	명사	역사
보마	어휘	명사	
보마	어휘	명사	지명
보마-법	어휘	명사	역사
보마-향거	어휘	명사	
보마르셰	어휘	명사	인명
보마리	어휘	명사	
보마크	어휘	명사	군사
보막이-하다	어휘	동사	건설
보막이뚝	어휘	명사	
보만당	어휘	명사	인명
보만재-집	어휘	명사	책명
보말	어휘	명사	
보말	어휘	명사	
보말-고둥	어휘	명사	동물
보망	어휘	명사	
보망-하다	어휘	동사	
보망개	어휘	명사	
보망실	어휘	명사	
보망칼	어휘	명사	
보매	어휘	부사	
보머	어휘	명사	정보·통신
보머^재킷	구	품사 없음	복식
보머^코트	구	품사 없음	복식
보먼	어휘	명사	인명
보먼-주머니	어휘	명사	의학
보멀	어휘	명사	
보메	어휘	의존 명사	물리
보메-도	어휘	명사	물리
보메^눈금	구	품사 없음	공학 일반
보메^비중계	구	품사 없음	물리
