어휘	구성 단위	품사	전문 분야
경로^제어^네트워크	구	품사 없음	정보·통신
경로^제어^센터	구	품사 없음	정보·통신
경로^제어^프로토콜	구	품사 없음	정보·통신
경로^조건	구	품사 없음	정보·통신
경로^조성금	구	품사 없음	경영
경로^종료^부호	구	품사 없음	영상
경로^주간	구	품사 없음	사회 일반
경로^주도자	구	품사 없음	경영
경로^주회^횟수	구	품사 없음	수학
경로^지도자	구	품사 없음	경제
경로^지시	구	품사 없음	정보·통신
경로^지정	구	품사 없음	정보·통신
경로^지정^계획	구	품사 없음	정보·통신
경로^지정^부호	구	품사 없음	정보·통신
경로^지정^알고리즘	구	품사 없음	정보·통신
경로^지정^유형	구	품사 없음	정보·통신
경로^지정^절차	구	품사 없음	정보·통신
경로^지정^테이블	구	품사 없음	정보·통신
경로^지정^통신^규약	구	품사 없음	정보·통신
경로^지정기	구	품사 없음	정보·통신
경로^지정표	구	품사 없음	정보·통신
경로^차	구	품사 없음	정보·통신
경로^차	구	품사 없음	물리
경로^추적	구	품사 없음	정보·통신
경로^추적^모드	구	품사 없음	정보·통신
경로^커버리지^테스트	구	품사 없음	정보·통신
경로^코드	구	품사 없음	정보·통신
경로^코드	구	품사 없음	정보·통신
경로^판매	구	품사 없음	경영
경로^표시기	구	품사 없음	정보·통신
경로^표시자	구	품사 없음	정보·통신
경로^풍부성	구	품사 없음	정보·통신
경로^플립플롭	구	품사 없음	정보·통신
경로^함수	구	품사 없음	물리
경로^헌장	구	품사 없음	사회 일반
경로^호출	구	품사 없음	정보·통신
경로동	어휘	명사	
경록무강지곡	어휘	명사	음악
경론	어휘	명사	
경론	어휘	명사	불교
경론	어휘	명사	
경론-하다	어휘	동사	
경뢰	어휘	명사	
경료	어휘	명사	불교
경료	어휘	명사	
경룡-절	어휘	명사	역사
경루	어휘	명사	역사
경루	어휘	명사	의학
경루	어휘	명사	
경루	어휘	명사	
경류	어휘	명사	불교
경류	어휘	명사	
경류-하다	어휘	동사	불교
경륜	어휘	명사	
경륜	어휘	명사	
경륜	어휘	명사	
경륜	어휘	명사	
경륜	어휘	명사	체육
경륜	어휘	명사	체육
경륜 팬	구	품사 없음	
경륜-가	어휘	명사	
경륜-꾼	어휘	명사	
경륜-장	어휘	명사	체육
경륜-하다	어휘	동사	
경륜-하다	어휘	동사	
경륜^운영^본부	구	품사 없음	체육
경륜^팀	구	품사 없음	체육
경륜지사	어휘	명사	
경률	어휘	명사	불교
경률	어휘	명사	
경률-론	어휘	명사	불교
경릉	어휘	명사	역사
경릉	어휘	명사	역사
경릉	어휘	명사	역사
경릉	어휘	명사	역사
경릉	어휘	명사	역사
경릉	어휘	명사	역사
경릉-파	어휘	명사	문학
경릉^팔우	구	품사 없음	문학
경리	어휘	명사	역사
경리	어휘	명사	
경리	어휘	명사	
경리	어휘	명사	
경리	어휘	명사	
경리	어휘	명사	
경리	어휘	명사	
경리	어휘	명사	
경리	어휘	명사	한의
경리 직원	구	품사 없음	
경리-감	어휘	명사	군사
경리-계	어휘	명사	
경리-과	어휘	명사	
경리-관	어휘	명사	행정
경리-규정	어휘	명사	
경리-병	어휘	명사	군사
경리-부	어휘	명사	
경리-부	어휘	명사	군사
경리-비	어휘	명사	경영
경리-사	어휘	명사	역사
경리-사무	어휘	명사	
경리-실	어휘	명사	
경리-원	어휘	명사	역사
경리-원	어휘	명사	
경리-직	어휘	명사	
경리-청	어휘	명사	역사
경리-통	어휘	명사	
경리-통리기무아문사	어휘	명사	역사
경리-하다	어휘	동사	
경리^병과	구	품사 없음	군사
경리^사관	구	품사 없음	군사
경리^장교	구	품사 없음	군사
경리^참모	구	품사 없음	군사
경리^참모부	구	품사 없음	군사
경리^회사	구	품사 없음	역사
경리군관	어휘	명사	군사
경리생활	어휘	명사	
경리형태	어휘	명사	경제
경린	어휘	명사	동물
경림옥수	어휘	명사	
경림프^본간	구	품사 없음	의학
경립-종	어휘	명사	농업
경립^옥수수	구	품사 없음	농업
경마	어휘	명사	
경마	어휘	명사	
경마	어휘	명사	식물
경마	어휘	명사	
경마	어휘	명사	불교
경마	어휘	명사	체육
경마	어휘	명사	체육
경마	어휘	명사	체육
경마	어휘	명사	동물
경마 공원	구	품사 없음	
경마 팬	구	품사 없음	
경마(를) 들다	관용구	품사 없음	
경마(를) 잡다	관용구	품사 없음	
경마(를) 잡히다	관용구	품사 없음	
경마-광	어휘	명사	
경마-근	어휘	명사	한의
경마-꾼	어휘	명사	
경마-법	어휘	명사	법률
경마-사	어휘	명사	
경마-잡이	어휘	명사	
경마-장	어휘	명사	
경마-하다	어휘	동사	
경마-하다	어휘	동사	체육
경마-회	어휘	명사	
경마^기수	구	품사 없음	체육
경마^모자^골절	구	품사 없음	의학
경마^팀	구	품사 없음	체육
경마군	어휘	명사	
경막	어휘	명사	의학
경막-낭	어휘	명사	의학
경막-액	어휘	명사	영상
경막-지	어휘	명사	의학
경막-지	어휘	명사	의학
경막-하	어휘	명사	의학
경막^내^주입	구	품사 없음	의학
경막^동맥	구	품사 없음	의학
경막^바깥^공간	구	품사 없음	의학
경막^상강	구	품사 없음	의학
경막^외^공간	구	품사 없음	의학
경막^외^농양	구	품사 없음	의학
경막^외^마취	구	품사 없음	의학
경막^외^마취제	구	품사 없음	약학
경막^외^블록	구	품사 없음	의학
경막^외^종양	구	품사 없음	의학
경막^외^차단	구	품사 없음	의학
경막^외^출혈	구	품사 없음	의학
경막^외^투여	구	품사 없음	의학
경막^외^혈액^패치	구	품사 없음	의학
경막^외^혈종	구	품사 없음	의학
경막^외강^마취	구	품사 없음	의학
경막^외강^조영	구	품사 없음	의학
경막^외강^조영술	구	품사 없음	의학
경막^위^출혈	구	품사 없음	의학
경막^정맥	구	품사 없음	의학
경막^정맥굴	구	품사 없음	의학
경막^정맥동	구	품사 없음	의학
경막^조직^세포	구	품사 없음	식물
경막^주머니	구	품사 없음	의학
경막^주위^조영술	구	품사 없음	의학
경막^주위^촬영법	구	품사 없음	의학
경막^하강	구	품사 없음	의학
경막밑^공간	구	품사 없음	의학
경막밑^물주머니	구	품사 없음	의학
경막밑^축농	구	품사 없음	의학
경막밑^출혈	구	품사 없음	의학
경막밑^혈종	구	품사 없음	의학
경막외피고임	어휘	명사	의학
경막하^공간	구	품사 없음	의학
경막하^농양	구	품사 없음	수의
경막하^수종	구	품사 없음	의학
경막하^출혈	구	품사 없음	의학
경막하^혈종	구	품사 없음	의학
경만	어휘	명사	
경만-하다	어휘	동사	
경만-히	어휘	부사	
경망	어휘	명사	
경망	어휘	명사	
경망	어휘	명사	
경망-스럽다	어휘	형용사	
경망-이	어휘	부사	
경망-하다	어휘	형용사	
경망-하다	어휘	동사	
경망-히	어휘	부사	
경망스레	어휘	부사	
경매	어휘	명사	천연자원
경매	어휘	명사	
경매	어휘	명사	
경매	어휘	명사	법률
경매	어휘	명사	
경매-가	어휘	명사	
경매-계	어휘	명사	
경매-권	어휘	명사	경제
경매-꾼	어휘	명사	
경매-되다	어휘	동사	
경매-되다	어휘	동사	법률
경매-물	어휘	명사	법률
경매-법	어휘	명사	법률
경매-사	어휘	명사	
경매-식	어휘	명사	
경매-액	어휘	명사	
경매-업	어휘	명사	서비스업
경매-업체	어휘	명사	경제
경매-인	어휘	명사	법률
경매-일	어휘	명사	법률
경매-자	어휘	명사	
경매-자	어휘	명사	
경매-장	어휘	명사	법률
경매-제	어휘	명사	경제
경매-품	어휘	명사	
경매-하다	어휘	동사	
경매-하다	어휘	동사	
경매-하다	어휘	동사	법률
경매^가격	구	품사 없음	경제
경매^가격^신고	구	품사 없음	법률
경매^개시^결정	구	품사 없음	법률
경매^기간	구	품사 없음	법률
경매^기일	구	품사 없음	법률
경매^방식^채권	구	품사 없음	경제
경매^방해	구	품사 없음	경제
경매^배당률^우선주	구	품사 없음	경제
경매^보증금	구	품사 없음	경제
경매^부족^청구권	구	품사 없음	경제
경매^부족액^청구권	구	품사 없음	법률
경매^시장	구	품사 없음	경제
경매^신청	구	품사 없음	법률
경매^신청^기입^등기	구	품사 없음	경제
경매^업종	구	품사 없음	산업 일반
경매^우선주	구	품사 없음	경제
경매^위임자	구	품사 없음	법률
경매^유예제	구	품사 없음	경제
경매^이론	구	품사 없음	경제
경매^입찰^방해죄	구	품사 없음	법률
경매^조건	구	품사 없음	법률
경매^조서	구	품사 없음	법률
경매^청약	구	품사 없음	경제
경매^취소권	구	품사 없음	법률
경매^할당^방식	구	품사 없음	경제
경매업-계	어휘	명사	
경매업-자	어휘	명사	
경매의^취소	구	품사 없음	경제
경맥	어휘	명사	한의
경맥	어휘	명사	한의
경맷-값	어휘	명사	
경면	어휘	명사	심리
경면	어휘	명사	
경면	어휘	명사	
경면	어휘	명사	역사
경면-지	어휘	명사	
경면-하다	어휘	동사	
경면^광택	구	품사 없음	재료
경면^광택도	구	품사 없음	재료
경면^묘사	구	품사 없음	심리
경면^반사	구	품사 없음	물리
경면^주사	구	품사 없음	약학
경면기제-자	어휘	명사	역사
경멸	어휘	명사	
경멸-감	어휘	명사	
경멸-스럽다	어휘	형용사	
경멸-심	어휘	명사	
경멸-적	어휘	관형사·명사	
경멸-하다	어휘	동사	
경명	어휘	명사	
경명	어휘	명사	
경명	어휘	명사	
경명	어휘	품사 없음	
경명-왕	어휘	명사	인명
경명-풍	어휘	명사	
경명-하다	어휘	동사	
경명-하다	어휘	동사	
경명-하다	어휘	형용사	
경명행수	어휘	명사	
경모	어휘	명사	
경모	어휘	명사	
경모	어휘	명사	
경모	어휘	명사	
경모	어휘	명사	
경모	어휘	명사	
경모	어휘	명사	식물
경모-감	어휘	명사	
경모-궁	어휘	명사	역사
경모-심	어휘	명사	
경모-인	어휘	명사	역사
경모-전	어휘	명사	역사
경모-하다	어휘	동사	
경모-하다	어휘	동사	
경모-하다	어휘	동사	
경모-하다	어휘	동사	
경모^유전	구	품사 없음	생명
경모궁-보양청일기	어휘	명사	책명
경모궁-의궤	어휘	명사	책명
경모궁^제례악	구	품사 없음	음악
경목	어휘	명사	
경목	어휘	명사	
경목	어휘	명사	농업
경목-대	어휘	명사	지구
경목-제	어휘	명사	인명
경목^현비	구	품사 없음	인명
경몽-가	어휘	명사	문학
경묘	어휘	품사 없음	
경묘-법	어휘	명사	역사
경묘-시	어휘	명사	문학
경묘-하다	어휘	형용사	
경묘-히	어휘	부사	
경무	어휘	명사	
경무	어휘	명사	
경무-관	어휘	명사	행정
경무-관	어휘	명사	역사
경무-국	어휘	명사	역사
경무-국	어휘	명사	역사
경무-국	어휘	명사	역사
경무-대	어휘	명사	
경무-법	어휘	명사	역사
경무-부관	어휘	명사	역사
경무-사	어휘	명사	역사
경무-서	어휘	명사	역사
경무-세	어휘	명사	역사
경무-청	어휘	명사	역사
경무-호	어휘	명사	교통
경무^관리^복장	구	품사 없음	복식
경무관	어휘	명사	
경무관-급	어휘	명사	
경무원	어휘	명사	
경무장	어휘	명사	군사
경무장	어휘	명사	군사
경무장-하다	어휘	동사	
경문	어휘	명사	한의
경문	어휘	명사	민속
경문	어휘	명사	문학
경문	어휘	명사	기독교
경문	어휘	명사	민속
경문	어휘	명사	불교
경문	어휘	명사	종교 일반
경문	어휘	명사	종교 일반
경문	어휘	명사	민속
경문-가	어휘	명사	음악
경문-방	어휘	명사	민속
경문-방	어휘	명사	민속
경문-왕	어휘	명사	인명
경문왕의^귀설화	구	품사 없음	문학
경물	어휘	명사	
경물	어휘	명사	종교 일반
경물-시	어휘	명사	문학
경미	어휘	명사	
경미	어휘	명사	
경미	어휘	품사 없음	
경미	어휘	명사	문학
경미-미음	어휘	명사	
경미-반	어휘	명사	
경미-토	어휘	명사	지구
경미-하다	어휘	형용사	
경미-히	어휘	부사	
경미^뇌^기능^장애	구	품사 없음	의학
경미한^알코올^중독	구	품사 없음	의학
경민	어휘	품사 없음	
경민-가	어휘	명사	문학
경민-편	어휘	명사	책명
경민-하다	어휘	형용사	
경민편-언해	어휘	명사	책명
경바닥줄	어휘	명사	수산업
경박	어휘	명사	
경박-감	어휘	명사	
경박-부허	어휘	명사	
경박-성	어휘	명사	
경박-스럽다	어휘	형용사	
경박-아	어휘	명사	
경박-자	어휘	명사	
경박-재자	어휘	명사	
경박-하다	어휘	형용사	
경박-히	어휘	부사	
경박간-에	어휘	부사	
경박단소	어휘	명사	
경박부허-하다	어휘	형용사	
경박호^전투	구	품사 없음	역사
경반	어휘	명사	
경반	어휘	명사	지구
경반-층	어휘	명사	농업
경반^배수	구	품사 없음	농업
경반결합교정	어휘	명사	공업
경발	어휘	품사 없음	
경발	어휘	명사	
경발	어휘	명사	
경발-하다	어휘	형용사	
경발-하다	어휘	동사	
경방	어휘	명사	역사
경방	어휘	명사	민속
경방	어휘	명사	한의
경방	어휘	명사	
경방-단	어휘	명사	역사
경방-하다	어휘	동사	
경방독복	어휘	명사	
경배	어휘	대명사	
경배	어휘	명사	
경배	어휘	명사	
경배	어휘	명사	
경배	어휘	명사	
경배	어휘	명사	
경배	어휘	명사	
경배	어휘	명사	
경배-선	어휘	명사	교통
경배-악	어휘	명사	음악
경배-자	어휘	명사	
경배-주	어휘	명사	음악
경배-하다	어휘	동사	
경배-하다	어휘	동사	
경배-하다	어휘	동사	
경백	어휘	명사	
경번	어휘	명사	인명
경벌	어휘	명사	
경범	어휘	명사	법률
경범	어휘	명사	
경범-자	어휘	명사	법률
경범-죄	어휘	명사	법률
경범죄-자	어휘	명사	법률
경범죄^처벌법	구	품사 없음	법률
경법	어휘	명사	
경법	어휘	명사	불교
경벽-성	어휘	명사	의학
경벽-압	어휘	명사	의학
경벽성^심근^경색증	구	품사 없음	의학
경변	어휘	명사	
경변	어휘	명사	의학
경변	어휘	명사	
경변-갑	어휘	명사	복식
경변-증	어휘	명사	의학
경별	어휘	명사	한의
경병	어휘	명사	역사
경병	어휘	명사	
경병	어휘	명사	
경병	어휘	명사	민속
경병	어휘	명사	
경보	어휘	명사	매체
경보	어휘	명사	
경보	어휘	명사	역사
경보	어휘	명사	역사
경보	어휘	명사	
경보	어휘	명사	
경보	어휘	명사	
경보	어휘	명사	인명
경보	어휘	명사	
경보	어휘	명사	체육
경보	어휘	명사	
경보-기	어휘	명사	
경보-되다	어휘	동사	
경보-등	어휘	명사	
경보-망	어휘	명사	
경보-문	어휘	명사	공예
경보-성	어휘	명사	
경보-소	어휘	명사	기계
경보-음	어휘	명사	
경보-점	어휘	명사	정보·통신
경보-종	어휘	명사	생명
경보-춤	어휘	명사	동물
경보-하다	어휘	동사	
경보^검사	구	품사 없음	정보·통신
경보^계전기	구	품사 없음	전기·전자
경보^관리	구	품사 없음	전기·전자
경보^구동기	구	품사 없음	정보·통신
경보^구역	구	품사 없음	사회 일반
경보^기구	구	품사 없음	공학 일반
경보^대기^행렬	구	품사 없음	전기·전자
경보^막대	구	품사 없음	전기·전자
경보^모니터	구	품사 없음	군사
경보^미터	구	품사 없음	군사
경보^반응	구	품사 없음	의학
경보^발생^시^램^출력	구	품사 없음	정보·통신
경보^발신기	구	품사 없음	정보·통신
경보^발진기	구	품사 없음	전기·전자
경보^버저	구	품사 없음	기계
경보^선풍	구	품사 없음	동물
경보^선행^시간	구	품사 없음	사회 일반
경보^설비	구	품사 없음	기계
경보^송신	구	품사 없음	정보·통신
경보^수위	구	품사 없음	건설
경보^시스템	구	품사 없음	사회 일반
경보^조건	구	품사 없음	전기·전자
경보^중지	구	품사 없음	정보·통신
경보^차단	구	품사 없음	정보·통신
경보^테스트	구	품사 없음	체육
경보^페로몬	구	품사 없음	동물
경보^표시	구	품사 없음	정보·통신
경보^표시기	구	품사 없음	교통
경보^한계	구	품사 없음	군사
경보^해제	구	품사 없음	군사
경보^회로	구	품사 없음	정보·통신
경보병^부대	구	품사 없음	군사
경보신호	어휘	명사	군사
경보용^프린트^램	구	품사 없음	정보·통신
경보장치	어휘	명사	기계
경복	어휘	명사	
경복	어휘	명사	
경복	어휘	명사	
경복	어휘	명사	
경복	어휘	명사	
경복	어휘	명사	
경복	어휘	명사	
경복	어휘	명사	
경복	어휘	명사	
경복	어휘	명사	
경복-궁	어휘	명사	역사
경복-되다	어휘	동사	
경복-되다	어휘	동사	
경복-사	어휘	명사	불교
경복-사	어휘	명사	불교
경복-자	어휘	명사	
경복-하다	어휘	동사	
경복-하다	어휘	동사	
경복-하다	어휘	동사	
경복-하다	어휘	동사	
경복궁-제거사	어휘	명사	역사
경복궁^경회루	구	품사 없음	역사
경복궁^근정문^및^행각	구	품사 없음	역사
경복궁^근정전	구	품사 없음	역사
경복궁^아미산^굴뚝	구	품사 없음	역사
경복궁^아미산의^굴뚝	구	품사 없음	역사
경복궁^자경전	구	품사 없음	역사
경복궁^자경전^십장생^굴뚝	구	품사 없음	역사
경복궁^전도	구	품사 없음	미술
경복궁^점령^사건	구	품사 없음	역사
경복궁^타령	구	품사 없음	음악
경복궁^풍기대	구	품사 없음	역사
경본	어휘	명사	
경본	어휘	명사	
경본	어휘	명사	가톨릭
경본-통속소설	어휘	명사	문학
경봉	어휘	명사	
경봉	어휘	명사	
경봉-각	어휘	명사	역사
경봉-하다	어휘	동사	
경부	어휘	명사	
경부	어휘	명사	
경부	어휘	명사	
경부	어휘	명사	
경부	어휘	명사	
경부	어휘	명사	
경부	어휘	명사	
경부	어휘	명사	
경부	어휘	명사	역사
경부	어휘	명사	역사
경부	어휘	명사	의학
경부	어휘	명사	식물
경부 철도 노래	구	품사 없음	문학
경부 철도가	구	품사 없음	음악
경부-가	어휘	명사	문학
경부-감염	어휘	명사	
경부-낭	어휘	명사	의학
경부-보	어휘	명사	역사
경부-선	어휘	명사	교통
경부-축	어휘	명사	
경부-하다	어휘	형용사	
경부-히	어휘	부사	
경부^강직	구	품사 없음	의학
경부^경직	구	품사 없음	의학
경부^고속^도로	구	품사 없음	교통
경부^고속^철도	구	품사 없음	교통
경부^곽청술	구	품사 없음	의학
경부^굴곡	구	품사 없음	의학
경부^근치^수술	구	품사 없음	의학
경부^늑골	구	품사 없음	의학
경부^림프절	구	품사 없음	의학
경부^림프절^결핵	구	품사 없음	의학
경부^모상체	구	품사 없음	식물
경부^미란	구	품사 없음	의학
경부^백반^흑피증	구	품사 없음	의학
경부^병균속	구	품사 없음	생명
경부^삼각	구	품사 없음	의학
경부^상피^내^신생물	구	품사 없음	의학
경부^연부^조직^왼쪽^비스듬^촬영	구	품사 없음	의학
경부^유합^증후군	구	품사 없음	의학
경부^융합^증후군	구	품사 없음	의학
경부^제대	구	품사 없음	의학
경부^조영^전^삼차원^자기^공명^영상^혈관^조영술	구	품사 없음	의학
경부^척추증	구	품사 없음	의학
경부^철도^공사	구	품사 없음	교통
경부^철도^관리국	구	품사 없음	역사
경부^팽대	구	품사 없음	의학
경부^협착증	구	품사 없음	의학
경부^확청술	구	품사 없음	의학
경부병-학	어휘	명사	의학
경부선-염	어휘	명사	의학
경부성^교감^신경^증후군	구	품사 없음	의학
경부하^보상	구	품사 없음	전기·전자
경부하^보상^장치	구	품사 없음	전기·전자
경부하^시험	구	품사 없음	전기·전자
경부하^시험	구	품사 없음	전기·전자
경부하^조정	구	품사 없음	전기·전자
경북	어휘	명사	지명
경북-도	어휘	명사	지명
경북-선	어휘	명사	교통
경분	어휘	명사	한의
경분	어휘	명사	
경분	어휘	명사	
경분	어휘	명사	
경분	어휘	명사	
경분-하다	어휘	동사	
경분-하다	어휘	동사	
경블로크	어휘	명사	건설
경비	어휘	명사	
경비	어휘	명사	
경비	어휘	명사	
경비	어휘	명사	
경비	어휘	명사	
경비	어휘	명사	
경비	어휘	명사	
경비	어휘	명사	
경비 일	구	품사 없음	
경비 초소	구	품사 없음	
경비 팀	구	품사 없음	
경비-견	어휘	명사	
경비-계엄	어휘	명사	법률
경비-단	어휘	명사	
경비-대	어휘	명사	군사
경비-대	어휘	명사	군사
경비-망	어휘	명사	
경비-병	어휘	명사	군사
경비-복	어휘	명사	
경비-비	어휘	명사	
경비-사	어휘	명사	역사
경비-선	어휘	명사	
경비-선	어휘	명사	
경비-선	어휘	명사	
경비-실	어휘	명사	
경비-업	어휘	명사	
경비-업체	어휘	명사	
경비-원	어휘	명사	
경비-율	어휘	명사	경제
경비-정	어휘	명사	
경비-직	어휘	명사	
경비-진	어휘	명사	
경비-통	어휘	명사	
경비-하다	어휘	동사	
경비-함	어휘	명사	
경비^관절	구	품사 없음	의학
경비^교도관	구	품사 없음	법률
경비^교도대	구	품사 없음	군사
경비^구역	구	품사 없음	사회 일반
경비^기지	구	품사 없음	군사
경비^비율	구	품사 없음	경제
경비^삽관	구	품사 없음	의학
경비^서비스업	구	품사 없음	서비스업
경비^소집	구	품사 없음	군사
경비^영양법	구	품사 없음	의학
경비^예산	구	품사 없음	경제
경비^인대^결합	구	품사 없음	의학
경비^태세	구	품사 없음	군사
경비^팽창의^법칙	구	품사 없음	경제
경비^함정	구	품사 없음	군사
경비^호흡관	구	품사 없음	의학
경비^효율^지표	구	품사 없음	경영
경비강-영양	어휘	명사	보건 일반
경비누	어휘	명사	화학
경비대-원	어휘	명사	
경비업-계	어휘	명사	
경비업-법	어휘	명사	법률
경비업-자	어휘	명사	
경빙	어휘	명사	체육
경빙-장	어휘	명사	
경사	어휘	명사	역사
경사	어휘	명사	
경사	어휘	명사	
경사	어휘	명사	
경사	어휘	명사	
경사	어휘	명사	
경사	어휘	명사	
경사	어휘	명사	
경사	어휘	명사	화학
경사	어휘	명사	
경사	어휘	명사	불교
경사	어휘	명사	불교
경사	어휘	명사	불교
경사	어휘	명사	
경사	어휘	명사	
경사	어휘	명사	
경사	어휘	명사	
경사	어휘	명사	
경사	어휘	명사	행정
경사	어휘	명사	
경사	어휘	명사	
경사	어휘	명사	복식
경사	어휘	명사	교통
경사 구조대	구	품사 없음	
경사 길	구	품사 없음	
경사-각	어휘	명사	
경사-계	어휘	명사	기계
경사-계	어휘	명사	지구
경사-관세	어휘	명사	행정
경사-교수	어휘	명사	역사
경사-굿	어휘	명사	민속
경사-굿	어휘	명사	민속
경사-굿	어휘	명사	민속
경사-근	어휘	명사	의학
경사-대	어휘	명사	예체능 일반
경사-도	어휘	명사	
경사-로	어휘	명사	
경사-로	어휘	명사	공학 일반
경사-롭다	어휘	형용사	
경사-류	어휘	명사	해양
경사-면	어휘	명사	
경사-법	어휘	명사	화학
경사-생산	어휘	명사	경제
경사-선	어휘	명사	농업
경사-스럽다	어휘	형용사	
경사-의	어휘	명사	지구
경사-자	어휘	명사	건설
경사-재	어휘	명사	
경사-전	어휘	명사	
경사-줄	어휘	명사	복식
경사-지	어휘	명사	
경사-지다	어휘	동사	
경사-칭	어휘	명사	
경사-판	어휘	명사	
경사-하다	어휘	동사	
경사-하다	어휘	동사	
경사-하다	어휘	동사	
경사-하다	어휘	동사	화학
경사-하다	어휘	동사	
경사^경간	구	품사 없음	전기·전자
경사^경간^거리	구	품사 없음	전기·전자
경사^계수	구	품사 없음	건설
경사^골절	구	품사 없음	의학
경사^공기^선별	구	품사 없음	환경
경사^과부하^잡음	구	품사 없음	정보·통신
경사^굴지성	구	품사 없음	식물
경사^굴착	구	품사 없음	광업
경사^궤도	구	품사 없음	천문
경사^기능^재료	구	품사 없음	재료
경사^기록계	구	품사 없음	기계
경사^길이	구	품사 없음	건설
경사^낙차공	구	품사 없음	건설
경사^날개^비행기	구	품사 없음	교통
경사^날염	구	품사 없음	공예
경사^높이	구	품사 없음	건설
경사^단주	구	품사 없음	건설
경사^단층	구	품사 없음	지리
