어휘	구성 단위	품사	전문 분야
정격^충격^보호^레벨	구	품사 없음	전기·전자
정격^킬로볼트암페어	구	품사 없음	전기·전자
정격^토크	구	품사 없음	전기·전자
정격^통전^전류	구	품사 없음	전기·전자
정격^풍속	구	품사 없음	기계
정격^피상^전력	구	품사 없음	전기·전자
정격^하중	구	품사 없음	경제
정격^형용사	구	품사 없음	언어
정격^활용	구	품사 없음	언어
정격^회전^속도	구	품사 없음	기계
정격^효율	구	품사 없음	전기·전자
정격자^발진관	구	품사 없음	전기·전자
정격자^특성	구	품사 없음	전기·전자
정격출구전압	어휘	명사	전기·전자
정견	어휘	명사	불교
정견	어휘	명사	
정견	어휘	명사	
정견	어휘	명사	동물
정견 발표	구	품사 없음	
정견^방송	구	품사 없음	매체
정결	어휘	명사	
정결	어휘	명사	
정결	어휘	품사 없음	
정결 의식	구	품사 없음	
정결-스럽다	어휘	형용사	
정결-스럽다	어휘	형용사	
정결-하다	어휘	형용사	
정결-하다	어휘	형용사	
정결-하다	어휘	형용사	
정결-히	어휘	부사	
정결-히	어휘	부사	
정결-히	어휘	부사	
정결도	어휘	명사	공업
정결볼트	어휘	명사	기계
정결스레	어휘	부사	
정결스레	어휘	부사	
정경	어휘	명사	
정경	어휘	명사	역사
정경	어휘	명사	
정경	어휘	명사	기독교
정경	어휘	명사	
정경	어휘	명사	
정경	어휘	명사	
정경	어휘	명사	
정경	어휘	명사	공예
정경	어휘	명사	
정경 일치	구	품사 없음	
정경-기	어휘	명사	공예
정경-대	어휘	명사	교육
정경-대원	어휘	명사	
정경-법	어휘	명사	문학
정경-부인	어휘	명사	역사
정경^대학	구	품사 없음	교육
정경^분리	구	품사 없음	정치
정경^분리	구	품사 없음	정치
정경^분리	구	품사 없음	정치
정경^압연	구	품사 없음	공업
정경^유착	구	품사 없음	사회 일반
정경^해석	구	품사 없음	전기·전자
정경공-도	어휘	명사	역사
정경교융	어휘	명사	문학
정경부인윤씨-행장	어휘	명사	문학
정경장	어휘	명사	공예
정계	어휘	명사	
정계	어휘	명사	
정계	어휘	명사	책명
정계	어휘	명사	
정계	어휘	명사	
정계	어휘	명사	역사
정계	어휘	명사	불교
정계	어휘	명사	불교
정계	어휘	명사	불교
정계	어휘	명사	불교
정계	어휘	명사	광업
정계 인사	구	품사 없음	
정계-비	어휘	명사	역사
정계-장	어휘	명사	
정계-표	어휘	명사	
정계-하다	어휘	동사	
정계-하다	어휘	동사	역사
정계-함	어휘	명사	
정계-항	어휘	명사	
정계^정맥	구	품사 없음	의학
정계^정맥류	구	품사 없음	의학
정고	어휘	명사	
정고	어휘	명사	
정고	어휘	명사	
정고	어휘	명사	
정고	어휘	명사	음악
정고	어휘	명사	한의
정고	어휘	명사	
정고	어휘	명사	
정고	어휘	명사	
정고-하다	어휘	형용사	
정고-하다	어휘	형용사	
정고지	어휘	명사	
정곡	어휘	명사	
정곡	어휘	명사	
정곡	어휘	명사	
정곡	어휘	명사	
정곡	어휘	명사	
정곡	어휘	명사	
정곡	어휘	명사	
정곡하다	어휘	동사	
정골^의학	구	품사 없음	의학
정곳	어휘	명사	
정공	어휘	명사	물리
정공	어휘	명사	
정공	어휘	명사	
정공	어휘	명사	역사
정공	어휘	명사	
정공	어휘	명사	
정공	어휘	명사	
정공	어휘	명사	공업
정공	어휘	명사	수의
정공-등	어휘	명사	식물
정공-법	어휘	명사	
정공-법	어휘	명사	
정공-식물	어휘	명사	식물
정공-피	어휘	명사	한의
정공-하다	어휘	동사	
정공-하다	어휘	동사	
정공-하다	어휘	동사	
정공-하다	어휘	동사	
정공^밀도	구	품사 없음	전기·전자
정공^비상	구	품사 없음	동물
정공^이동	구	품사 없음	화학
정공^전도	구	품사 없음	전기·전자
정공^전류	구	품사 없음	전기·전자
정공^주입	구	품사 없음	전기·전자
정과	어휘	명사	
정과	어휘	명사	역사
정과	어휘	명사	
정과	어휘	명사	역사
정과^출신	구	품사 없음	역사
정과정	어휘	명사	문학
정과정	어휘	명사	음악
정과정-곡	어휘	명사	문학
정과정-곡	어휘	명사	음악
정과정-삼기곡	어휘	명사	음악
정관	어휘	명사	
정관	어휘	명사	역사
정관	어휘	명사	법률
정관	어휘	명사	역사
정관	어휘	명사	역사
정관	어휘	명사	역사
정관	어휘	명사	
정관	어휘	명사	수의
정관	어휘	명사	철학
정관	어휘	명사	철학
정관	어휘	명사	역사
정관-력	어휘	명사	심리
정관-사	어휘	명사	역사
정관-염	어휘	명사	의학
정관-자득	어휘	명사	
정관-적	어휘	관형사·명사	철학
정관-적	어휘	관형사·명사	철학
정관-정요	어휘	명사	책명
정관-하다	어휘	동사	역사
정관-하다	어휘	동사	철학
정관-하다	어휘	동사	철학
정관^결석	구	품사 없음	의학
정관^결찰	구	품사 없음	의학
정관^고환^문합술	구	품사 없음	의학
정관^골반^부분	구	품사 없음	의학
정관^돌	구	품사 없음	의학
정관^동맥	구	품사 없음	의학
정관^변경	구	품사 없음	경영
정관^복원술	구	품사 없음	의학
정관^부고환^문합	구	품사 없음	의학
정관^부고환^연결술	구	품사 없음	의학
정관^부고환^이음술	구	품사 없음	의학
정관^부고환^촬영법	구	품사 없음	의학
정관^샅굴^부분	구	품사 없음	의학
정관^샛길^성형	구	품사 없음	의학
정관^샛길^형성술	구	품사 없음	의학
정관^수술	구	품사 없음	의학
정관^신경얼기	구	품사 없음	의학
정관^신경총	구	품사 없음	의학
정관^이음술	구	품사 없음	의학
정관^인증	구	품사 없음	법률
정관^자취	구	품사 없음	의학
정관^작성	구	품사 없음	법률
정관^절개술	구	품사 없음	의학
정관^절단	구	품사 없음	의학
정관^절제^수술	구	품사 없음	수의
정관^점막	구	품사 없음	의학
정관^정관^연결	구	품사 없음	의학
정관^정관^연결술	구	품사 없음	의학
정관^정낭^절제술	구	품사 없음	의학
정관^정삭^부분	구	품사 없음	의학
정관^조구술	구	품사 없음	의학
정관^창냄술	구	품사 없음	의학
정관^팽대	구	품사 없음	의학
정관^팽대^곁주머니	구	품사 없음	의학
정관^팽대부	구	품사 없음	의학
정관^팽대부^게실	구	품사 없음	의학
정관^폐색증	구	품사 없음	의학
정관^흔적	구	품사 없음	생명
정관루^성형	구	품사 없음	의학
정관루^성형술	구	품사 없음	의학
정관의^인증	구	품사 없음	법률
정관의^치	구	품사 없음	역사
정광	어휘	명사	역사
정광	어휘	명사	역사
정광	어휘	명사	역사
정광	어휘	명사	불교
정광	어휘	명사	
정광	어휘	명사	
정광	어휘	명사	광업
정광	어휘	명사	역사
정광-률	어휘	명사	광업
정광-불	어휘	명사	불교
정광-하다	어휘	동사	
정광-하다	어휘	형용사	
정괘	어휘	명사	민속
정괘	어휘	명사	민속
정교	어휘	명사	기독교
정교	어휘	명사	역사
정교	어휘	명사	기독교
정교	어휘	명사	종교 일반
정교	어휘	명사	종교 일반
정교	어휘	명사	
정교	어휘	명사	
정교	어휘	명사	
정교	어휘	명사	
정교	어휘	명사	
정교	어휘	품사 없음	
정교-도	어휘	명사	
정교-롭다	어휘	형용사	
정교-분리	어휘	명사	정치
정교-성	어휘	명사	
정교-성	어휘	명사	
정교-일치	어휘	명사	정치
정교-점	어휘	명사	천문
정교-하다	어휘	동사	
정교-하다	어휘	동사	
정교-하다	어휘	형용사	
정교-하다	어휘	형용사	
정교-화	어휘	명사	
정교-화	어휘	명사	언어
정교-회	어휘	명사	기독교
정교-히	어휘	부사	
정교-히	어휘	부사	
정교^어휘	구	품사 없음	정보·통신
정교^유착	구	품사 없음	사회 일반
정교^제어^범위	구	품사 없음	기계
정교^조약	구	품사 없음	정치
정교^화약	구	품사 없음	역사
정교로이	어휘	부사	
정교사^자격증	구	품사 없음	교육
정교수-급	어휘	명사	
정교일치-적	어휘	관형사·명사	
정교화-되다	어휘	동사	
정교화-하다	어휘	동사	
정교화^가능성^모델	구	품사 없음	언어
정교화^이론	구	품사 없음	교육
정구	어휘	명사	
정구	어휘	명사	역사
정구	어휘	명사	
정구	어휘	명사	체육
정구	어휘	명사	
정구	어휘	명사	
정구	어휘	명사	동물
정구	어휘	명사	의학
정구-공	어휘	명사	체육
정구-부	어휘	명사	
정구-없다	어휘	형용사	
정구-염	어휘	명사	의학
정구-인	어휘	명사	
정구-장	어휘	명사	
정구-채	어휘	명사	
정구-청	어휘	명사	역사
정구-치다	어휘	동사	
정구-통	어휘	명사	
정구-하다	어휘	동사	체육
정구-하다	어휘	동사	
정구-하다	어휘	동사	
정구^주관절	구	품사 없음	의학
정구건즐	어휘	명사	
정구다	어휘	동사	
정구멍	어휘	명사	
정구없-이	어휘	부사	
정구정	어휘	명사	
정구조^순서도	구	품사 없음	정보·통신
정구조^프로그래밍	구	품사 없음	정보·통신
정구지	어휘	명사	
정구지역	어휘	명사	
정구치	어휘	명사	
정국	어휘	명사	
정국	어휘	명사	역사
정국	어휘	명사	
정국-공신	어휘	명사	역사
정국-하다	어휘	동사	역사
정국-하다	어휘	동사	
정국자	어휘	명사	
정군	어휘	명사	역사
정군	어휘	명사	
정군	어휘	명사	
정군-산	어휘	명사	지명
정군-솔호	어휘	명사	역사
정군-하다	어휘	동사	
정군-하다	어휘	동사	
정군-호수	어휘	명사	역사
정궁	어휘	명사	역사
정궁	어휘	명사	
정권	어휘	명사	체육
정권	어휘	명사	
정권	어휘	명사	역사
정권	어휘	명사	
정권-기	어휘	명사	
정권-당	어휘	명사	
정권-욕	어휘	명사	
정권-적	어휘	관형사·명사	
정권-하	어휘	명사	
정권-하다	어휘	동사	역사
정권^교체	구	품사 없음	정치
정권^심판론	구	품사 없음	정치
정권^쟁탈	구	품사 없음	정치
정권^정당	구	품사 없음	정치
정권^투쟁	구	품사 없음	정치
정권분답	어휘	명사	역사
정궤	어휘	명사	
정궤	어휘	명사	
정귀	어휘	명사	
정귀	어휘	명사	민속
정귀-벗김	어휘	명사	민속
정규	어휘	명사	
정규	어휘	명사	
정규	어휘	명사	
정규	어휘	명사	
정규 입사자	구	품사 없음	
정규 채용	구	품사 없음	
정규 취업	구	품사 없음	
정규-강	어휘	명사	재료
정규-군	어휘	명사	군사
정규-망	어휘	명사	정보·통신
정규-반	어휘	명사	
정규-병	어휘	명사	군사
정규-성	어휘	명사	화학
정규-성	어휘	명사	영상
정규-식	어휘	명사	정보·통신
정규-적	어휘	관형사·명사	
정규-적	어휘	관형사·명사	
정규-전	어휘	명사	군사
정규-직	어휘	명사	
정규-형	어휘	명사	정보·통신
정규-형	어휘	명사	정보·통신
정규-형	어휘	명사	정보·통신
정규-형	어휘	명사	정보·통신
정규-형	어휘	명사	정보·통신
정규-형	어휘	명사	정보·통신
정규-형	어휘	명사	정보·통신
정규-화	어휘	명사	물리
정규-화	어휘	명사	정보·통신
정규-화	어휘	명사	수학
정규^강좌	구	품사 없음	교육
정규^거래^단위	구	품사 없음	경제
정규^거래^방식	구	품사 없음	경제
정규^경기	구	품사 없음	체육
정규^고분자	구	품사 없음	화학
정규^곡선	구	품사 없음	수학
정규^공간	구	품사 없음	수학
정규^공연	구	품사 없음	예체능 일반
정규^공학^시간	구	품사 없음	정보·통신
정규^과목	구	품사 없음	교육
정규^과정	구	품사 없음	교육
정규^교과	구	품사 없음	교육
정규^교과목	구	품사 없음	교육
정규^교육	구	품사 없음	교육
정규^교육비	구	품사 없음	교육
정규^구조	구	품사 없음	정보·통신
정규^군대	구	품사 없음	군사
정규^규칙	구	품사 없음	정보·통신
정규^글로^방전	구	품사 없음	전기·전자
정규^기둥	구	품사 없음	건설
정규^꼭짓점	구	품사 없음	정보·통신
정규^다중체	구	품사 없음	화학
정규^대학	구	품사 없음	교육
정규^등고선	구	품사 없음	지리
정규^리그	구	품사 없음	체육
정규^마르코프^연쇄	구	품사 없음	수학
정규^모드	구	품사 없음	정보·통신
정규^모드	구	품사 없음	물리
정규^모르타르	구	품사 없음	건설
정규^모우드	구	품사 없음	물리
정규^모집단	구	품사 없음	수학
정규^목록	구	품사 없음	정보·통신
정규^목록	구	품사 없음	정보·통신
정규^문법	구	품사 없음	정보·통신
정규^미탐색품	구	품사 없음	경영
정규^방송	구	품사 없음	매체
정규^방정식	구	품사 없음	수학
정규^방향^흐름	구	품사 없음	정보·통신
정규^변환	구	품사 없음	정보·통신
정규^보수	구	품사 없음	정보·통신
정규^보수^시간	구	품사 없음	정보·통신
정규^부분군	구	품사 없음	수학
정규^부분군열	구	품사 없음	수학
정규^부호화^규칙	구	품사 없음	정보·통신
정규^분포	구	품사 없음	수학
정규^분포^곡선	구	품사 없음	수학
정규^삼각형	구	품사 없음	정보·통신
정규^선화^증권	구	품사 없음	경제
정규^속도	구	품사 없음	정보·통신
정규^수업	구	품사 없음	교육
정규^스키마	구	품사 없음	정보·통신
정규^시즌	구	품사 없음	체육
정규^압밀	구	품사 없음	건설
정규^압밀^점토	구	품사 없음	건설
정규^앨범	구	품사 없음	음악
정규^양식^표기	구	품사 없음	정보·통신
정규^양식^표기	구	품사 없음	정보·통신
정규^양식^표시	구	품사 없음	정보·통신
정규^양식^표시	구	품사 없음	정보·통신
정규^언어	구	품사 없음	정보·통신
정규^엔벨로프	구	품사 없음	음악
정규^엘아르^파싱	구	품사 없음	정보·통신
정규^연쇄점	구	품사 없음	경제
정규^오리엔테이션	구	품사 없음	정보·통신
정규^운항	구	품사 없음	교통
정규^윤회	구	품사 없음	지구
정규^음반	구	품사 없음	음악
정규^응답^모드	구	품사 없음	정보·통신
정규^이닝	구	품사 없음	체육
정규^이진	구	품사 없음	정보·통신
정규^이진법	구	품사 없음	정보·통신
정규^입학	구	품사 없음	교육
정규^작업	구	품사 없음	정보·통신
정규^작전^시간	구	품사 없음	체육
정규^작전^타임	구	품사 없음	체육
정규^장치^좌표계	구	품사 없음	정보·통신
정규^전압	구	품사 없음	전기·전자
정규^전위^표기법	구	품사 없음	정보·통신
정규^정지^시간	구	품사 없음	정보·통신
정규^중합체	구	품사 없음	화학
정규^직교	구	품사 없음	공학 일반
정규^직교^기저	구	품사 없음	수학
정규^직교^벡터쌍	구	품사 없음	수학
정규^직교^세^순서쌍	구	품사 없음	수학
정규^직교계	구	품사 없음	화학
정규^진동	구	품사 없음	물리
정규^집합	구	품사 없음	정보·통신
정규^최다^속도	구	품사 없음	교통
정규^타임아웃	구	품사 없음	체육
정규^편성	구	품사 없음	매체
정규^편차	구	품사 없음	수학
정규^폴리머	구	품사 없음	화학
정규^표현	구	품사 없음	정보·통신
정규^표현^기술	구	품사 없음	정보·통신
정규^프로그램	구	품사 없음	영상
정규^학교	구	품사 없음	교육
정규^학기	구	품사 없음	교육
정규^학습	구	품사 없음	교육
정규^항로	구	품사 없음	기계
정규^행렬	구	품사 없음	수학
정규^형식	구	품사 없음	정보·통신
정규^확대체	구	품사 없음	수학
정규^확률지	구	품사 없음	수학
정규^회귀^이론	구	품사 없음	수학
정규^흐름^방향	구	품사 없음	정보·통신
정규성^검정	구	품사 없음	수학
정규적^개방^접점	구	품사 없음	정보·통신
정규적^미탐색품	구	품사 없음	경영
정규적^폐쇄^접점	구	품사 없음	정보·통신
정규직-자	어휘	명사	
정규직-화	어휘	명사	
정규직^근로자	구	품사 없음	사회 일반
정규직화-되다	어휘	동사	
정규직화-하다	어휘	동사	
정규형^네트워크	구	품사 없음	정보·통신
정규형^모집단	구	품사 없음	수학
정규형^조건	구	품사 없음	정보·통신
정규화-기	어휘	명사	정보·통신
정규화^국번	구	품사 없음	정보·통신
정규화^국번호	구	품사 없음	정보·통신
정규화^릴레이션	구	품사 없음	정보·통신
정규화^변환	구	품사 없음	정보·통신
정규화^상수	구	품사 없음	물리
정규화^수^표현^방식	구	품사 없음	정보·통신
정규화^신호^대^잡음비	구	품사 없음	정보·통신
정규화^임피던스	구	품사 없음	전기·전자
정규화^주파수	구	품사 없음	물리
정균	어휘	명사	생명
정균-성	어휘	명사	생명
