어휘	구성 단위	품사	전문 분야
진기	어휘	품사 없음	
진기	어휘	명사	
진기	어휘	명사	
진기	어휘	명사	
진기	어휘	명사	책명
진기	어휘	명사	
진기	어휘	명사	
진기	어휘	명사	한의
진기	어휘	명사	책명
진기	어휘	명사	
진기	어휘	명사	역사
진기(가) 빠지다	관용구	품사 없음	
진기(를) 쓰다	관용구	품사 없음	
진기-명기	어휘	명사	
진기-묘기	어휘	명사	
진기-물	어휘	명사	
진기-하다	어휘	형용사	
진기-하다	어휘	동사	
진기-하다	어휘	동사	
진기-하다	어휘	동사	
진기다	어휘	동사	
진기력-하다	어휘	동사	
진기성	어휘	명사	
진기성-하다	어휘	동사	
진기칸	어휘	명사	역사
진길료	어휘	명사	동물
진깨비	어휘	명사	
진꼬랑-창	어휘	명사	
진나	어휘	명사	인명
진날 개 사귄 이 같다	속담	품사 없음	
진날 개 사귄 이 같다	속담	품사 없음	
진날 개 사타구니	속담	품사 없음	
진날 개 싸대듯	속담	품사 없음	
진날 나막신	속담	품사 없음	
진날 나막신	속담	품사 없음	
진날 나막신	속담	품사 없음	
진날 나막신 찾듯	속담	품사 없음	
진날 삽살개 친한 격	속담	품사 없음	
진날 삽살개 친한 격	속담	품사 없음	
진남	어휘	명사	
진남-관	어휘	명사	역사
진남-영	어휘	명사	역사
진남-포	어휘	명사	지명
진남^체육공원	구	품사 없음	체육
진남포^무진^주식회사	구	품사 없음	역사
진납	어휘	명사	
진납-하다	어휘	동사	
진내	어휘	명사	
진내^사격	구	품사 없음	군사
진내불다	어휘	동사	
진녀	어휘	명사	
진년	어휘	명사	민속
진년	어휘	명사	
진년-하다	어휘	동사	
진념	어휘	명사	
진념	어휘	명사	
진념	어휘	명사	
진념-하다	어휘	동사	
진념-하다	어휘	동사	
진노	어휘	명사	
진노	어휘	명사	
진노-하다	어휘	동사	
진노-하다	어휘	동사	
진노란-색	어휘	명사	
진노랑-상사화	어휘	명사	식물
진노쇼토키	어휘	명사	책명
진놀이	어휘	명사	
진놀이하다	어휘	동사	
진누깨배	어휘	명사	
진누깨비	어휘	명사	
진눈 가지면 파리 못 사귈까	속담	품사 없음	
진눈가비	어휘	명사	
진눈까비	어휘	명사	
진눈깨비	어휘	명사	
진느레미	어휘	명사	
진느리미	어휘	명사	
진는깨미	어휘	명사	
진는깨비	어휘	명사	
진니	어휘	명사	
진니	어휘	명사	
진다	어휘	명사	역사
진다	어휘	부사	
진다-하다	어휘	동사	역사
진다래	어휘	명사	
진다색	어휘	명사	
진단	어휘	명사	식물
진단	어휘	명사	의학
진단	어휘	명사	
진단	어휘	명사	
진단 모델	구	품사 없음	
진단 팀	구	품사 없음	
진단-계	어휘	명사	지구
진단-금	어휘	명사	
진단-기	어휘	명사	
진단-되다	어휘	동사	의학
진단-력	어휘	명사	의학
진단-명	어휘	명사	생명
진단-법	어휘	명사	
진단-서	어휘	명사	의학
진단-율	어휘	명사	
진단-의	어휘	명사	의학
진단-자	어휘	명사	의학
진단-적	어휘	관형사·명사	
진단-하다	어휘	동사	의학
진단-학	어휘	명사	의학
진단-형	어휘	명사	
진단^검사	구	품사 없음	의학
진단^검사^의학과	구	품사 없음	의학
진단^경로	구	품사 없음	정보·통신
진단^경로	구	품사 없음	정보·통신
진단^계약	구	품사 없음	경제
진단^고사	구	품사 없음	교육
진단^기능	구	품사 없음	정보·통신
진단^루틴	구	품사 없음	정보·통신
진단^마취	구	품사 없음	의학
진단^메시지	구	품사 없음	정보·통신
진단^민감도	구	품사 없음	의학
진단^방사선	구	품사 없음	의학
진단^방사선과	구	품사 없음	의학
진단^사전	구	품사 없음	정보·통신
진단^시스템	구	품사 없음	정보·통신
진단^시험	구	품사 없음	공학 일반
진단^엑스퍼트^시스템	구	품사 없음	정보·통신
진단^영상^의학	구	품사 없음	의학
진단^인자	구	품사 없음	전기·전자
진단^장치	구	품사 없음	정보·통신
진단^장치	구	품사 없음	정보·통신
진단^전문가^시스템	구	품사 없음	정보·통신
진단^주사	구	품사 없음	정보·통신
진단^추적^프로그램	구	품사 없음	정보·통신
진단^추출^단어	구	품사 없음	정보·통신
진단^컴파일러	구	품사 없음	정보·통신
진단^키트	구	품사 없음	의학
진단^킷	구	품사 없음	의학
진단^트레이스^프로그램	구	품사 없음	정보·통신
진단^특이도	구	품사 없음	의학
진단^특이성	구	품사 없음	의학
진단^평가	구	품사 없음	교육
진단^프로그램	구	품사 없음	정보·통신
진단^프로그램^결과	구	품사 없음	정보·통신
진단^프로그램^이용	구	품사 없음	정보·통신
진단^프로세서	구	품사 없음	정보·통신
진단^학보	구	품사 없음	인문 일반
진단^학회	구	품사 없음	인문 일반
진단^형태	구	품사 없음	정보·통신
진단물	어휘	명사	
진단용^디프테리아^독소	구	품사 없음	약학
진단용^모형	구	품사 없음	의학
진단용^방사선^발생^장치	구	품사 없음	의학
진단용^의약품	구	품사 없음	약학
진단용^프로세서	구	품사 없음	정보·통신
진단장-하다	어휘	동사	
진단적^계측	구	품사 없음	의학
진단적^초음파	구	품사 없음	의학
진단적^표현^연작	구	품사 없음	미술
진단형^엑스퍼트^시스템	구	품사 없음	정보·통신
진달	어휘	명사	
진달	어휘	명사	
진달-되다	어휘	동사	
진달-되다	어휘	동사	
진달-하다	어휘	동사	
진달-하다	어휘	동사	
진달래	어휘	명사	식물
진달래-꽃	어휘	명사	
진달래-꽃	어휘	명사	책명
진달래-나무	어휘	명사	식물
진달래-낭	어휘	명사	
진달래-류	어휘	명사	식물
진달래-색	어휘	명사	
진달래-술	어휘	명사	
진달래-주	어휘	명사	
진달래-화전	어휘	명사	
진달래-화채	어휘	명사	
진달래꽃-술	어휘	명사	
진달랫-과	어휘	명사	식물
진달루	어휘	명사	
진달루-꽃	어휘	명사	
진달뤼	어휘	명사	
진달뤼-낭	어휘	명사	
진달리	어휘	명사	
진달리-술	어휘	명사	
진달리꽃-술	어휘	명사	
진담	어휘	명사	
진담	어휘	명사	
진담	어휘	명사	
진담-누설	어휘	명사	
진담-누설	어휘	명사	
진담-하다	어휘	동사	
진답	어휘	명사	
진답	어휘	명사	
진당	어휘	명사	
진대	어휘	명사	
진대	어휘	명사	
진대	어휘	명사	역사
진대-마니	어휘	명사	
진대-물	어휘	명사	
진대-법	어휘	명사	역사
진대-베기	어휘	명사	민속
진대-하다	어휘	동사	역사
진대기-끗기	어휘	명사	민속
진대기^속도	구	품사 없음	교통
진대방-전	어휘	명사	문학
진대이	어휘	명사	
진댓-물	어휘	명사	
진댕이	어휘	명사	
진더게	어휘	명사	
진더기	어휘	명사	
진덕-거리다	어휘	동사	
진덕-거리다	어휘	동사	
진덕-박사	어휘	명사	역사
진덕-박사	어휘	명사	역사
진덕^여왕	구	품사 없음	인명
진덕^여왕릉	구	품사 없음	역사
진덤-진덤	어휘	부사	
진덥다	어휘	형용사	
진데	어휘	명사	
진데-풀	어휘	명사	
진데기	어휘	명사	
진데기-풀	어휘	명사	
진도	어휘	명사	
진도	어휘	명사	지명
진도	어휘	명사	지명
진도	어휘	명사	
진도	어휘	명사	
진도	어휘	명사	
진도	어휘	명사	
진도	어휘	명사	교육
진도	어휘	명사	
진도	어휘	명사	지구
진도	어휘	명사	
진도(를) 나가다	관용구	품사 없음	
진도-견	어휘	명사	동물
진도-계	어휘	명사	지구
진도-군	어휘	명사	지명
진도-법	어휘	명사	지구
진도-싸리	어휘	명사	식물
진도-율	어휘	명사	
진도-율	어휘	명사	교육
진도-표	어휘	명사	
진도-하다	어휘	동사	
진도-하다	어휘	동사	
진도^개해^현상	구	품사 없음	해양
진도^계급	구	품사 없음	지구
진도^계수	구	품사 없음	지구
진도^관리	구	품사 없음	경영
진도^관리표	구	품사 없음	경영
진도^금골산^오층^석탑	구	품사 없음	역사
진도^기록	구	품사 없음	기계
진도^남도진성	구	품사 없음	역사
진도^다시래기	구	품사 없음	민속
진도^대교	구	품사 없음	지명
진도^도표	구	품사 없음	경영
진도^들노래	구	품사 없음	음악
진도^보고	구	품사 없음	정보·통신
진도^북놀이	구	품사 없음	민속
진도^북춤	구	품사 없음	무용
진도^씻김굿	구	품사 없음	민속
진도^아리랑	구	품사 없음	음악
진도^용장성	구	품사 없음	역사
진도^제어	구	품사 없음	정보·통신
진도^통제	구	품사 없음	정보·통신
진도게	어휘	명사	
진도깨비	어휘	명사	
진도바리	어휘	명사	
진독	어휘	명사	
진독	어휘	명사	불교
진독	어휘	명사	
진독-하다	어휘	동사	불교
진독-하다	어휘	동사	
진돗-개	어휘	명사	동물
진동	어휘	명사	
진동	어휘	명사	
진동	어휘	명사	
진동	어휘	명사	
진동	어휘	명사	
진동	어휘	명사	기계
진동	어휘	명사	재료
진동	어휘	명사	수학
진동	어휘	명사	
진동 조끼	구	품사 없음	
진동 청소기	구	품사 없음	
진동 폭	구	품사 없음	
진동 호출기	구	품사 없음	
진동-각	어휘	명사	생명
진동-감	어휘	명사	의학
진동-걸음	어휘	명사	
진동-계	어휘	명사	전기·전자
진동-기	어휘	명사	기계
진동-대	어휘	명사	건설
진동-되다	어휘	동사	
진동-막	어휘	명사	전기·전자
진동-면	어휘	명사	전기·전자
진동-법	어휘	명사	정보·통신
진동-병	어휘	명사	의학
진동-상	어휘	명사	농업
진동-선	어휘	명사	
진동-성	어휘	명사	
진동-수	어휘	명사	물리
진동-시	어휘	명사	의학
진동-식	어휘	명사	
진동-원	어휘	명사	물리
진동-음	어휘	명사	언어
진동-음	어휘	명사	음악
진동-자	어휘	명사	물리
진동-체	어휘	명사	건설
진동-체	어휘	명사	재료
진동-탄	어휘	명사	군사
진동-파	어휘	명사	전기·전자
진동-판	어휘	명사	지구
진동-편	어휘	명사	전기·전자
진동-하다	어휘	동사	
진동-하다	어휘	동사	
진동-하다	어휘	동사	
진동-학	어휘	명사	물리
진동-한동	어휘	부사	
진동-항아리	어휘	명사	민속
진동-항아리	어휘	명사	민속
진동-형	어휘	명사	
진동-?	어휘	명사	
진동^가속도^레벨	구	품사 없음	물리
진동^가속도계	구	품사 없음	기계
진동^감각	구	품사 없음	의학
진동^감각^결여	구	품사 없음	의학
진동^감각^과민증	구	품사 없음	의학
진동^감각^보정	구	품사 없음	자연 일반
진동^감각^역치	구	품사 없음	자연 일반
진동^감쇠	구	품사 없음	물리
진동^감쇠^장치	구	품사 없음	공학 일반
진동^감쇠기^계수	구	품사 없음	기계
진동^감수성	구	품사 없음	의학
진동^감시	구	품사 없음	전기·전자
진동^검류계	구	품사 없음	전기·전자
진동^검출^시스템	구	품사 없음	전기·전자
진동^격리	구	품사 없음	환경
진동^계전기	구	품사 없음	전기·전자
진동^고립기	구	품사 없음	기계
진동^곡선	구	품사 없음	전기·전자
진동^공해	구	품사 없음	환경
진동^귀울림	구	품사 없음	의학
진동^기록도	구	품사 없음	물리
진동^길이	구	품사 없음	의학
진동^깊이	구	품사 없음	의학
진동^깊이점	구	품사 없음	의학
진동^다짐	구	품사 없음	건설
진동^다짐기	구	품사 없음	건설
진동^댐퍼	구	품사 없음	전기·전자
진동^데드너	구	품사 없음	공학 일반
진동^도저	구	품사 없음	건설
진동^두께	구	품사 없음	의학
진동^두드러기	구	품사 없음	의학
진동^둘레	구	품사 없음	의학
진동^둘레선	구	품사 없음	의학
진동^드릴	구	품사 없음	기계
진동^레벨	구	품사 없음	공학 일반
진동^레벨계	구	품사 없음	기계
진동^레벨계^구조	구	품사 없음	기계
진동^롤러	구	품사 없음	건설
진동^마사지	구	품사 없음	의학
진동^맥관^부종	구	품사 없음	의학
진동^모드	구	품사 없음	전기·전자
진동^방식	구	품사 없음	물리
진동^방정식	구	품사 없음	물리
진동^방지	구	품사 없음	건설
진동^방지재	구	품사 없음	기계
진동^배출식	구	품사 없음	기계
진동^분광	구	품사 없음	물리
진동^분광^분석	구	품사 없음	물리
진동^분광^분석법	구	품사 없음	물리
진동^분광법	구	품사 없음	물리
진동^분배^함수	구	품사 없음	물리
진동^분석	구	품사 없음	자연 일반
진동^분쇄기	구	품사 없음	기계
진동^빔^가속도계	구	품사 없음	기계
진동^상태	구	품사 없음	물리
진동^선별	구	품사 없음	생명
진동^선별기	구	품사 없음	기계
진동^성형	구	품사 없음	건설
진동^센서	구	품사 없음	정보·통신
진동^솔기	구	품사 없음	의학
진동^스크린	구	품사 없음	농업
진동^스펙트럼	구	품사 없음	화학
진동^시각	구	품사 없음	의학
진동^시추기	구	품사 없음	건설
진동^시험	구	품사 없음	공학 일반
진동^심전도	구	품사 없음	의학
진동^아이솔레이터	구	품사 없음	기계
진동^압밀	구	품사 없음	건설
진동^압축식	구	품사 없음	생명
진동^양자수	구	품사 없음	물리
진동^에너지	구	품사 없음	기계
진동^에너지	구	품사 없음	화학
진동^연소	구	품사 없음	화학
진동^요법	구	품사 없음	의학
진동^용량형^전위계	구	품사 없음	전기·전자
진동^운동	구	품사 없음	물리
진동^원심기	구	품사 없음	기계
진동^자력계	구	품사 없음	전기·전자
진동^자이로스코프	구	품사 없음	기계
진동^작업	구	품사 없음	산업 일반
진동^장해	구	품사 없음	의학
진동^쟁기	구	품사 없음	기계
진동^전류	구	품사 없음	전기·전자
진동^전자^스펙트럼	구	품사 없음	물리
진동^전자^전이	구	품사 없음	물리
진동^절삭	구	품사 없음	공업
진동^절연	구	품사 없음	건설
진동^절연^장치	구	품사 없음	기계
진동^절연기	구	품사 없음	기계
진동^절연체	구	품사 없음	기계
진동^점도계	구	품사 없음	화학
진동^정렬	구	품사 없음	정보·통신
진동^정렬법	구	품사 없음	정보·통신
진동^제어^발파	구	품사 없음	건설
진동^조인트^커터	구	품사 없음	건설
진동^조형기	구	품사 없음	기계
진동^주기	구	품사 없음	전기·전자
진동^준위	구	품사 없음	전기·전자
진동^중심	구	품사 없음	전기·전자
진동^증폭	구	품사 없음	물리
진동^증후군	구	품사 없음	의학
진동^차단	구	품사 없음	건설
진동^차단기	구	품사 없음	기계
진동^촬영	구	품사 없음	영상
진동^충전법	구	품사 없음	전기·전자
진동^커패시터	구	품사 없음	전기·전자
진동^컨베이어	구	품사 없음	기계
진동^콘크리트	구	품사 없음	건설
진동^트렌치^롤러	구	품사 없음	건설
진동^파운데이션	구	품사 없음	복식
진동^편형^계기	구	품사 없음	전기·전자
진동^평가^척도	구	품사 없음	물리
진동^폭로^시간	구	품사 없음	건설
진동^폭로^한계	구	품사 없음	보건 일반
진동^피더	구	품사 없음	기계
진동^픽업	구	품사 없음	기계
진동^픽업^설치^장소	구	품사 없음	공학 일반
진동^필터	구	품사 없음	전기·전자
진동^하중	구	품사 없음	건설
진동^해석	구	품사 없음	건설
진동^허용값	구	품사 없음	건설
진동^회로	구	품사 없음	전기·전자
진동^회전^스펙트럼	구	품사 없음	전기·전자
진동^회전띠	구	품사 없음	물리
진동감^결여	구	품사 없음	의학
진동공급기	어휘	명사	기계
진동광마	어휘	명사	공업
진동균충-강	어휘	명사	생명
진동깨비	어휘	명사	
진동도	어휘	명사	전기·전자
진동막^트랩	구	품사 없음	재료
진동분마반	어휘	명사	기계
진동성^회로	구	품사 없음	전기·전자
진동성형기	어휘	명사	기계
진동수-계	어휘	명사	물리
진동수-띠	어휘	명사	물리
진동수-비	어휘	명사	물리
진동수^배가	구	품사 없음	물리
진동수^변조	구	품사 없음	물리
진동수^변조^사이클로트론	구	품사 없음	물리
진동수^이동	구	품사 없음	물리
진동수^조건	구	품사 없음	물리
진동식^고무^타이어^롤러	구	품사 없음	기계
진동식^급탄기	구	품사 없음	기계
진동식^롤러	구	품사 없음	기계
진동식^줄눈^커터	구	품사 없음	건설
진동식^파일^해머	구	품사 없음	기계
진동식^항타기	구	품사 없음	건설
진동의^정규^모드	구	품사 없음	물리
진동의^정규^모우드	구	품사 없음	물리
진동의^표준^모드	구	품사 없음	물리
진동의^표준^모우드	구	품사 없음	물리
진동자^강도	구	품사 없음	약학
진동자^세기	구	품사 없음	물리
진동자^전원	구	품사 없음	전기·전자
진동채	어휘	명사	건설
진동측^방진	구	품사 없음	공학 일반
진동판^다짐기	구	품사 없음	기계
진동판^음향	구	품사 없음	전기·전자
진동편^주파수계	구	품사 없음	전기·전자
진동편형^주파수계	구	품사 없음	전기·전자
진동한동-하다	어휘	동사	
진동형 이어폰	구	품사 없음	
진동형^정류기	구	품사 없음	전기·전자
진두	어휘	명사	
진두	어휘	명사	
진두	어휘	명사	
진두	어휘	명사	
진두	어휘	명사	
진두	어휘	명사	역사
진두-물	어휘	명사	
진두-지휘	어휘	명사	
진두가지	어휘	명사	
진두게	어휘	명사	
진두게	어휘	명사	
진두기	어휘	명사	
진두기	어휘	명사	
진두깨비	어휘	명사	
진두께	어휘	명사	
진두께미	어휘	명사	
진두머리	어휘	명사	
진두미	어휘	명사	
진두발	어휘	명사	생명
진두베기	어휘	명사	
진두지휘-하다	어휘	동사	
진두지휘형^리더십	구	품사 없음	사회 일반
진두차리	어휘	명사	
진두찰	어휘	명사	
진두찰	어휘	명사	
진두철	어휘	명사	
진둑	어휘	명사	
진둥-걸음	어휘	명사	
진둥-한둥	어휘	부사	
진둥개비	어휘	명사	
진둥게	어휘	명사	
진둥깨비	어휘	명사	
진둥철	어휘	명사	
진둥한둥-하다	어휘	동사	
진뒤	어휘	명사	
진뒷-물	어휘	명사	
진듕-?다	어휘	형용사	
진드-물	어휘	명사	
진드게	어휘	명사	
진드그러-하다	어휘	형용사	
진드근	어휘	품사 없음	
진드근-하다	어휘	형용사	
진드근-하다	어휘	형용사	
진드근-히	어휘	부사	
진드근-히	어휘	부사	
진드기	어휘	명사	동물
진드기	어휘	명사	
진드기-류	어휘	명사	동물
진드기-목	어휘	명사	동물
진드기-속	어휘	명사	의학
진드기-열	어휘	명사	의학
진드기-증	어휘	명사	의학
진드기-학	어휘	명사	동물
진드기^공포	구	품사 없음	의학
진드기^공포병	구	품사 없음	의학
진드기^공포증	구	품사 없음	의학
진드기^구충제	구	품사 없음	약학
진드기^뇌염	구	품사 없음	의학
진드기^마비	구	품사 없음	의학
진드기^매개^바이러스	구	품사 없음	보건 일반
진드기^발진^티푸스	구	품사 없음	의학
진드기^살충제	구	품사 없음	약학
진드기^타령	구	품사 없음	문학
진드기^티푸스	구	품사 없음	의학
진드기^피부염	구	품사 없음	의학
진드기가 아주까리 흉보듯	속담	품사 없음	
진드기가 황소 불을 잘라 먹듯	속담	품사 없음	
진드기성^마비	구	품사 없음	의학
진드기성재귀열	어휘	명사	의학
진드기와 아주까리 맞부딪친 격	속담	품사 없음	
진드기전술	어휘	명사	
진드껭이	어휘	명사	
진드레	어휘	명사	건설
진드마리	어휘	명사	
진드미	어휘	명사	
진드카레	어휘	명사	
진드카리	어휘	명사	
진드케	어휘	명사	
진득	어휘	품사 없음	
진득	어휘	명사	
진득-거리다	어휘	동사	
진득-거리다	어휘	동사	
진득-대다	어휘	동사	
진득-대다	어휘	동사	
진득-이	어휘	부사	
진득-이	어휘	부사	
진득-진득	어휘	부사	
진득-진득	어휘	부사	
진득-진득	어휘	부사	
진득-찰	어휘	명사	식물
진득-하다	어휘	형용사	
진득-하다	어휘	형용사	
진득-?	어휘	명사	
진득그물버섯	어휘	명사	식물
진득진득-하다	어휘	동사	
진득진득-하다	어휘	동사	
진득진득-하다	어휘	형용사	
진득진득-하다	어휘	형용사	
진득찰-도깨비	어휘	명사	
진든게미	어휘	명사	
진들-검정사초	어휘	명사	식물
진들-딸기	어휘	명사	식물
진들-사초	어휘	명사	식물
진들루	어휘	명사	
진듯	어휘	부사	
진등개	어휘	명사	
진디	어휘	명사	동물
진디	어휘	명사	
진디-등에	어휘	명사	동물
진디-벌	어휘	명사	동물
진디기	어휘	명사	
진디기	어휘	명사	
진디껭이	어휘	명사	
진디벌레	어휘	명사	동물
진딧	어휘	명사·부사	
진딧-물	어휘	명사	동물
진딧물-과	어휘	명사	동물
진딧물-내리다	어휘	동사	
진딧물-류	어휘	명사	동물
진딧물^물림	구	품사 없음	의학
진딩이	어휘	명사	
진땀(을) 빼다[뽑다/흘리다]	관용구	품사 없음	
진땀-승	어휘	명사	
진땅-고추풀	어휘	명사	식물
진떡	어휘	명사	
진뗑이	어휘	명사	
진또리	어휘	명사	
진또베기	어휘	명사	
진뚜기	어휘	명사	
진뜨-물	어휘	명사	
진뜨기	어휘	명사	
진뜸	어휘	명사	
진뜻	어휘	명사	
진락-법	어휘	명사	농업
진랍	어휘	명사	역사
진랑	어휘	명사	
진래	어휘	명사	역사
진래-하다	어휘	동사	역사
진략	어휘	명사	
진략-하다	어휘	동사	
진량	어휘	명사	
진량	어휘	명사	
진량	어휘	명사	
진량	어휘	명사	불교
진려	어휘	명사	
진려	어휘	명사	
진려	어휘	명사	
진려-하다	어휘	동사	
진려-하다	어휘	동사	
진력	어휘	명사	불교
진력	어휘	명사	
진력-나다	어휘	동사	
진력-내다	어휘	동사	
진력-하다	어휘	동사	
진렬	어휘	명사	
진렬되다	어휘	동사	
진렬하다	어휘	동사	
진령	어휘	명사	불교
진령	어휘	명사	지명
진령-산맥	어휘	명사	지명
진령-하다	어휘	동사	불교
진로	어휘	명사	
진로	어휘	명사	
진로	어휘	명사	
진로	어휘	명사	불교
진로-기	어휘	명사	역사
진로^계전기	구	품사 없음	교통
진로^도우미	구	품사 없음	교육
진로^레버식	구	품사 없음	교통
진로^방해	구	품사 없음	체육
진로^변경^제한선	구	품사 없음	교통
진로^상담	구	품사 없음	교육
진로^선별식	구	품사 없음	교통
진로^예고기	구	품사 없음	교통
진로^전압	구	품사 없음	전기·전자
진로^정자식	구	품사 없음	교통
진로^지도	구	품사 없음	교육
진로^측심	구	품사 없음	공업
진로^컴퓨터	구	품사 없음	교통
진로^탐색	구	품사 없음	교육
진로^탐색^검사	구	품사 없음	교육
진로^편위^지시기	구	품사 없음	교통
진로^표시^방식	구	품사 없음	교통
진로^표시기	구	품사 없음	교통
진로^표지	구	품사 없음	정보·통신
진로^활동	구	품사 없음	교육
진료	어휘	명사	의학
진료-과	어휘	명사	
진료-권	어휘	명사	의학
진료-단	어휘	명사	의학
진료-량	어휘	명사	
진료-부	어휘	명사	
진료-비	어휘	명사	
진료-소	어휘	명사	
진료-실	어휘	명사	
진료-의	어휘	명사	의학
진료-일	어휘	명사	
진료-자	어휘	명사	
진료-진	어휘	명사	
진료-하다	어휘	동사	
진료^급여	구	품사 없음	사회 일반
진료^기록	구	품사 없음	의학
진료^기록부	구	품사 없음	의학
진료^보조^인력	구	품사 없음	의학
진료^카드	구	품사 없음	의학
진료과-별	어휘	명사	
진료비^오^년^특례	구	품사 없음	경제
진료소-장	어휘	명사	
진룡	어휘	명사	민속
진루	어휘	명사	
진루	어휘	명사	체육
진루	어휘	명사	
진루-타	어휘	명사	체육
진루-하다	어휘	동사	체육
진륙	어휘	명사	
진륙-하다	어휘	동사	
진률	어휘	명사	
진률	어휘	명사	
진률하다	어휘	동사	
진륵	어휘	명사	의학
진름-미	어휘	명사	
진릉	어휘	명사	역사
진리	어휘	명사	
진리	어휘	명사	철학
진리	어휘	명사	철학
진리-값	어휘	명사	철학
진리-관	어휘	명사	
진리-론	어휘	명사	철학
진리-성	어휘	명사	
진리-적	어휘	관형사·명사	
진리-치	어휘	명사	철학
진리-표	어휘	명사	철학
진리-표	어휘	명사	수학
진리^유지	구	품사 없음	정보·통신
진리^의지	구	품사 없음	철학
진리^자체	구	품사 없음	철학
진리^조건설	구	품사 없음	언어
진리^조건적^의미론	구	품사 없음	언어
진리^집합	구	품사 없음	수학
진리^할당	구	품사 없음	정보·통신
진리^함수	구	품사 없음	수학
진리표^작성	구	품사 없음	정보·통신
진리화-하다	어휘	동사	
진릿-값	어휘	명사	철학
진릿값^표	구	품사 없음	수학
진릿값^함수	구	품사 없음	정보·통신
진마	어휘	명사	역사
진마당질	어휘	명사	농업
진마하^속도	구	품사 없음	물리
진막	어휘	명사	
진막번-조선	어휘	명사	역사
진말	어휘	명사	민속
진말	어휘	명사	
진맛	어휘	명사	
진망	어휘	명사	
진망	어휘	명사	
진망	어휘	명사	
진망-궂다	어휘	형용사	
