어휘	구성 단위	품사	전문 분야
더빙^머신	구	품사 없음	영상
더빙^스테이지	구	품사 없음	영상
더빙^편집	구	품사 없음	영상
더뻑	어휘	부사	
더뻑-거리다	어휘	동사	
더뻑-대다	어휘	동사	
더뻑-더뻑	어휘	부사	
더뻑더뻑-하다	어휘	동사	
더뿌룩-하다	어휘	형용사	
더뿍	어휘	부사	
더뿍	어휘	부사	
더뿍-더뿍	어휘	부사	
더뿍더뿍-하다	어휘	동사	
더산 산	구	품사 없음	지명
더수구니	어휘	명사	
더수기	어휘	명사	
더수룩-허다	어휘	형용사	
더쉬기	어휘	명사	
더스터	어휘	명사	복식
더스터	어휘	명사	체육
더스터^코트	구	품사 없음	복식
더스트^가운	구	품사 없음	복식
더스트^백	구	품사 없음	복식
더스트^볼	구	품사 없음	지명
더스트^셔츠	구	품사 없음	복식
더스트^슈트	구	품사 없음	건설
더스트^스톱	구	품사 없음	전기·전자
더스트^실	구	품사 없음	전기·전자
더스트^오프	구	품사 없음	체육
더스트^자	구	품사 없음	기계
더스트^재킷	구	품사 없음	복식
더스트^카운터	구	품사 없음	기계
더스트^커버	구	품사 없음	정보·통신
더스트^코어	구	품사 없음	물리
더스트^코트	구	품사 없음	복식
더스트^튜브	구	품사 없음	공학 일반
더스트^폴	구	품사 없음	환경
더스트^호퍼	구	품사 없음	건설
더스팅	어휘	명사	공학 일반
더스팅^파우더	구	품사 없음	복식
더스패서스	어휘	명사	인명
더시기	어휘	명사	
더썩	어휘	명사	
더얼-내다	어휘	동사	
더엄시	어휘	부사	
더없-이	어휘	부사	
더옴	어휘	명사	
더우	어휘	명사	
더우	어휘	부사	
더우-잡다	어휘	동사	
더우-팔기	어휘	명사	
더우기	어휘	부사	
더우나	어휘	부사	
더우다나	어휘	부사	
더우락	어휘	명사	
더우미	어휘	명사	
더우지기	어휘	명사	
더욱	어휘	부사	
더욱-더	어휘	부사	
더욱-더욱	어휘	부사	
더욱-이	어휘	부사	
더운 국에 국수사리 풀어지듯	속담	품사 없음	
더운 피	관용구	품사 없음	
더운-갈이	어휘	명사	농업
더운-돌	어휘	명사	
더운-목욕	어휘	명사	보건 일반
더운-무대	어휘	명사	해양
더운-물	어휘	명사	
더운-밥	어휘	명사	
더운-색	어휘	명사	미술
더운-술	어휘	명사	
더운-약	어휘	명사	한의
더운-점심	어휘	명사	
더운-죽	어휘	명사	
더운-찜질	어휘	명사	보건 일반
더운-철	어휘	명사	지구
더운-흐름	어휘	명사	해양
더운갈이-하다	어휘	동사	농업
더운공기떼	어휘	명사	지구
더운구름	어휘	명사	지구
더운국수	어휘	명사	
더운권	어휘	명사	지구
더운기단	어휘	명사	지구
더운내굴찜법	어휘	명사	식품
더운내굴찜제품	어휘	명사	
더운느낌	어휘	명사	의학
더운단물	어휘	명사	
더운물^베개	구	품사 없음	보건 일반
더운물길	어휘	명사	농업
더운물물고기	어휘	명사	동물
더운물욕	어휘	명사	보건 일반
더운반죽	어휘	명사	
더운밥 먹고 식은 소리 한다	속담	품사 없음	
더운사나	어휘	부사	
더운우물	어휘	명사	
더운저기압	어휘	명사	지구
더운전선	어휘	명사	지구
더운죽에 파리 날아들듯	속담	품사 없음	
더운죽에 혀 데기	속담	품사 없음	
더운죽에 혀 데기	속담	품사 없음	
더운찜	어휘	명사	보건 일반
더운찜질-하다	어휘	동사	보건 일반
더운흐름물고기	어휘	명사	동물
더울	어휘	명사	
더울	어휘	명사	
더울-사우	어휘	명사	
더움	어휘	명사	
더움-돈	어휘	명사	
더움-불	어휘	명사	
더웁다	어휘	형용사	
더웂-이	어휘	부사	
더워-잡다	어휘	동사	
더워-지다	어휘	동사	
더워-지다	어휘	동사	
더워서 못 먹고 식어서 못 먹고	속담	품사 없음	
더월	어휘	명사	
더월	어휘	명사	
더웠다 식었다 한다	관용구	품사 없음	
더위	어휘	명사	
더위 먹은 소 달만 보아도 헐떡인다	속담	품사 없음	
더위 먹은 소가 달을 보고 피한다	속담	품사 없음	
더위 철	구	품사 없음	
더위(가) 들다	관용구	품사 없음	
더위(를) 먹다	관용구	품사 없음	
더위(를) 사다	관용구	품사 없음	
더위(를) 팔다	관용구	품사 없음	
더위-메이다	어휘	동사	
더위-자피다	어휘	동사	
더위-잡다	어휘	동사	
더위-잡다	어휘	동사	
더위-티다	어휘	동사	
더위-팔기	어휘	명사	민속
더위-하다	어휘	동사	
더위-해	어휘	명사	
더위-?다	어휘	동사	
더위^먹기	구	품사 없음	한의
더위^적응성	구	품사 없음	농업
더위^주의보	구	품사 없음	지구
더위다	어휘	동사	
더위자기	어휘	명사	
더위잡-히다	어휘	동사	
더위잡-히다	어휘	동사	
더위지기	어휘	명사	식물
더위티-이다	어휘	동사	
더위팔기-하다	어휘	동사	민속
더윗-병	어휘	명사	
더으다	어휘	동사	
더음	어휘	명사	
더음	어휘	명사	
더음-받이	어휘	명사	
더읍다	어휘	형용사	
더읎-이	어휘	부사	
더의다	어휘	동사	
더이	어휘	명사	
더이-눈	어휘	명사	
더장	어휘	명사	
더저우	어휘	명사	지명
더즈	어휘	명사	복식
더지	어휘	명사	문학
더지다	어휘	동사	
더체스	어휘	명사	복식
더치	어휘	명사	농업
더치 오븐	구	품사 없음	
더치-기아나	어휘	명사	지명
더치-와이프	어휘	명사	
더치-와이프	어휘	명사	
더치-커피	어휘	명사	
더치^경매	구	품사 없음	경제
더치^길더채	구	품사 없음	경제
더치^네크라인	구	품사 없음	복식
더치^라이트형^온실	구	품사 없음	농업
더치^롤	구	품사 없음	물리
더치^보닛	구	품사 없음	복식
더치^보브	구	품사 없음	복식
더치^보이^스커트	구	품사 없음	복식
더치^보이^캡	구	품사 없음	복식
더치^보이^힐	구	품사 없음	복식
더치^브리치즈	구	품사 없음	복식
더치^앵글^숏	구	품사 없음	영상
더치^옥션	구	품사 없음	경제
더치^웨이스트	구	품사 없음	복식
더치^칼라	구	품사 없음	복식
더치^캡	구	품사 없음	복식
더치^코트	구	품사 없음	복식
더치^콘	구	품사 없음	건설
더치^콘^관입^시험	구	품사 없음	건설
더치^포켓	구	품사 없음	복식
더치^해트	구	품사 없음	복식
더치^힐	구	품사 없음	복식
더치다	어휘	동사	
더치다	어휘	동사	
더치다	어휘	동사	
더치다	어휘	동사	
더치맨	어휘	명사	연기
더치스	어휘	명사	공예
더치페이	어휘	명사	사회 일반
더치페이-하다	어휘	동사	
더커	어휘	명사	예체능 일반
더커리	어휘	명사	
더컴	어휘	명사	인명
더컴-병	어휘	명사	의학
더케	어휘	명사	
더코닝	어휘	명사	인명
더크^훅	구	품사 없음	체육
더크워드^현상	구	품사 없음	의학
더킹	어휘	명사	체육
더킹^모션	구	품사 없음	체육
더테	어휘	명사	
더투다	어휘	동사	
더투미	어휘	명사	
더투아리	어휘	명사	
더투어리다	어휘	동사	
더투와리	어휘	명사	
더투워리	어휘	명사	
더퉁아리	어휘	명사	
더튀	어휘	명사	
더트^코스	구	품사 없음	체육
더트다	어휘	동사	
더트다	어휘	동사	
더트리	어휘	명사	인명
더트미	어휘	명사	
더튼-병	어휘	명사	의학
더튼하다	어휘	형용사	
더티	어휘	명사	예체능 일반
더티 플레이	구	품사 없음	
더티^밤	구	품사 없음	군사
더티^복싱	구	품사 없음	체육
더티^비트	구	품사 없음	정보·통신
더티^워커	구	품사 없음	체육
더티^워크	구	품사 없음	체육
더티^워크^어라운드^더^바스켓	구	품사 없음	체육
더티^플로트	구	품사 없음	경제
더티^플로팅	구	품사 없음	경제
더티미	어휘	명사	
더퍼-더퍼	어휘	부사	
더퍼리	어휘	명사	
더퍼리	어휘	명사	
더퍽	어휘	부사	
더퍽-눈	어휘	명사	
더퍽거리다	어휘	동사	
더퍽대다	어휘	동사	
더퍽더퍽	어휘	부사	
더퍽더퍽하다	어휘	동사	
더펄	어휘	품사 없음	
더펄	어휘	명사	
더펄-가히	어휘	명사	
더펄-개	어휘	명사	동물
더펄-거리다	어휘	동사	
더펄-거리다	어휘	동사	
더펄-겡이	어휘	명사	
더펄-대다	어휘	동사	
더펄-대다	어휘	동사	
더펄-더펄	어휘	부사	
더펄-더펄	어휘	부사	
더펄-머리	어휘	명사	
더펄-머리	어휘	명사	
더펄-새	어휘	명사	동물
더펄-이	어휘	명사	
더펄-이	어휘	명사	
더펄더펄-하다	어휘	동사	
더펄더펄-하다	어휘	동사	
더펄춤	어휘	명사	
더펑이	어휘	명사	
더페-눈	어휘	명사	
더푸다	어휘	동사	
더푸미	어휘	명사	
더푸치기-하다	어휘	동사	
더푼	어휘	부사	
더푼-더푼	어휘	부사	
더풀	어휘	명사	
더풀-더풀	어휘	부사	
더풀-이	어휘	명사	
더품	어휘	명사	
더프	어휘	명사	체육
더프^샷	구	품사 없음	체육
더프리스	어휘	명사	인명
더플	어휘	명사	복식
더플-백	어휘	명사	
더플-코트	어휘	명사	
더플^블루종	구	품사 없음	복식
더플^재킷	구	품사 없음	복식
더플^프런트	구	품사 없음	복식
더픠다	어휘	동사	
더피-족	어휘	명사	사회 일반
더피식^혈액형	구	품사 없음	의학
더하-기	어휘	명사	수학
더하기-표	어휘	명사	수학
더하기-하다	어휘	동사	수학
더하기^범함수	구	품사 없음	물리
더하기계산기	어휘	명사	정보·통신
더하기기호	어휘	명사	수학
더하기성	어휘	명사	화학
더하는-수	어휘	명사	수학
더하임-수	어휘	명사	수학
더함-도움토	어휘	명사	언어
더해감-꼴	어휘	명사	언어
더해질-수	어휘	명사	수학
더?	어휘	명사	
더?-이	어휘	부사	
더?-이	어휘	부사	
더?-이	어휘	부사	
덕	어휘	명사	
덕	어휘	명사	
덕	어휘	명사	
덕	어휘	감탄사	음악
덕	어휘	명사	
덕	어휘	명사	
덕	어휘	명사	
덕	어휘	명사	
덕	어휘	명사	
덕	어휘	명사	
덕	어휘	명사	복식
덕(을) 보다	관용구	품사 없음	
덕(이) 되다	관용구	품사 없음	
덕-거뮈	어휘	명사	
덕-거칠다	어휘	형용사	
덕-고기	어휘	명사	
덕-낚시	어휘	명사	
덕-달림	어휘	명사	
덕-대	어휘	명사	
덕-대	어휘	명사	
덕-땅	어휘	명사	
덕-말랭이	어휘	명사	
덕-목	어휘	명사	
덕-물질	어휘	명사	
덕-보신	어휘	명사	
덕-불	어휘	명사	
덕-빛	어휘	명사	
덕-새	어휘	명사	
덕-수리	어휘	명사	
덕-술기	어휘	명사	
덕-스럽다	어휘	형용사	
덕-슬개	어휘	명사	
덕-윤신	어휘	명사	
덕-의무	어휘	명사	철학
덕-장	어휘	명사	
덕-지기	어휘	명사	
덕-지다	어휘	동사	
덕-판	어휘	명사	
덕-판	어휘	명사	
덕^다이브	구	품사 없음	체육
덕^에그	구	품사 없음	체육
덕^테일	구	품사 없음	복식
덕^테일^플러프	구	품사 없음	복식
덕^핀스	구	품사 없음	체육
덕걸이	어휘	명사	
덕게-덕게	어휘	부사	
덕곡-산	어휘	명사	지명
덕교	어휘	명사	
덕교-가	어휘	명사	
덕구-산	어휘	명사	지명
덕구^온천	구	품사 없음	지명
덕국	어휘	명사	지명
덕금	어휘	명사	동물
덕금-어미	어휘	명사	
덕금어미-잠	어휘	명사	
덕기	어휘	명사	
덕기	어휘	명사	
덕녕^궁주	구	품사 없음	인명
덕니	어휘	명사	인명
덕다	어휘	동사	
덕달-귀	어휘	명사	
덕담	어휘	명사	
덕담-노래	어휘	명사	음악
덕담-하다	어휘	동사	
덕대	어휘	명사	광업
덕대	어휘	명사	광업
덕대-갱	어휘	명사	광업
덕대-놀이	어휘	명사	민속
덕대-제	어휘	명사	광업
덕대-제	어휘	명사	역사
덕대-질	어휘	명사	
덕대-하다	어휘	동사	
덕대모양	어휘	명사	농업
덕대판	어휘	명사	
덕더그르르	어휘	부사	
덕더그르르	어휘	부사	
덕더그르르-하다	어휘	동사	
덕더그르르-하다	어휘	동사	
덕더글	어휘	품사 없음	
덕더글-거리다	어휘	동사	
덕더글-거리다	어휘	동사	
덕더글-대다	어휘	동사	
덕더글-대다	어휘	동사	
덕더글-덕더글	어휘	부사	
덕더글-덕더글	어휘	부사	
덕더글덕더글-하다	어휘	동사	
덕더글덕더글-하다	어휘	동사	
덕데	어휘	명사	
덕동-산	어휘	명사	지명
덕두-산	어휘	명사	지명
덕두-화	어휘	명사	식물
덕땅형	어휘	명사	지리
덕때	어휘	명사	
덕래	어휘	명사	인명
덕량	어휘	명사	
덕령-봉	어휘	명사	지명
덕론	어휘	명사	철학
덕륭망존	어휘	명사	
덕릉	어휘	명사	역사
덕릉	어휘	명사	역사
덕만-산	어휘	명사	지명
덕망	어휘	명사	
덕망-가	어휘	명사	
덕맹-현	어휘	명사	지명
덕목	어휘	명사	
덕목-주의	어휘	명사	교육
덕문	어휘	명사	
덕물	어휘	명사	
덕물림	어휘	명사	민속
덕뭉이	어휘	명사	
덕받이	어휘	명사	
덕밭	어휘	명사	
덕복	어휘	명사	인명
덕복전	어휘	명사	인명
덕본	어휘	명사	불교
덕분	어휘	명사	
덕불고	어휘	명사	
덕불고-필유린	어휘	명사	
덕비	어휘	명사	역사
덕빌^슈즈	구	품사 없음	복식
덕빌^플라이어	구	품사 없음	기계
덕사	어휘	명사	
덕사	어휘	명사	
덕사내	어휘	명사	음악
덕산	어휘	명사	지명
덕산-현	어휘	명사	지명
덕살	어휘	명사	
덕살-머리	어휘	명사	
덕색	어휘	명사	
덕색-질	어휘	명사	
덕색질-하다	어휘	동사	
덕서도문	어휘	명사	가톨릭
덕석	어휘	명사	
덕석	어휘	명사	
덕석	어휘	명사	
덕석-구리	어휘	명사	
덕석-말이	어휘	명사	
덕석-몰이	어휘	명사	민속
덕석-몰이	어휘	명사	
덕석-밤	어휘	명사	
덕석-살	어휘	명사	
덕석-잠	어휘	명사	
덕석-풀기	어휘	명사	민속
덕석몰이-하다	어휘	동사	
덕석에 참새 떼 앉은 격	속담	품사 없음	
덕석이 멍석이라고 우긴다	속담	품사 없음	
덕석이 멍석이라고 우긴다	속담	품사 없음	
덕석이 멍석인 듯	속담	품사 없음	
덕선	어휘	명사	
덕성	어휘	명사	
덕성	어휘	명사	천문
덕성	어휘	명사	
덕성	어휘	명사	
덕성	어휘	명사	식물
덕성	어휘	명사	
덕성-스럽다	어휘	형용사	
덕성-진	어휘	명사	역사
덕성군	어휘	명사	지명
덕성스레	어휘	부사	
덕성시리	어휘	부사	
덕세기	어휘	명사	
덕솔	어휘	명사	역사
덕수	어휘	명사	
덕수	어휘	명사	역사
덕수-궁	어휘	명사	역사
덕수-산	어휘	명사	지명
덕수궁^석조전	구	품사 없음	역사
덕수궁^중화전^및^중화문	구	품사 없음	역사
덕수궁^함녕전	구	품사 없음	역사
덕수궁의^중화전^및^중화문	구	품사 없음	역사
덕수욕	어휘	명사	
덕수탕	어휘	명사	
덕슁이	어휘	명사	
덕스	어휘	명사	복식
덕스	어휘	명사	역사
덕스^아스	구	품사 없음	복식
덕스^온^더^폰드	구	품사 없음	체육
덕스^테일^스타일	구	품사 없음	복식
덕스레	어휘	부사	
덕시그랑-하다	어휘	형용사	
덕시근-하다	어휘	형용사	
덕시글-덕시글	어휘	부사	
덕시기	어휘	명사	
덕시랑-하다	어휘	형용사	
덕시리	어휘	부사	
덕식^수형	구	품사 없음	농업
덕신	어휘	명사	
덕신	어휘	명사	
덕실-덕실	어휘	부사	
덕안-궁	어휘	명사	역사
덕안^대군	구	품사 없음	인명
덕암^서원	구	품사 없음	역사
덕양-평야	어휘	명사	지명
덕어	어휘	명사	언어
덕업	어휘	명사	
덕업-산	어휘	명사	지명
덕업-상권	어휘	명사	
덕온^공주	구	품사 없음	인명
덕왕-관음	어휘	명사	불교
덕용	어휘	명사	
덕용	어휘	명사	
덕용	어휘	명사	
덕용	어휘	명사	
덕용 상품	구	품사 없음	
덕용 포장	구	품사 없음	
덕용-품	어휘	명사	
덕우	어휘	명사	
덕우	어휘	명사	
덕우	어휘	명사	역사
덕우-도	어휘	명사	지명
덕욱-새	어휘	명사	식물
덕원	어휘	명사	지명
덕원-만	어휘	명사	지명
덕위	어휘	명사	
덕위	어휘	명사	
덕위-병행	어휘	명사	
덕유-산	어휘	명사	지명
덕육	어휘	명사	교육
덕윤	어휘	명사	
덕은 덕으로 대하고 원쑤는 원쑤로 대하라	속담	품사 없음	
덕을 원쑤로 갚는다	속담	품사 없음	
덕음	어휘	명사	
덕음	어휘	명사	
덕음	어휘	명사	
덕음	어휘	명사	
덕응	어휘	명사	
덕응-군	어휘	명사	역사
덕응-방	어휘	명사	역사
덕의	어휘	명사	
덕의	어휘	명사	
덕의-심	어휘	명사	
덕인	어휘	명사	
덕인-봉	어휘	명사	지명
덕자-문	어휘	명사	공예
덕장	어휘	명사	
덕장-형	어휘	명사	
덕장형양식	어휘	명사	수산업
덕적-덕적	어휘	부사	
덕적-도	어휘	명사	지명
덕적덕적-하다	어휘	형용사	
덕적도^패총	구	품사 없음	역사
덕정	어휘	명사	
덕정-비	어휘	명사	
덕조	어휘	명사	
덕존-일대	어휘	명사	문학
덕종	어휘	명사	인명
덕종	어휘	명사	인명
덕종	어휘	명사	인명
덕종	어휘	명사	인명
덕주	어휘	명사	지명
덕주-사	어휘	명사	불교
덕주사^마애불	구	품사 없음	불교
덕지	어휘	명사	
덕지	어휘	명사	
덕지	어휘	명사	
덕지-덕지	어휘	부사	
덕지-덕지	어휘	부사	
덕지대	어휘	명사	
덕지대밭	어휘	명사	
덕지덕지-하다	어휘	형용사	
덕지덕지-하다	어휘	형용사	
덕진-사초	어휘	명사	식물
덕진-진	어휘	명사	역사
덕진-호	어휘	명사	지명
덕집	어휘	명사	
덕창-진	어휘	명사	역사
덕천	어휘	명사	지명
덕천	어휘	명사	지명
덕천-가강	어휘	명사	인명
덕천-고	어휘	명사	역사
덕천-고	어휘	명사	역사
덕천-인	어휘	명사	생명
덕천-창	어휘	명사	역사
덕천^군주	구	품사 없음	인명
덕천^막부	구	품사 없음	역사
덕천^분지	구	품사 없음	지명
덕천^사람	구	품사 없음	생명
덕천^승리산^동굴^유적	구	품사 없음	역사
덕천^옹주	구	품사 없음	인명
덕청	어휘	명사	인명
덕춘-상	어휘	명사	체육
덕치	어휘	명사	
덕치-사상	어휘	명사	
덕치-주의	어휘	명사	
덕치주의-자	어휘	명사	
덕킹	어휘	명사	예체능 일반
덕타일^주철	구	품사 없음	건설
덕태-산	어휘	명사	지명
덕택	어휘	명사	
덕트	어휘	명사	
덕트-편	어휘	명사	전기·전자
덕트^공간	구	품사 없음	건설
덕트^높이	구	품사 없음	정보·통신
덕트^두께	구	품사 없음	정보·통신
덕트^방식	구	품사 없음	건설
덕트^샤프트	구	품사 없음	건설
덕트^서포터	구	품사 없음	건설
덕트^설계법	구	품사 없음	건설
덕트^세기	구	품사 없음	정보·통신
덕트^소음기	구	품사 없음	환경
덕트^손실	구	품사 없음	기계
덕트^스페이스	구	품사 없음	건설
덕트^시스템	구	품사 없음	정보·통신
덕트^엔드	구	품사 없음	건설
덕트^이음	구	품사 없음	건설
덕트^커플링	구	품사 없음	건설
덕트^킬	구	품사 없음	교통
덕트^킬	구	품사 없음	교통
덕트^테이프	구	품사 없음	건설
덕트^팬	구	품사 없음	농업
덕트^팬^엔진	구	품사 없음	기계
덕트^폭	구	품사 없음	정보·통신
덕트^프로펠러	구	품사 없음	교통
덕트^히터	구	품사 없음	기계
덕트형^페이딩	구	품사 없음	정보·통신
덕틀	어휘	명사	
덕틸^주철관	구	품사 없음	건설
덕팅	어휘	명사	정보·통신
덕판	어휘	명사	
덕판마을	어휘	명사	
덕포-진	어휘	명사	역사
덕풍	어휘	명사	
덕항-산	어휘	명사	지명
덕행	어휘	명사	
덕행-가	어휘	명사	
덕형	어휘	명사	
덕혜	어휘	명사	
덕혜^옹주	구	품사 없음	인명
덕화	어휘	명사	
덕화-되다	어휘	동사	
덕화-하다	어휘	동사	
덕후	어휘	품사 없음	
덕후-하다	어휘	형용사	
덕휘	어휘	명사	
덕휘	어휘	명사	
덕흥	어휘	명사	역사
덕흥-창	어휘	명사	역사
덕흥^대원군	구	품사 없음	인명
덕흥리^고구려^고분^벽화	구	품사 없음	역사
덖다	어휘	동사	
덖다	어휘	동사	
덖다	어휘	동사	
덖다	어휘	동사	
덖다	어휘	동사	
덖어-지다	어휘	동사	
덖음-차	어휘	명사	
덗	어휘	명사	
던	어휘	명사	인명
던	어휘	명사	경제
던	어휘	명사	인명
던	어휘	명사	인명
던-밥	어휘	명사	
던-하다	어휘	동사	
던^리포트	구	품사 없음	경제
던^앤드^브래드스트리트	구	품사 없음	경제
던갈	어휘	명사	
던기	어휘	명사	
던기-다마	어휘	명사	
던기-불	어휘	명사	
던기다	어휘	동사	
던나	어휘	명사	
던다	어휘	동사	
던다	어휘	동사	
던다스^타탄	구	품사 없음	복식
던덕	어휘	명사	
던덕	어휘	명사	
던데-던데	어휘	감탄사	
던데-던데	어휘	명사	
던데지다	어휘	형용사	
던둑	어휘	명사	
던드렁	어휘	명사	
던득다	어휘	형용사	
던들	어휘	명사	복식
던들-배기	어휘	명사	
던들^드레스	구	품사 없음	복식
던들^미니	구	품사 없음	복식
던들^스커트	구	품사 없음	복식
던들^실루엣	구	품사 없음	복식
던들^코트	구	품사 없음	복식
던들^팬츠	구	품사 없음	복식
던들^페티코트	구	품사 없음	복식
던들배기-질	어휘	명사	
던등	어휘	명사	
던디	어휘	명사	지명
던디근-하다	어휘	형용사	
던디기	어휘	명사	
던디다	어휘	동사	
던랩	어휘	명사	인명
던롭	어휘	명사	인명
던보	어휘	명사	
던세이니	어휘	명사	인명
던스스코터스	어휘	명사	인명
던스터블	어휘	명사	인명
던실-하다	어휘	형용사	
던심	어휘	명사	
던안	어휘	명사	
던장	어휘	명사	
던적-맞다	어휘	형용사	
던적-스럽다	어휘	형용사	
던적-시롭다	어휘	형용사	
던적스레	어휘	부사	
던져 마름쇠	속담	품사 없음	
던져 마름쇠	속담	품사 없음	
던져-두다	어휘	동사	
던져-두다	어휘	동사	
던져-떼기	어휘	명사	역사
던져^넣기	구	품사 없음	체육
던져넣기	어휘	명사	체육
던지-기	어휘	명사	체육
던지-기	어휘	명사	체육
던지-기	어휘	명사	체육
던지-던지	어휘	부사	
던지기-하다	어휘	동사	체육
던지기-하다	어휘	동사	체육
던지기^경기	구	품사 없음	체육
던지기^기술	구	품사 없음	체육
던지기^서클	구	품사 없음	체육
던지기^정확성^테스트	구	품사 없음	체육
던지기^테스트	구	품사 없음	체육
던지기장	어휘	명사	체육
던지다	어휘	동사	
던지다	어휘	동사	
던지다	어휘	동사	
던지다	어휘	동사	
던지다	어휘	동사	
던지다	어휘	동사	
던지다	어휘	동사	
던지다	어휘	동사	
던지다	어휘	동사	
던지다	어휘	동사	
던지다	어휘	동사	
던지다	어휘	동사	체육
던지럽다	어휘	형용사	
던지롭다	어휘	형용사	
던진^셈	구	품사 없음	체육
던질-낚시	어휘	명사	체육
던질-대	어휘	명사	체육
던질-사위	어휘	명사	민속
던질락	어휘	명사	
던질칼	어휘	명사	
던짐	어휘	명사	체육
던차	어휘	명사	
던치^헴프	구	품사 없음	복식
던테	어휘	명사	건설
던풀	어휘	명사	
던화	어휘	명사	
덚다	어휘	동사	
덛	어휘	명사	
덛-닙다	어휘	동사	
덛-브티다	어휘	동사	
덛더디	어휘	부사	
