어휘	구성 단위	품사	전문 분야
사무	어휘	부사	
사무	어휘	명사	
사무	어휘	명사	
사무	어휘	명사	역사
사무	어휘	명사	
사무	어휘	명사	
사무	어휘	명사	민속
사무	어휘	부사	
사무	어휘	명사	
사무 가구	구	품사 없음	
사무 공간	구	품사 없음	
사무 기능직	구	품사 없음	
사무 동	구	품사 없음	
사무 문구	구	품사 없음	
사무 보조	구	품사 없음	
사무 보조 일	구	품사 없음	
사무 보조원	구	품사 없음	
사무 절차	구	품사 없음	
사무 집기류	구	품사 없음	
사무 편의점	구	품사 없음	
사무 행정	구	품사 없음	
사무 행정직	구	품사 없음	
사무-가	어휘	명사	
사무-간대	어휘	명사	
사무-계	어휘	명사	
사무-관	어휘	명사	행정
사무-관대	어휘	명사	
사무-국	어휘	명사	
사무-규정	어휘	명사	
사무-기	어휘	명사	기계
사무-기기	어휘	명사	
사무-량	어휘	명사	
사무-말	어휘	명사	
사무-복	어휘	명사	
사무-비	어휘	명사	
사무-삼결	어휘	명사	
사무-소	어휘	명사	
사무-실	어휘	명사	
사무-업	어휘	명사	
사무-용	어휘	명사	
사무-용기	어휘	명사	
사무-용지	어휘	명사	
사무-용품	어휘	명사	
사무-원	어휘	명사	
사무-위원	어휘	명사	
사무-장	어휘	명사	
사무-장	어휘	명사	
사무-장정	어휘	명사	
사무-쟁이	어휘	명사	
사무-적	어휘	관형사·명사	
사무-적	어휘	관형사·명사	
사무-주의	어휘	명사	
사무-지다	어휘	형용사	
사무-직	어휘	명사	
사무-직원	어휘	명사	
사무-처	어휘	명사	
사무-처	어휘	명사	정치
사무-철	어휘	명사	
사무-총장	어휘	명사	
사무-하다	어휘	동사	역사
사무-형	어휘	명사	
사무^감사	구	품사 없음	경영
사무^게임	구	품사 없음	체육
사무^계산^언어	구	품사 없음	정보·통신
사무^공장	구	품사 없음	경제
사무^공정^분석	구	품사 없음	경제
사무^공정^분석표	구	품사 없음	경제
사무^관리	구	품사 없음	경제
사무^관리	구	품사 없음	행정
사무^관리^데이터^처리	구	품사 없음	정보·통신
사무^관리용^단말^시스템	구	품사 없음	정보·통신
사무^관리직	구	품사 없음	경제
사무^기계	구	품사 없음	기계
사무^단지	구	품사 없음	산업 일반
사무^데이터^처리	구	품사 없음	정보·통신
사무^도표	구	품사 없음	정보·통신
사무^문서^교환^형식	구	품사 없음	정보·통신
사무^문서^구조	구	품사 없음	정보·통신
사무^문서^체계	구	품사 없음	정보·통신
사무^및^기타^종업원	구	품사 없음	경제
사무^배분의^기준	구	품사 없음	행정
사무^사술	구	품사 없음	민속
사무^사원칙	구	품사 없음	경제
사무^사절	구	품사 없음	행정
사무^손실	구	품사 없음	경제
사무^시스템	구	품사 없음	정보·통신
사무^위임	구	품사 없음	법률
사무^위탁	구	품사 없음	행정
사무^응용	구	품사 없음	정보·통신
사무^이양	구	품사 없음	정치
사무^자동화	구	품사 없음	경제
사무^자동화^기기	구	품사 없음	기계
사무^자동화^시스템	구	품사 없음	정보·통신
사무^자료^처리	구	품사 없음	정보·통신
사무^정보^시스템	구	품사 없음	정보·통신
사무^조사	구	품사 없음	행정
사무^조합	구	품사 없음	행정
사무^차관	구	품사 없음	행정
사무^처리^컴퓨터화^시스템	구	품사 없음	정보·통신
사무^활동^단지	구	품사 없음	산업 일반
사무국장-직	어휘	명사	
사무라이	어휘	명사	역사
사무라이^리스	구	품사 없음	경제
사무라이^본드	구	품사 없음	경제
사무라이^시피	구	품사 없음	경제
사무라이도코로	어휘	명사	역사
사무랍다	어휘	형용사	
사무량^측정법	구	품사 없음	경영
사무럽다	어휘	형용사	
사무럽다	어휘	형용사	
사무레기	어휘	명사	
사무레이	어휘	명사	
사무룹다	어휘	형용사	
사무릅다	어휘	형용사	
사무리다	어휘	동사	
사무사	어휘	명사	
사무사-하다	어휘	형용사	
사무소^사업소	구	품사 없음	행정
사무송	어휘	명사	
사무송-하다	어휘	동사	
사무실-용	어휘	명사	
사무실^개발^허가제	구	품사 없음	건설
사무실^건물	구	품사 없음	건설
사무실^공간	구	품사 없음	산업 일반
사무실^관리자	구	품사 없음	경영
사무실^연결^회선	구	품사 없음	정보·통신
사무실^워크스테이션	구	품사 없음	정보·통신
사무실^임대	구	품사 없음	경제
사무실^피로^증후군	구	품사 없음	의학
사무실^화랑	구	품사 없음	미술
사무실^회선^종단^장치	구	품사 없음	정보·통신
사무엘	어휘	명사	인명
사무엘-서	어휘	명사	가톨릭
사무여한	어휘	명사	
사무용 가구	구	품사 없음	
사무용 문구	구	품사 없음	
사무용 빌딩	구	품사 없음	
사무용 책상	구	품사 없음	
사무용^구술^기계	구	품사 없음	기계
사무용^그래픽^장치	구	품사 없음	정보·통신
사무용^기계	구	품사 없음	기계
사무용^도형^처리	구	품사 없음	정보·통신
사무용^소프트웨어	구	품사 없음	정보·통신
사무용^컴퓨터	구	품사 없음	정보·통신
사무용^타자기	구	품사 없음	기계
사무용품-류	어휘	명사	
사무용품-점	어휘	명사	
사무장 병원	구	품사 없음	
사무장-급	어휘	명사	
사무직 근로자	구	품사 없음	
사무직-군	어휘	명사	
사무직^노동자	구	품사 없음	사회 일반
사무직^노조	구	품사 없음	사회 일반
사무처-장	어휘	명사	
사무총장-급	어휘	명사	
사무치다	어휘	동사	
사무한신	어휘	명사	
사묵	어휘	부사	
사문	어휘	명사	
사문	어휘	명사	불교
사문	어휘	명사	불교
사문	어휘	명사	역사
사문	어휘	명사	
사문	어휘	명사	
사문	어휘	명사	
사문	어휘	명사	
사문	어휘	명사	민속
사문	어휘	명사	불교
사문	어휘	명사	불교
사문	어휘	명사	
사문	어휘	명사	
사문	어휘	명사	
사문	어휘	명사	
사문	어휘	명사	
사문	어휘	명사	
사문	어휘	명사	
사문	어휘	명사	역사
사문	어휘	명사	
사문	어휘	명사	
사문-결박	어휘	명사	
사문-관	어휘	명사	역사
사문-난적	어휘	명사	
사문-박사	어휘	명사	역사
사문-박사	어휘	명사	역사
사문-방	어휘	명사	민속
사문-석	어휘	명사	광업
사문-암	어휘	명사	지구
사문-용형	어휘	명사	
사문-위원회	어휘	명사	
사문-유관	어휘	명사	불교
사문-유취	어휘	명사	책명
사문-직	어휘	명사	공예
사문-차사	어휘	명사	역사
사문-하다	어휘	동사	
사문-학	어휘	명사	역사
사문-학	어휘	명사	역사
사문-화	어휘	명사	
사문-화	어휘	명사	민속
사문-화	어휘	명사	불교
사문결박-하다	어휘	동사	
사문과석	어휘	명사	농업
사문도례	어휘	명사	
사문서^등의^위조^변조죄	구	품사 없음	법률
사문서^부정^행사죄	구	품사 없음	법률
사문서^위조^변조죄	구	품사 없음	법률
사문서^위조죄	구	품사 없음	법률
사문서^훼기죄	구	품사 없음	법률
사문서의^진정^성립	구	품사 없음	법률
사문용형-하다	어휘	동사	
사문조직	어휘	명사	공예
사문화-되다	어휘	동사	
사문화-되다	어휘	동사	민속
사문화-되다	어휘	동사	불교
사문화-하다	어휘	동사	
사문화-하다	어휘	동사	민속
사문화-하다	어휘	동사	불교
사물	어휘	품사 없음	
사물	어휘	품사 없음	
사물	어휘	명사	역사
사물	어휘	명사	
사물	어휘	명사	민속
사물	어휘	명사	불교
사물	어휘	명사	불교
사물	어휘	명사	한의
사물	어휘	명사	
사물	어휘	명사	
사물	어휘	명사	
사물	어휘	명사	
사물	어휘	명사	
사물	어휘	명사	
사물	어휘	명사	법률
사물	어휘	명사	음악
사물	어휘	명사	
사물	어휘	명사	
사물	어휘	명사	
사물	어휘	명사	언어
사물-거리다	어휘	동사	
사물-거리다	어휘	동사	
사물-굿	어휘	명사	민속
사물-기원	어휘	명사	책명
사물-놀이	어휘	명사	음악
사물-대다	어휘	동사	
사물-대다	어휘	동사	
사물-떨다	어휘	동사	
사물-사물	어휘	부사	
사물-사물	어휘	부사	
사물-시	어휘	명사	문학
사물-안신탕	어휘	명사	한의
사물-잠	어휘	명사	
사물-적	어휘	관형사·명사	
사물-탕	어휘	명사	한의
사물-패	어휘	명사	
사물-함	어휘	명사	
사물-화	어휘	명사	
사물-환	어휘	명사	한의
사물^개념	구	품사 없음	철학
사물^관할	구	품사 없음	법률
사물^기생	구	품사 없음	생명
사물^기생^식물	구	품사 없음	생명
사물^기생^유기체	구	품사 없음	생명
사물^기생균	구	품사 없음	생명
사물^대명사	구	품사 없음	언어
사물^북	구	품사 없음	음악
사물^악기	구	품사 없음	음악
사물^영양균	구	품사 없음	생명
사물^통신	구	품사 없음	정보·통신
사물거리다	어휘	동사	
사물고	어휘	명사	
사물놀이 패	구	품사 없음	
사물놀이-반	어휘	명사	
사물놀이-부	어휘	명사	
사물대다	어휘	동사	
사물사물	어휘	부사	
사물사물-하다	어휘	동사	
사물사물-하다	어휘	동사	
사물사물하다	어휘	동사	
사물화-되다	어휘	동사	
사물화-하다	어휘	동사	
사뭇	어휘	부사	
사뭇	어휘	부사	
사뭇	어휘	부사	
사뭇	어휘	부사	
사미	어휘	명사	
사미	어휘	명사	예체능 일반
사미	어휘	명사	불교
사미	어휘	명사	
사미	어휘	명사	
사미	어휘	명사	
사미	어휘	명사	
사미	어휘	명사	
사미	어휘	명사	
사미	어휘	명사	
사미	어휘	명사	
사미	어휘	명사	농업
사미	어휘	명사	수의
사미-계	어휘	명사	불교
사미-과	어휘	명사	불교
사미-니	어휘	명사	불교
사미-니	어휘	명사	불교
사미-승	어휘	명사	불교
사미-십계	어휘	명사	불교
사미-율의	어휘	명사	불교
사미-중	어휘	명사	불교
사미-하다	어휘	동사	
사미-하다	어휘	동사	
사미-하다	어휘	형용사	
사미-하다	어휘	동사	
사미-할식	어휘	명사	불교
사미-히	어휘	부사	
사미^설화	구	품사 없음	문학
사미니-계	어휘	명사	불교
사미비구-복	어휘	명사	복식
사미인-곡	어휘	명사	문학
사미인-곡	어휘	명사	문학
사미즈다트	어휘	명사	문학
사민	어휘	명사	
사민	어휘	명사	
사민	어휘	명사	
사민	어휘	명사	
사민	어휘	명사	
사민	어휘	명사	
사민	어휘	명사	
사민	어휘	명사	
사민	어휘	명사	
사민-공사	어휘	명사	
사민-월령	어휘	명사	책명
사민-주의	어휘	명사	행정
사민-집	어휘	명사	
사민-평등	어휘	명사	
사민-필지	어휘	명사	책명
사민복	어휘	명사	
사민주의-자	어휘	명사	
사민주의-적	어휘	관형사·명사	
사바	어휘	명사	불교
사바	어휘	명사	
사바 강	구	품사 없음	지명
사바 주	구	품사 없음	지명
사바-고	어휘	명사	불교
사바-사바	어휘	명사	
사바-세계	어휘	명사	불교
사바-전광	어휘	명사	
사바귀	어휘	명사	
사바기	어휘	명사	
사바나	어휘	명사	지리
사바나-호	어휘	명사	교통
사바나^기후	구	품사 없음	지구
사바라이-죄	어휘	명사	불교
사바랭	어휘	명사	
사바르	어휘	명사	인명
사바리	어휘	명사	
사바리	어휘	명사	
사바리-공사	어휘	명사	
사바사바-하다	어휘	동사	
사바스	어휘	명사	기독교
사바이 섬	구	품사 없음	지명
사바톤	어휘	명사	복식
사바티에	어휘	명사	인명
사바티에	어휘	명사	인명
사바티에	어휘	명사	인명
사바티에^효과	구	품사 없음	영상
사바하	어휘	명사	불교
사박	어휘	품사 없음	
사박	어휘	품사 없음	
사박-거리다	어휘	동사	
사박-거리다	어휘	동사	
사박-대다	어휘	동사	
사박-대다	어휘	동사	
사박-사박	어휘	부사	
사박-사박	어휘	부사	
사박-스럽다	어휘	형용사	
사박-하다	어휘	형용사	
사박거리다	어휘	동사	
사박대다	어휘	동사	
사박사박	어휘	부사	
사박사박-하다	어휘	동사	
사박사박-하다	어휘	동사	
사박사박-하다	어휘	형용사	
사박사박하다	어휘	동사	
사박스레	어휘	부사	
사반	어휘	명사	의학
사반	어휘	명사	
사반	어휘	명사	
사반	어휘	명사	
사반	어휘	명사	
사반-기	어휘	명사	
사반-세기	어휘	명사	
사반-왕	어휘	명사	인명
사반-주	어휘	명사	역사
사반공배	어휘	명사	
사반기	어휘	명사	기계
사반나	구	품사 없음	지리
사반나^기후	구	품사 없음	지구
사반맹-증	어휘	명사	의학
사반원-문	어휘	명사	
사반의 십자가	구	품사 없음	문학
사발	어휘	명사	
사발	어휘	명사	
사발	어휘	명사	
사발 안의 고기도 놔주겠다	속담	품사 없음	
사발 이 빠진 것	속담	품사 없음	
사발 지팡이	구	품사 없음	
사발-가	어휘	명사	음악
사발-고누	어휘	명사	민속
사발-고의	어휘	명사	
사발-꼬누	어휘	명사	
사발-꼬느	어휘	명사	
사발-꼰진이	어휘	명사	
사발-농사	어휘	명사	
사발-등	어휘	명사	
사발-디기	어휘	명사	
사발-때기	어휘	명사	
사발-떠깡	어휘	명사	
사발-뚜께	어휘	명사	
사발-뚜베이	어휘	명사	
사발-뚜에	어휘	명사	
사발-막걸리	어휘	명사	
사발-무더기	어휘	명사	
사발-무지	어휘	명사	
사발-묶음	어휘	명사	
사발-밥	어휘	명사	
사발-색	어휘	명사	광업
사발-석방이	어휘	명사	
사발-술	어휘	명사	
사발-술	어휘	명사	
사발-시계	어휘	명사	
사발-식	어휘	명사	
사발-싯다	어휘	동사	
사발-옷	어휘	명사	
사발-옹캐미	어휘	명사	
사발-이	어휘	명사	
사발-이	어휘	명사	건설
사발-이	어휘	명사	
사발-잠방이	어휘	명사	
사발-젖	어휘	명사	
사발-중우	어휘	명사	
사발-중이	어휘	명사	
사발-지석	어휘	명사	
사발-춤	어휘	명사	무용
사발-통문	어휘	명사	
사발^시금	구	품사 없음	광업
사발^시재	구	품사 없음	광업
사발농사-하다	어휘	동사	
사발눈	어휘	명사	
사발눈	어휘	명사	
사발들이	어휘	명사	
사발들이하다	어휘	동사	
사발막걸릿-집	어휘	명사	
사발매듭	어휘	명사	
사발비행기	어휘	명사	
사발에 든 고기나 잡겠다	속담	품사 없음	
사발재도	어휘	명사	
사발턱	어휘	명사	
사발허통	어휘	명사	
사발허통-하다	어휘	형용사	
사방	어휘	명사	
사방	어휘	명사	민속
사방	어휘	명사	
사방	어휘	명사	
사방	어휘	명사	
사방	어휘	명사	
사방	어휘	명사	한의
사방	어휘	명사	건설
사방	어휘	명사	
사방	어휘	명사	
사방	어휘	명사	지명
사방 천지	구	품사 없음	
사방-건	어휘	명사	복식
사방-고누	어휘	명사	민속
사방-관	어휘	명사	
사방-등	어휘	명사	
사방-디	어휘	명사	
사방-란	어휘	명사	
사방-림	어휘	명사	임업
사방-림	어휘	명사	임업
사방-모	어휘	명사	
사방-모자	어휘	명사	
사방-무	어휘	명사	무용
사방-반	어휘	명사	
사방-불	어휘	명사	불교
사방-스판	어휘	명사	복식
사방-연	어휘	명사	
사방-오리	어휘	명사	식물
사방-요신작법	어휘	명사	무용
사방-정면	어휘	명사	
사방-정면	어휘	명사	
사방-제기	어휘	명사	체육
사방-지	어휘	명사	경제
사방-진	어휘	명사	민속
사방-집	어휘	명사	
사방-치기	어휘	명사	
사방-치기	어휘	명사	
사방-치기	어휘	명사	민속
사방-침	어휘	명사	
사방-탁자	어휘	명사	
사방-판	어휘	명사	기계
사방-팔방	어휘	명사	
사방-하다	어휘	동사	
사방-학	어휘	명사	건설
사방-향응	어휘	명사	
사방-형	어휘	명사	수학
사방-형	어휘	명사	수학
사방-황	어휘	명사	화학
사방^공사	구	품사 없음	건설
사방^공학	구	품사 없음	임업
사방^교차형^지붕	구	품사 없음	건설
사방^댐	구	품사 없음	건설
사방^댐^설치^사업	구	품사 없음	건설
사방^밸브	구	품사 없음	기계
사방^사불	구	품사 없음	불교
사방^사업	구	품사 없음	경제
사방^사업법	구	품사 없음	임업
사방^수종	구	품사 없음	임업
사방^시설	구	품사 없음	식물
사방^신장	구	품사 없음	민속
사방^십이면체	구	품사 없음	광업
사방^연속무늬	구	품사 없음	공예
사방^유황	구	품사 없음	화학
사방^육면체	구	품사 없음	수학
사방^정계	구	품사 없음	광업
사방^조림	구	품사 없음	임업
사방^지정지	구	품사 없음	임업
사방^콕	구	품사 없음	건설
사방^휘석	구	품사 없음	광업
사방미인	어휘	명사	
사방사처	어휘	명사	
사방야계공사	어휘	명사	건설
사방언제	어휘	명사	건설
사방조시	어휘	명사	민속
사방지지	어휘	명사	
사방향^보강	구	품사 없음	건설
사방향^차입식^팰릿	구	품사 없음	경제
사방향응-하다	어휘	동사	
사배	어휘	명사	
사배	어휘	명사	
사배	어휘	명사	
사배	어휘	명사	
사배-례	어휘	명사	역사
사배-사배	어휘	부사	
사배-성	어휘	명사	생명
사배-자	어휘	명사	사회 일반
사배-체	어휘	명사	생명
사배-하다	어휘	동사	
사배-하직	어휘	명사	
사배^기억^밀도	구	품사 없음	정보·통신
사배^기억^밀도	구	품사 없음	정보·통신
사배^밀도	구	품사 없음	정보·통신
사배^밀도	구	품사 없음	정보·통신
사배^밀도^디스크	구	품사 없음	정보·통신
사배^용량	구	품사 없음	정보·통신
사배^정도	구	품사 없음	정보·통신
사배^정밀도	구	품사 없음	정보·통신
사배공소	어휘	명사	
사배공소-하다	어휘	형용사	
사배수^판정법	구	품사 없음	수학
사배하직-하다	어휘	동사	
사백	어휘	명사	
사백	어휘	명사	
사백	어휘	명사	가톨릭
사백	어휘	명사	
사백	어휘	명사	
사백	어휘	명사	
사백 번의 구타	구	품사 없음	영상
사백-이	어휘	명사	
사백-주	어휘	명사	
사백^볼트^배전	구	품사 없음	전기·전자
사백^주일	구	품사 없음	가톨릭
사백사^병	구	품사 없음	한의
사백사^병	구	품사 없음	불교
사백사십^헤르츠	구	품사 없음	음악
사백어	어휘	명사	동물
사백여-주	어휘	명사	
사백오십^스플래쉬	구	품사 없음	체육
사백오십^스플래시	구	품사 없음	체육
사번	어휘	명사	무용
사번	어휘	품사 없음	
사번-스럽다	어휘	형용사	
사번-하다	어휘	형용사	
사번-히	어휘	부사	
사번스레	어휘	부사	
사번지^명령	구	품사 없음	정보·통신
사벌	어휘	명사	
사벌-국	어휘	명사	역사
사벌-주	어휘	명사	역사
사벌^정치	구	품사 없음	정치
사범	어휘	명사	법률
사범	어휘	명사	법률
사범	어휘	명사	
사범	어휘	명사	
사범-계	어휘	명사	
사범-대	어휘	명사	교육
사범-생	어휘	명사	
사범-서	어휘	명사	역사
사범-서	어휘	명사	역사
사범^교육	구	품사 없음	교육
사범^대학	구	품사 없음	교육
사범^대학^부속^고등학교	구	품사 없음	교육
사범^대학^부속^국민학교	구	품사 없음	교육
사범^대학^부속^중학교	구	품사 없음	교육
사범^대학^부속^초등학교	구	품사 없음	교육
사범^병설^중학교	구	품사 없음	교육
사범^학교	구	품사 없음	교육
사범^학교	구	품사 없음	교육
사범강습	어휘	명사	교육
사범대-생	어휘	명사	
사범전문학교	어휘	명사	교육
사범전문학교	어휘	명사	교육
사법	어휘	명사	
사법	어휘	명사	법률
사법	어휘	명사	문학
사법	어휘	명사	불교
사법	어휘	명사	불교
사법	어휘	명사	법률
사법	어휘	명사	
사법	어휘	명사	
사법	어휘	명사	법률
사법	어휘	명사	
사법	어휘	명사	
사법	어휘	명사	
사법	어휘	명사	불교
사법	어휘	명사	역사
사법 관행	구	품사 없음	
사법 당국	구	품사 없음	
사법 분야	구	품사 없음	
사법 불신	구	품사 없음	
사법 처리 대상	구	품사 없음	
사법 피해자	구	품사 없음	
사법-관	어휘	명사	법률
