어휘	구성 단위	품사	전문 분야
넘실넘실-하다	어휘	동사	
넘싯-거리다	어휘	동사	
넘싯-넘싯	어휘	부사	
넘어-가다	어휘	동사	
넘어-가다	어휘	동사	
넘어-가다	어휘	동사	
넘어-가다	어휘	동사	
넘어-가다	어휘	동사	
넘어-가다	어휘	동사	
넘어-가다	어휘	동사	
넘어-가다	어휘	동사	
넘어-가다	어휘	동사	
넘어-가다	어휘	동사	
넘어-가다	어휘	동사	
넘어-가다	어휘	동사	
넘어-가다	어휘	동사	
넘어-가다	어휘	동사	
넘어-가다	어휘	동사	
넘어-가다	어휘	동사	
넘어-디다	어휘	동사	
넘어-디다	어휘	동사	
넘어-뛰다	어휘	동사	
넘어-뛰다	어휘	동사	
넘어-뛰다	어휘	동사	
넘어-뛰다	어휘	동사	
넘어-뜨리다	어휘	동사	
넘어-뜨리다	어휘	동사	
넘어-띠리다	어휘	동사	
넘어-박히다	어휘	동사	
넘어-서다	어휘	동사	
넘어-서다	어휘	동사	
넘어-서다	어휘	동사	
넘어-서다	어휘	동사	
넘어-서다	어휘	동사	
넘어-서다	어휘	동사	
넘어-오다	어휘	동사	
넘어-오다	어휘	동사	
넘어-오다	어휘	동사	
넘어-오다	어휘	동사	
넘어-오다	어휘	동사	
넘어-오다	어휘	동사	
넘어-지다	어휘	동사	
넘어-지다	어휘	동사	
넘어-지다	어휘	동사	
넘어-치다	어휘	동사	
넘어-트리다	어휘	동사	
넘어-트리다	어휘	동사	
넘어^대기^관개	구	품사 없음	농업
넘어가는-비	어휘	명사	
넘어나다	어휘	동사	
넘어다-보다	어휘	동사	
넘어다-보다	어휘	동사	
넘어지기 전에 지팡이 짚다	속담	품사 없음	
넘어지다	어휘	동사	
넘어지면 막대 타령이라	속담	품사 없음	
넘어지면 밟지 않는다	속담	품사 없음	
넘어지면 코 닿을 데	속담	품사 없음	
넘어진 김에 쉬어 간다	속담	품사 없음	
넘어진습곡	어휘	명사	지구
넘어짐	어휘	명사	농업
넘어짐^발작	구	품사 없음	의학
넘어짐견딜성	어휘	명사	농업
넘어치다	어휘	동사	
넘언-달	어휘	명사	
넘언-헤	어휘	명사	
넘에	어휘	품사 없음	
넘우-나	어휘	명사	
넘우-눈	어휘	명사	
넘우-때리다	어휘	동사	
넘우-띠레다	어휘	동사	
넘우-띠리다	어휘	동사	
넘우사-시럽다	어휘	형용사	
넘우사-하다	어휘	동사	
넘우집-살다	어휘	동사	
넘우집살-이	어휘	명사	
넘우집살이-하다	어휘	동사	
넘으집-살다	어휘	동사	
넘은-겨을	어휘	명사	
넘은-달	어휘	명사	
넘은-여름	어휘	명사	
넘은-저슬	어휘	명사	
넘은-저을	어휘	명사	
넘은-헤	어휘	명사	
넘의-나	어휘	명사	
넘의-우	어휘	명사	
넘이사슬	어휘	명사	
넘주	어휘	명사	
넘줏-하다	어휘	형용사	
넘쩍	어휘	부사	
넘쳐-흐르다	어휘	동사	
넘쳐-흐르다	어휘	동사	
넘쳐하다	어휘	동사	
넘침	어휘	명사	의학
넘쿠-티리다	어휘	동사	
넘키다	어휘	동사	
넘테	어휘	명사	
넘통	어휘	명사	
넘패	어휘	명사	
넘패	어휘	명사	
넘피	어휘	명사	
넙	어휘	명사	
넙	어휘	명사	
넙	어휘	명사	공예
넙-가래	어휘	명사	
넙-놀다	어휘	동사	
넙-다리	어휘	명사	의학
넙-사	어휘	명사	공예
넙-이다	어휘	동사	
넙-챵	어휘	명사	
넙-치다	어휘	동사	
넙-후다	어휘	동사	
넙-히다	어휘	동사	
넙갈-나모	어휘	명사	
넙곽	어휘	명사	
넙다	어휘	형용사	
넙다리-관	어휘	명사	의학
넙다리-뼈	어휘	명사	의학
넙다리^가운뎃점	구	품사 없음	의학
넙다리^곧은근	구	품사 없음	의학
넙다리^근막	구	품사 없음	의학
넙다리^근막^긴장근	구	품사 없음	의학
넙다리^근막^긴장근^피판	구	품사 없음	의학
넙다리^근막^채취술	구	품사 없음	의학
넙다리^근육	구	품사 없음	의학
넙다리^네^갈래근	구	품사 없음	의학
넙다리^네모근	구	품사 없음	의학
넙다리^네모근^신경	구	품사 없음	의학
넙다리^돌기	구	품사 없음	의학
넙다리^돌기^성형술	구	품사 없음	의학
넙다리^동맥	구	품사 없음	의학
넙다리^동맥^경유	구	품사 없음	의학
넙다리^두^갈래근	구	품사 없음	의학
넙다리^두^갈래근^반사	구	품사 없음	의학
넙다리^둘레	구	품사 없음	의학
넙다리^뒤^근육	구	품사 없음	의학
넙다리^뒤^인대	구	품사 없음	의학
넙다리^뒤^칸	구	품사 없음	의학
넙다리^뒤^힘줄	구	품사 없음	의학
넙다리^머리^무혈성^괴사	구	품사 없음	의학
넙다리^반사	구	품사 없음	의학
넙다리^배^반사	구	품사 없음	의학
넙다리^빗근	구	품사 없음	의학
넙다리^빗근^근육^피판	구	품사 없음	의학
넙다리^빗근^힘줄밑^주머니	구	품사 없음	의학
넙다리^삼각	구	품사 없음	의학
넙다리^신경^병증	구	품사 없음	의학
넙다리^신경^앞피부^가지	구	품사 없음	의학
넙다리^신경얼기	구	품사 없음	의학
넙다리^안쪽^칸	구	품사 없음	의학
넙다리^앞^칸	구	품사 없음	의학
넙다리^오금^폐쇄병	구	품사 없음	의학
넙다리^오목	구	품사 없음	의학
넙다리^정맥	구	품사 없음	의학
넙다리^정맥^폐색^유출^통로^수술	구	품사 없음	의학
넙다리^탈장	구	품사 없음	의학
넙다리^통증	구	품사 없음	의학
넙다리^통증^감각^이상증	구	품사 없음	의학
넙다리^헤르니아	구	품사 없음	의학
넙다리^혈관집	구	품사 없음	의학
넙다리관^가로막	구	품사 없음	의학
넙다리관^구멍	구	품사 없음	의학
넙다리관^사이막	구	품사 없음	의학
넙다리뼈^가쪽^관절^융기	구	품사 없음	의학
넙다리뼈^가쪽^위^관절^융기	구	품사 없음	의학
넙다리뼈^돌기^증후군	구	품사 없음	의학
넙다리뼈^머리	구	품사 없음	의학
넙다리뼈^머리^무혈관^괴사	구	품사 없음	의학
넙다리뼈^머리^오목	구	품사 없음	의학
넙다리뼈^머리^인대	구	품사 없음	의학
넙다리뼈^머리^인대^오목	구	품사 없음	의학
넙다리뼈^머리밑^골절	구	품사 없음	의학
넙다리뼈^목	구	품사 없음	의학
넙다리뼈^목판	구	품사 없음	의학
넙다리뼈^몸통	구	품사 없음	의학
넙다리뼈^무릎면	구	품사 없음	의학
넙다리뼈^부위	구	품사 없음	의학
넙다리뼈^안쪽^관절^융기	구	품사 없음	의학
넙다리뼈^안쪽^위^관절^융기	구	품사 없음	의학
넙다리뼈^영양^동맥	구	품사 없음	의학
넙다리뼈^오금면	구	품사 없음	의학
넙대	어휘	명사	
넙대-마니	어휘	명사	
넙대기	어휘	명사	
넙더구	어휘	명사	
넙더구레-하다	어휘	형용사	
넙더그레-하다	어휘	형용사	
넙더기다	어휘	동사	
넙더깽이	어휘	명사	
넙더껭이	어휘	명사	
넙덕	어휘	명사	
넙덕-넙덕	어휘	부사	
넙덕-다리	어휘	명사	
넙덕-방아	어휘	명사	
넙덕-이	어휘	명사	
넙덕-하다	어휘	형용사	
넙덕넙덕-하다	어휘	형용사	
넙덕넙덕-허다	어휘	형용사	
넙덕다리-?	어휘	명사	
넙덕대기	어휘	명사	
넙덕지	어휘	명사	
넙덕지	어휘	명사	
넙덕치	어휘	명사	
넙덕치	어휘	명사	
넙데기	어휘	명사	
넙데기	어휘	명사	
넙데기	어휘	명사	
넙데데	어휘	품사 없음	
넙데데-하다	어휘	형용사	
넙두깽이	어휘	명사	
넙둑-다리	어휘	명사	
넙디기	어휘	명사	
넙딕-이	어휘	명사	
넙떡지	어휘	명사	
넙벙치	어휘	명사	
넙스	어휘	명사	정보·통신
넙시근-하다	어휘	형용사	
넙신	어휘	부사	
넙신	어휘	부사	
넙신-거리다	어휘	동사	
넙신-거리다	어휘	동사	
넙신-넙신	어휘	부사	
넙신-넙신	어휘	부사	
넙신-대다	어휘	동사	
넙신-대다	어휘	동사	
넙신-하다	어휘	동사	
넙신-하다	어휘	동사	
넙신넙신-하다	어휘	동사	
넙신넙신-하다	어휘	동사	
넙엿-?다	어휘	형용사	
넙작-넙작	어휘	부사	
넙작-이	어휘	부사	
넙작-하다	어휘	형용사	
넙작넙작-하다	어휘	형용사	
넙저기	어휘	명사	
넙적	어휘	부사	
넙적	어휘	부사	
넙적	어휘	부사	
넙적-거리다	어휘	동사	
넙적-거리다	어휘	동사	
넙적-넙적	어휘	부사	
넙적-넙적	어휘	부사	
넙적-넙적	어휘	부사	
넙적-다리	어휘	명사	
넙적-대다	어휘	동사	
넙적-대다	어휘	동사	
넙적-뼈	어휘	명사	의학
넙적-이	어휘	부사	
넙적-이	어휘	부사	
넙적-이	어휘	부사	
넙적-하다	어휘	동사	
넙적-하다	어휘	동사	
넙적-하다	어휘	동사	
넙적-하다	어휘	형용사	
넙적감	어휘	명사	
넙적거마리	어휘	명사	동물
넙적고무신	어휘	명사	
넙적날개깡충이	어휘	명사	동물
넙적넙적	어휘	부사	
넙적넙적-하다	어휘	동사	
넙적넙적-하다	어휘	동사	
넙적넙적-하다	어휘	동사	
넙적넙적이	어휘	부사	
넙적넙적하다	어휘	형용사	
넙적다리	어휘	명사	
넙적다리네머리살	어휘	명사	의학
넙적다리동맥	어휘	명사	의학
넙적다리두머리살	어휘	명사	의학
넙적다리뼈	어휘	명사	의학
넙적다리살	어휘	명사	의학
넙적다리힘살	어휘	명사	의학
넙적돌	어휘	명사	
넙적떡따리버섯	어휘	명사	식물
넙적바다지렁이	어휘	명사	동물
넙적바위	어휘	명사	
넙적발잎벌	어휘	명사	동물
넙적부리오리	어휘	명사	동물
넙적사발	어휘	명사	
넙적스름하다	어휘	형용사	
넙적스름히	어휘	부사	
넙적어깨방구룽이	어휘	명사	동물
넙적집게벌레	어휘	명사	동물
넙적추니	어휘	명사	
넙적코	어휘	명사	
넙전	어휘	명사	
넙제기	어휘	명사	
넙주록-하다	어휘	형용사	
넙주룩-이	어휘	부사	
넙주룩하다	어휘	형용사	
넙죽	어휘	부사	
넙죽	어휘	부사	
넙죽	어휘	부사	
넙죽-거리다	어휘	동사	
넙죽-거리다	어휘	동사	
넙죽-넙죽	어휘	부사	
넙죽-넙죽	어휘	부사	
넙죽-넙죽	어휘	부사	
넙죽-넙죽	어휘	부사	
넙죽-대다	어휘	동사	
넙죽-대다	어휘	동사	
넙죽-보리	어휘	명사	
넙죽-이	어휘	부사	
넙죽-이	어휘	부사	
넙죽-이	어휘	부사	
넙죽-이	어휘	명사	
넙죽-하다	어휘	동사	
넙죽-하다	어휘	동사	
넙죽-하다	어휘	동사	
넙죽-하다	어휘	형용사	
넙죽넙죽-하다	어휘	동사	
넙죽넙죽-하다	어휘	동사	
넙죽넙죽-하다	어휘	동사	
넙죽넙죽-하다	어휘	형용사	
넙죽하다	어휘	형용사	
넙쥭	어휘	부사	
넙쥭-?다	어휘	형용사	
넙지	어휘	명사	
넙지록-이	어휘	부사	
넙지록-하다	어휘	형용사	
넙직-넙직	어휘	부사	
넙직-이	어휘	부사	
넙직넙직-하다	어휘	형용사	
넙착	어휘	명사	
넙치	어휘	명사	동물
넙치	어휘	명사	
넙치 눈은 작아도 먹을 것은 잘 본다	속담	품사 없음	
넙치-가자미	어휘	명사	동물
넙치-눈이	어휘	명사	
넙치-눈이	어휘	명사	
넙치-어채	어휘	명사	
넙치-저냐	어휘	명사	
넙치-회	어휘	명사	
넙치가 되도록 얻어맞다[맞다]	관용구	품사 없음	
넙치국	어휘	명사	
넙칫-과	어휘	명사	동물
넙칫-국	어휘	명사	
넙터기	어휘	명사	
넙터지	어휘	명사	
넙턱-다리	어휘	명사	
넙턱지	어휘	명사	
넙턱지	어휘	명사	
넙턱치	어휘	명사	
넙턱치	어휘	명사	
넙티	어휘	명사	
넙푼-넙푼	어휘	부사	
넙?이	어휘	부사	
넛	어휘	수사	
넛-날	어휘	명사	
넛-보다	어휘	동사	
넛-손자	어휘	명사	
넛-손자	어휘	명사	
넛-손지	어휘	명사	
넛-하다	어휘	형용사	
넛-하르방	어휘	명사	
넛-할망	어휘	명사	
넛-할매	어휘	명사	
넛-할머니	어휘	명사	
넛-할미	어휘	명사	
넛-할아버지	어휘	명사	
넛-허다	어휘	동사	
넛지	어휘	명사	음악
넛크래커	어휘	명사	경제
넝	어휘	명사	
넝	어휘	명사	
넝	어휘	명사	
넝	어휘	명사	
넝-구리이	어휘	명사	
넝-기스레	어휘	명사	
넝-기슬매기	어휘	명사	
넝-기슭	어휘	명사	
넝-끝	어휘	명사	
넝-떠러지	어휘	명사	
넝-떠러지기	어휘	명사	
넝-떠리지기	어휘	명사	
넝-마루	어휘	명사	
넝-맑	어휘	명사	
넝-집	어휘	명사	
넝가다	어휘	동사	
넝가다	어휘	동사	
넝각	어휘	명사	
넝감	어휘	명사	
넝감-태기	어휘	명사	
넝개-비	어휘	명사	
넝거-뜨리다	어휘	동사	
넝거미	어휘	명사	
넝게다-보다	어휘	동사	
넝구다	어휘	동사	
넝구다	어휘	동사	
넝구리	어휘	명사	
넝굴	어휘	명사	
넝금벌레	어휘	명사	동물
넝꿀	어휘	명사	
넝꿀-딸	어휘	명사	
넝끄락지	어휘	명사	
넝끄레이	어휘	명사	
넝끄렝이	어휘	명사	
넝끌	어휘	명사	
넝끌다	어휘	동사	
넝낙-없다	어휘	형용사	
넝납새	어휘	명사	
넝니-하다	어휘	형용사	
넝다리	어휘	명사	
넝달	어휘	명사	
넝디	어휘	명사	
넝마	어휘	명사	
넝마-장	어휘	명사	
넝마-장수	어휘	명사	
넝마-전	어휘	명사	
넝마-주	어휘	명사	경제
넝마-주이	어휘	명사	
넝마-쪼가리	어휘	명사	
넝마-쪽	어휘	명사	
넝매	어휘	명사	
넝수	어휘	명사	
넝수-증	어휘	명사	
넝어	어휘	명사	
넝에	어휘	명사	
넝쭐	어휘	명사	
넝창-넝창	어휘	부사	
넝출	어휘	명사	
넝츨	어휘	명사	
넝치럽다	어휘	형용사	
넝쿠랭이	어휘	명사	
넝쿠레이	어휘	명사	
넝쿠렝이	어휘	명사	
넝쿨	어휘	명사	식물
넝쿨 숲	구	품사 없음	
넝쿨-딸	어휘	명사	
넝쿨-무늬	어휘	명사	공예
넝쿨-손	어휘	명사	식물
넝쿨-지다	어휘	동사	
넝쿨-지다	어휘	형용사	
넝쿨^식물	구	품사 없음	식물
넝쿨과일나무	어휘	명사	
넝쿨장미	어휘	명사	식물
넝퀴	어휘	명사	
넝클	어휘	명사	
넝클-딸	어휘	명사	
넝큼	어휘	부사	
넝큼-시럽다	어휘	형용사	
넝큼-하다	어휘	형용사	
넝키	어휘	명사	
넞-추다	어휘	동사	
넠	어휘	의존 명사	
넢	어휘	명사	
넢-구리	어휘	명사	
넢-이	어휘	명사	
넢-이다	어휘	동사	
넢-집	어휘	명사	
넢-차개	어휘	명사	
넢다	어휘	형용사	
넣-기	어휘	명사	수학
넣-기	어휘	명사	체육
넣기	어휘	명사	체육
넣기프로그람	어휘	명사	정보·통신
넣는사람	어휘	명사	체육
넣다	어휘	동사	
넣다	어휘	동사	
넣다	어휘	동사	
넣다	어휘	동사	
넣다	어휘	동사	
넣다	어휘	동사	
넣다	어휘	동사	
넣다	어휘	동사	
넣다	어휘	동사	
넣다	어휘	동사	
넣다	어휘	동사	
넣다	어휘	동사	
넣다	어휘	동사	
넣다	어휘	동사	
넣다	어휘	동사	
넣다	어휘	동사	
네	어휘	대명사	
네	어휘	관형사	
네	어휘	감탄사	
네	어휘	감탄사	
네	어휘	감탄사	
네	어휘	감탄사	
네	어휘	명사	
네	어휘	관형사	
네	어휘	관형사	
네	어휘	명사	인명
네	어휘	품사 없음	
네	어휘	명사	
네	어휘	명사	
네	어휘	감탄사	
네 각담이 아니면 내 쇠뿔 부러지랴	속담	품사 없음	
네 개의 기질	구	품사 없음	음악
네 개의 리듬 연습	구	품사 없음	음악
네 개의 사중주	구	품사 없음	문학
네 것 내 것 가리다	속담	품사 없음	
네 것 내 것을 가리지 않다	속담	품사 없음	
네 다리 빼라 내 다리 박자	속담	품사 없음	
네 다리 빼라 내 다리 박자	속담	품사 없음	
네 떡 내 먹었더냐	속담	품사 없음	
네 떡 내 모른다	속담	품사 없음	
네 떡이 한 개면 내 떡이 한 개라	속담	품사 없음	
네 맛도 내 맛도 없다	속담	품사 없음	
네 미락 내 미락	속담	품사 없음	
네 미룩 내 미룩	속담	품사 없음	
네 방향	구	품사 없음	
네 방향	구	품사 없음	
네 뱃병 아니면 무슨 병이냐	속담	품사 없음	
네 병이야 낫든 안 낫든 내 약값이나 내라	속담	품사 없음	
네 뿔이 부러지냐 내 뿔이 부러지냐	속담	품사 없음	
네 아들 형제가 내 아들 하나만 못하다	속담	품사 없음	
네 아들 형제가 내 아들 하나만 못하다	속담	품사 없음	
네 일 내 일을 가리다	속담	품사 없음	
네 일 내 일을 가리지 않다	속담	품사 없음	
네 콩이 크니 내 콩이 크니 한다	속담	품사 없음	
네 활개(를) 치다	관용구	품사 없음	
네 활개(를) 치다	관용구	품사 없음	
네-가락	어휘	명사	음악
네-가래	어휘	명사	식물
네-갓바리	어휘	명사	
네-거리	어휘	명사	
네-겁	어휘	명사	불교
네-경색	어휘	명사	
네-굽	어휘	명사	
네-굽	어휘	명사	
네-까짓	어휘	관형사	
네-깐	어휘	관형사	
네-깟	어휘	관형사	
네-낫	어휘	수사	
네-내출혈	어휘	명사	
네-년	어휘	대명사	
네-놈	어휘	대명사	
네-다리	어휘	명사	
네-다섯	어휘	수사·관형사	
네-다슷	어휘	수사·관형사	
네-다엿	어휘	수사·관형사	
네-다?	어휘	수사·관형사	
네-닷	어휘	수사·관형사	
네-댓	어휘	수사·관형사	
네-도리	어휘	명사	
네-동상	어휘	명사	
네-뚜리	어휘	명사	
네-뚜리	어휘	명사	
네-모	어휘	명사	
네-모	어휘	명사	수학
네-발	어휘	명사	
네-발	어휘	명사	
네-방망이	어휘	명사	
네-뿔	어휘	명사	민속
네-뿔다	어휘	동사	
네-쌍둥이	어휘	명사	
네-절로	어휘	부사	
네-제곱	어휘	명사	수학
네-질	어휘	명사	
네-짜	어휘	수사·관형사	
네-째	어휘	수사·관형사·명사	
네-차	어휘	수사·관형사	
네-차히	어휘	수사·관형사	
네-착	어휘	명사	
네-틀	어휘	명사	음악
네-하다	어휘	형용사	
네^가락증	구	품사 없음	의학
네^가지^근대화	구	품사 없음	사회 일반
네^가지^우상	구	품사 없음	철학
네^가지의^자유	구	품사 없음	사회 일반
네^갈래	구	품사 없음	의학
네^갈래^근육	구	품사 없음	의학
네^갈래근	구	품사 없음	의학
네^갈래근^반사	구	품사 없음	의학
네^갈래근^성형술	구	품사 없음	의학
네^개의^자유	구	품사 없음	정치
네^꼬리^붕대	구	품사 없음	의학
네^둔덕^수조	구	품사 없음	의학
네^둔덕판	구	품사 없음	의학
네^마녀의^날	구	품사 없음	경제
네^마리의^용	구	품사 없음	사회 일반
네^박	구	품사 없음	음악
네^발가락	구	품사 없음	의학
네^방향^밸브	구	품사 없음	기계
네^벌^감개^매듭	구	품사 없음	공예
네^벡터	구	품사 없음	물리
네^벽^제거^감압술	구	품사 없음	의학
네^손가락	구	품사 없음	의학
네^줄^속눈썹	구	품사 없음	의학
네^줄^속눈썹증	구	품사 없음	의학
네^징후	구	품사 없음	의학
네^칸^만화	구	품사 없음	매체
네^컷^만화	구	품사 없음	매체
네^팔^기형체	구	품사 없음	의학
네^폭짜리^트롤^그물	구	품사 없음	수산업
네^피판^제트^성형술	구	품사 없음	의학
네가-텔레시네	어휘	명사	영상
네가락식의수	어휘	명사	동물
네가락잡이	어휘	명사	민속
네가랫-과	어휘	명사	식물
네가시수레벌레	어휘	명사	동물
네가지-닻	어휘	명사	교통
네가티브^레지스트	구	품사 없음	물리
네가펠^공정	구	품사 없음	공예
네간들이	어휘	명사	
네거-필름	어휘	명사	영상
네거^편집	구	품사 없음	영상
네거티브	어휘	명사	영상
네거티브 전략	구	품사 없음	
네거티브-적	어휘	관형사·명사	
네거티브-제	어휘	명사	사회 일반
네거티브^가속	구	품사 없음	기계
네거티브^광고	구	품사 없음	경영
네거티브^광고	구	품사 없음	정치
네거티브^라벨링	구	품사 없음	화학
네거티브^리스트	구	품사 없음	경제
네거티브^리스트^시스템	구	품사 없음	경제
네거티브^방식	구	품사 없음	경제
네거티브^비용	구	품사 없음	영상
네거티브^선거	구	품사 없음	정치
네거티브^선거^전략	구	품사 없음	정치
네거티브^소득세	구	품사 없음	경제
네거티브^스페이스	구	품사 없음	미술
네거티브^시스템	구	품사 없음	경제
네거티브^에지	구	품사 없음	정보·통신
네거티브^염색	구	품사 없음	생명
네거티브^옵션	구	품사 없음	경제
네거티브^인쇄	구	품사 없음	정보·통신
네거티브^전하	구	품사 없음	기계
네거티브^존	구	품사 없음	경제
네거티브^친업	구	품사 없음	체육
네거티브^캠페인	구	품사 없음	정치
네거티브^트랜스퍼	구	품사 없음	체육
네거티브^파일	구	품사 없음	정보·통신
네거티브^편집	구	품사 없음	영상
네거티브^피드백	구	품사 없음	전기·전자
네거티브^피드백	구	품사 없음	전기·전자
네거티브^픽업	구	품사 없음	영상
네거티브^필름	구	품사 없음	영상
네거티브^힐	구	품사 없음	공예
네거티브섬^게임	구	품사 없음	사회 일반
네거포지-법	어휘	명사	영상
네게-보다	어휘	동사	
네게브	어휘	명사	지명
네게브	어휘	명사	복식
네겔리	어휘	명사	인명
네겔리^용액	구	품사 없음	생명
네겹^고비	구	품사 없음	물리
네고	어휘	명사	경제
네골-외	어휘	명사	
네공-종리	어휘	명사	
네관	어휘	명사	
네관	어휘	명사	
네군도-단풍	어휘	명사	식물
네굽	어휘	명사	
네굽-씨름	어휘	명사	민속
네굽-지랄	어휘	명사	
네굽-질	어휘	명사	
네굽-질	어휘	명사	
네굽을 놓다	관용구	품사 없음	
네굽을 안고	관용구	품사 없음	
네굽을 치다	관용구	품사 없음	
네굽을 치다	관용구	품사 없음	
네귀-쓴풀	어휘	명사	식물
네그루 강	구	품사 없음	지명
네그르	어휘	명사	인명
네그리^소체	구	품사 없음	의학
네그리튀드	어휘	명사	문학
네그리튀드^운동	구	품사 없음	문학
네글리전스^클로즈	구	품사 없음	법률
네글리제	어휘	명사	
네글리제^셔츠	구	품사 없음	복식
네글리제^코스튬	구	품사 없음	복식
네급-질	어휘	명사	
네기	어휘	감탄사	
네기	어휘	명사	
네기다	어휘	동사	
네기둥-안	어휘	명사	
네기둥-안	어휘	명사	
네꼭지망	어휘	명사	전기·전자
네꼴-스럽다	어휘	형용사	
네꼴-시럽다	어휘	형용사	
네꼴-시롭다	어휘	형용사	
네꾸다이	어휘	명사	
네끼다	어휘	동사	
네낄락	어휘	명사	
네나	어휘	수사	
네나	어휘	부사	
네네	어휘	관형사	
네네-족	어휘	명사	
네눈-개	어휘	명사	
네눈-개미	어휘	명사	동물
네눈-박이	어휘	명사	
네눈-이	어휘	명사	
네눈고기	어휘	명사	동물
네눈깔-잡이	어휘	명사	
네눈돌드레	어휘	명사	동물
네눈박이	어휘	명사	
네눈박이-밑빠진벌레	어휘	명사	동물
네눈박이-산누에나방	어휘	명사	동물
네눈박이-장님노린재	어휘	명사	동물
네눈박이-하늘소	어휘	명사	동물
네눈이	어휘	명사	
네니에	어휘	명사	음악
네닙외귀	어휘	명사	
네다	어휘	동사	
네다리-뼈	어휘	명사	동물
네다섯-째	어휘	수사·관형사	
네당	어휘	명사	
네댓-새	어휘	명사	
네댓-째	어휘	수사·관형사	
네덜란드	어휘	명사	지명
네덜란드-더워프	어휘	명사	동물
네덜란드-령	어휘	명사	지명
네덜란드-병	어휘	명사	경제
네덜란드-악파	어휘	명사	음악
네덜란드-클로버	어휘	명사	식물
네덜란드-풍	어휘	명사	
네덜란드^개혁^교회	구	품사 없음	기독교
네덜란드^경매법	구	품사 없음	경제
네덜란드^공화국	구	품사 없음	역사
네덜란드^기독교^민주당	구	품사 없음	정치
네덜란드^노동당	구	품사 없음	정치
네덜란드^댄스^시어터	구	품사 없음	무용
네덜란드^독립^전쟁	구	품사 없음	역사
네덜란드^동인도^회사	구	품사 없음	역사
네덜란드^서인도^회사	구	품사 없음	역사
네덜란드^신앙^고백	구	품사 없음	기독교
네덜란드^어	구	품사 없음	언어
네덜란드^연방^공화국	구	품사 없음	역사
네덜란드^연합^왕국	구	품사 없음	역사
네덜란드^왕국	구	품사 없음	지명
네덜란드^자유^민주당	구	품사 없음	정치
네덜란드^자유당	구	품사 없음	정치
네덜란드^전쟁	구	품사 없음	역사
네덜란드^전쟁	구	품사 없음	역사
네덜란드^침략^전쟁	구	품사 없음	역사
네덜란드령 동인도	구	품사 없음	지명
네덜란드식^경매	구	품사 없음	경제
네덜란드식^경매^제도	구	품사 없음	경제
네덜란드식^노사^모델	구	품사 없음	경제
네덜란드식^망원경	구	품사 없음	화학
네덜란드식^문	구	품사 없음	건설
네덜란드식^이중관^콘^관입^시험	구	품사 없음	건설
네델란드부르죠아혁명	어휘	명사	역사
네도	어휘	명사	천연자원
네동	어휘	부사	
네동-무니	어휘	명사	
네동-제비	어휘	명사	
네동가리	어휘	명사	동물
네딤	어휘	명사	인명
네랑-색	어휘	명사	
네랗다	어휘	형용사	
네러-오다	어휘	동사	
네레-쬐우다	어휘	동사	
네레-찌다	어휘	동사	
네레다-보다	어휘	동사	
네레바탕-질	어휘	명사	
네레우스	어휘	명사	문학
네레이드	어휘	명사	자연 일반
네레쭈다	어휘	동사	
네레찌다	어휘	동사	
네레추다	어휘	동사	
네려-보다	어휘	동사	
네려다-보다	어휘	동사	
네력-없다	어휘	형용사	
네력없-이	어휘	부사	
네로	어휘	명사	인명
네로-형	어휘	명사	
네롤	어휘	명사	생명
네롤리-유	어휘	명사	
네루	어휘	명사	인명
네루	어휘	명사	
네루^셔츠	구	품사 없음	복식
네루^슈트	구	품사 없음	복식
네루^재킷	구	품사 없음	복식
네루^칼라	구	품사 없음	복식
네루^캡	구	품사 없음	복식
네루^코트	구	품사 없음	복식
네루^해트	구	품사 없음	복식
네루다	어휘	명사	인명
네르갈	어휘	명사	문학
네르바	어휘	명사	인명
네르발	어휘	명사	인명
네르보	어휘	명사	인명
네르친스크	어휘	명사	지명
네르친스크^조약	구	품사 없음	역사
네르투스	어휘	명사	문학
네른스트	어휘	명사	인명
네른스트-파	어휘	명사	화학
네른스트^관계	구	품사 없음	화학
네른스트^관계식	구	품사 없음	화학
네른스트^광원	구	품사 없음	화학
네른스트^반응	구	품사 없음	화학
네른스트^방정식	구	품사 없음	화학
네른스트^전등	구	품사 없음	전기·전자
네른스트ㆍ플랑크의^정리	구	품사 없음	물리
네른스트등	어휘	명사	전기·전자
네름	어휘	명사	
네리	어휘	부사	
네리-가다	어휘	동사	
네리-마기	어휘	명사	
네리-보다	어휘	동사	
네리-오다	어휘	동사	
네리^징후	구	품사 없음	의학
네리네	어휘	명사	식물
네리다	어휘	동사	
네리다-보다	어휘	동사	
네리받아-보다	어휘	동사	
네리소팜	어휘	명사	약학
네리치다	어휘	동사	
네마토다	어휘	명사	동물
네마토드	어휘	명사	동물
네마틱	어휘	명사	물리
네마틱-상	어휘	명사	물리
네막	어휘	명사	
네만 강	구	품사 없음	지명
네맞장	어휘	명사	
네메시스	어휘	명사	문학
네메시트	어휘	명사	공예
네메아의^사자	구	품사 없음	문학
네모-골	어휘	명사	식물
네모-근	어휘	명사	의학
네모-글자	어휘	명사	
네모-기둥	어휘	명사	수학
네모-꼴	어휘	명사	
네모-꼴	어휘	명사	수학
네모-나다	어휘	형용사	
네모-막	어휘	명사	생명
네모-보리	어휘	명사	
네모-뿔	어휘	명사	수학
네모-서까래	어휘	명사	건설
네모-송곳	어휘	명사	
네모-얼레	어휘	명사	
