어휘	구성 단위	품사	전문 분야
운송^주선인^선하^증권	구	품사 없음	경제
운송^주선인^선화^증권	구	품사 없음	경제
운송^주선인의^혼재	구	품사 없음	경제
운송^준비^완료	구	품사 없음	기계
운송^중개인^협회^국제^연맹	구	품사 없음	경제
운송^중개인^화물^운송^증명서	구	품사 없음	경제
운송^중계^사업	구	품사 없음	서비스업
운송^중단^약관	구	품사 없음	경제
운송^증권	구	품사 없음	경제
운송^취급업	구	품사 없음	서비스업
운송^항공^회사	구	품사 없음	기계
운송^항공기	구	품사 없음	기계
운송^해석	구	품사 없음	건설
운송^회사	구	품사 없음	경제
운송물^수령인	구	품사 없음	서비스업
운송비^보험료^지급^가격	구	품사 없음	경제
운송비^보험료^포함^조건	구	품사 없음	경제
운송비^지급	구	품사 없음	기계
운송비^지급^가격	구	품사 없음	경제
운송비^지급^인도	구	품사 없음	경제
운송업-계	어휘	명사	
운송업-자	어휘	명사	
운송업자^배상^책임^보험	구	품사 없음	경제
운송용^조종사^자격^증명	구	품사 없음	기계
운송용^항공기	구	품사 없음	기계
운송인^인도^조건	구	품사 없음	경제
운송인^책임	구	품사 없음	경제
운송인^편의^적치	구	품사 없음	경제
운송인의^책임^시종	구	품사 없음	경제
운송인의^책임^제한	구	품사 없음	경제
운송임^보험	구	품사 없음	경제
운송집	어휘	명사	
운수	어휘	명사	
운수	어휘	명사	
운수	어휘	명사	불교
운수	어휘	명사	불교
운수	어휘	명사	
운수	어휘	명사	
운수	어휘	명사	
운수	어휘	명사	
운수	어휘	명사	
운수 대통	구	품사 없음	
운수 업종	구	품사 없음	
운수 좋은 날	구	품사 없음	문학
운수-궂다	어휘	형용사	
운수-권	어휘	명사	
운수-납자	어휘	명사	불교
운수-낮다	어휘	형용사	
운수-놋다	어휘	형용사	
운수-량	어휘	명사	지구
운수-망	어휘	명사	
운수-불길	어휘	명사	
운수-불행	어휘	명사	
운수-소관	어휘	명사	
운수-승	어휘	명사	불교
운수-업	어휘	명사	
운수-업체	어휘	명사	
운수-하다	어휘	동사	
운수^기관	구	품사 없음	교통
운수^밀도	구	품사 없음	교통
운수^비용	구	품사 없음	경제
운수^사고	구	품사 없음	교통
운수^수입	구	품사 없음	경제
운수^장비	구	품사 없음	교통
운수^종사자	구	품사 없음	서비스업
운수^창고^및^통신업	구	품사 없음	서비스업
운수^통계	구	품사 없음	교통
운수^합동	구	품사 없음	경제
운수^회사	구	품사 없음	교통
운수가 사나우면 짖던 개도 안 짖는다	속담	품사 없음	
운수공학	어휘	명사	교통
운수기동대	어휘	명사	
운수기재	어휘	명사	서비스업
운수대	어휘	명사	
운수대	어휘	명사	
운수로	어휘	명사	
운수문제	어휘	명사	경제
운수불길-하다	어휘	형용사	
운수불행-하다	어휘	형용사	
운수비	어휘	명사	
운수선	어휘	명사	
운수업-계	어휘	명사	
운수업-자	어휘	명사	
운수업자 헨셸	구	품사 없음	문학
운수지리학	어휘	명사	지리
운수지회	어휘	명사	
운수차	어휘	명사	
운쉬	어휘	명사	
운쉬-궂다	어휘	형용사	
운시-법	어휘	명사	음악
운시이	어휘	명사	
운시트랄	어휘	명사	경제
운시히	어휘	명사	
운신	어휘	명사	
운신	어휘	명사	
운신-하다	어휘	동사	
운신-하다	어휘	동사	
운실	어휘	명사	한의
운심	어휘	명사	불교
운심-하다	어휘	동사	불교
운심게-작법	어휘	명사	무용
운심월성	어휘	명사	
운아	어휘	명사	
운아	어휘	품사 없음	
운아-삽	어휘	명사	
운아-하다	어휘	형용사	
운안	어휘	명사	
운안-흉배	어휘	명사	복식
운암	어휘	명사	
운암^발전소	구	품사 없음	전기·전자
운애	어휘	명사	인명
운애	어휘	명사	
운액	어휘	명사	
운야	어휘	명사	
운양	어휘	명사	인명
운양	어휘	명사	
운양	어휘	명사	
운양호^사건	구	품사 없음	역사
운어	어휘	명사	문학
운어	어휘	명사	문학
운역	어휘	명사	
운역-하다	어휘	동사	
운연	어휘	명사	
운연	어휘	명사	
운연	어휘	명사	
운연-과안	어휘	명사	
운연과안-하다	어휘	동사	
운염-법	어휘	명사	미술
운영	어휘	명사	영상
운영	어휘	명사	
운영	어휘	명사	
운영	어휘	명사	
운영 팀	구	품사 없음	
운영-국	어휘	명사	
운영-권	어휘	명사	
운영-난	어휘	명사	
운영-되다	어휘	동사	
운영-되다	어휘	동사	
운영-량	어휘	명사	군사
운영-력	어휘	명사	
운영-론	어휘	명사	
운영-률	어휘	명사	정보·통신
운영-부	어휘	명사	
운영-비	어휘	명사	
운영-비	어휘	명사	
운영-사	어휘	명사	
운영-상	어휘	명사	
운영-안	어휘	명사	
운영-위	어휘	명사	
운영-인	어휘	명사	경제
운영-자	어휘	명사	정보·통신
운영-전	어휘	명사	문학
운영-직	어휘	명사	
운영-진	어휘	명사	
운영-탄	어휘	명사	군사
운영-하다	어휘	동사	
운영-하다	어휘	동사	
운영^가이드	구	품사 없음	정보·통신
운영^계획	구	품사 없음	정보·통신
운영^관리	구	품사 없음	정보·통신
운영^관리^프로그램	구	품사 없음	정보·통신
운영^관리자	구	품사 없음	정보·통신
운영^기관	구	품사 없음	정보·통신
운영^단계^국산화	구	품사 없음	군사
운영^단어	구	품사 없음	정보·통신
운영^대충^장비	구	품사 없음	군사
운영^데이터	구	품사 없음	정보·통신
운영^리스	구	품사 없음	경제
운영^리스크	구	품사 없음	경영
운영^매개^변수^문서화	구	품사 없음	전기·전자
운영^매뉴얼	구	품사 없음	정보·통신
운영^문서^모형	구	품사 없음	전기·전자
운영^문자	구	품사 없음	정보·통신
운영^및^정비^소요	구	품사 없음	군사
운영^배당량	구	품사 없음	군사
운영^분석	구	품사 없음	군사
운영^분석^평가	구	품사 없음	군사
운영^비용	구	품사 없음	경제
운영^서비스^제공자	구	품사 없음	정보·통신
운영^설계	구	품사 없음	정보·통신
운영^설명서	구	품사 없음	기계
운영^성과^지표	구	품사 없음	환경
운영^소요	구	품사 없음	군사
운영^속도	구	품사 없음	교통
운영^수익	구	품사 없음	경영
운영^수준	구	품사 없음	군사
운영^순서도	구	품사 없음	정보·통신
운영^시간	구	품사 없음	정보·통신
운영^신뢰도	구	품사 없음	정보·통신
운영^실수	구	품사 없음	정보·통신
운영^안내서	구	품사 없음	정보·통신
운영^연구	구	품사 없음	사회 일반
운영^예산	구	품사 없음	경영
운영^요원	구	품사 없음	정보·통신
운영^원가	구	품사 없음	경영
운영^위원	구	품사 없음	사회 일반
운영^위원장	구	품사 없음	사회 일반
운영^위원회	구	품사 없음	사회 일반
운영^위원회	구	품사 없음	행정
운영^위험	구	품사 없음	경영
운영^유지^자료	구	품사 없음	군사
운영^유지비	구	품사 없음	군사
운영^의미론	구	품사 없음	정보·통신
운영^자금	구	품사 없음	경영
운영^자금^확보^보증	구	품사 없음	경제
운영^자원	구	품사 없음	경영
운영^전략	구	품사 없음	경영
운영^제약^메시지^유형	구	품사 없음	전기·전자
운영^제어	구	품사 없음	정보·통신
운영^제어반	구	품사 없음	정보·통신
운영^제어판	구	품사 없음	정보·통신
운영^증폭기	구	품사 없음	정보·통신
운영^지시	구	품사 없음	정보·통신
운영^지연	구	품사 없음	정보·통신
운영^체계	구	품사 없음	정보·통신
운영^체제	구	품사 없음	정보·통신
운영^체제^감독^제어	구	품사 없음	정보·통신
운영^체제^감독^제어	구	품사 없음	정보·통신
운영^체제^감독기	구	품사 없음	정보·통신
운영^체제^기능	구	품사 없음	정보·통신
운영^체제^마스터	구	품사 없음	정보·통신
운영^체제^모니터	구	품사 없음	정보·통신
운영^체제^핵	구	품사 없음	정보·통신
운영^통신^설비	구	품사 없음	전기·전자
운영^특성^곡선	구	품사 없음	경영
운영^특성^곡선의^기울기	구	품사 없음	경영
운영^평가	구	품사 없음	군사
운영^평가^분석	구	품사 없음	군사
운영^표지	구	품사 없음	정보·통신
운영^프로그램	구	품사 없음	정보·통신
운영^프로세스	구	품사 없음	경영
운영^형태	구	품사 없음	정보·통신
운영^환경	구	품사 없음	정보·통신
운영^효율성	구	품사 없음	경영
운영^흐름도	구	품사 없음	공학 일반
운영권-자	어휘	명사	
운영업-자	어휘	명사	
운영용^탄약	구	품사 없음	군사
운영원^메시지	구	품사 없음	정보·통신
운영원^명령	구	품사 없음	정보·통신
운영원^안내	구	품사 없음	정보·통신
운영원^오류	구	품사 없음	정보·통신
운영원^인터럽트	구	품사 없음	정보·통신
운영원^제어	구	품사 없음	정보·통신
운영원^콘솔	구	품사 없음	정보·통신
운영인의^결격^사유	구	품사 없음	경영
운영적^계획	구	품사 없음	경영
운영적^시아르엠	구	품사 없음	경영
운예	어휘	명사	
운예	어휘	명사	
운예	어휘	명사	
운예-망	어휘	명사	
운예지망	어휘	명사	
운오	어휘	명사	음악
운옹	어휘	명사	미술
운옹식^지형도	구	품사 없음	지리
운와	어휘	명사	
운요호^사건	구	품사 없음	역사
운용	어휘	명사	
운용-권	어휘	명사	
운용-되다	어휘	동사	
운용-률	어휘	명사	
운용-비	어휘	명사	
운용-술	어휘	명사	
운용-액	어휘	명사	
운용-자	어휘	명사	
운용-처	어휘	명사	
운용-하다	어휘	동사	
운용^계전기^시간	구	품사 없음	기계
운용^계획	구	품사 없음	공학 일반
운용^고도	구	품사 없음	기계
운용^공허^중량	구	품사 없음	교통
운용^과학	구	품사 없음	정보·통신
운용^관리	구	품사 없음	정보·통신
운용^관리자	구	품사 없음	정보·통신
운용^관리자	구	품사 없음	정보·통신
운용^교리	구	품사 없음	군사
운용^구조	구	품사 없음	군사
운용^기록	구	품사 없음	정보·통신
운용^기록	구	품사 없음	정보·통신
운용^기록^제어^블럭	구	품사 없음	전기·전자
운용^데이터	구	품사 없음	정보·통신
운용^데이터^저장소	구	품사 없음	정보·통신
운용^리스	구	품사 없음	경제
운용^매뉴얼	구	품사 없음	정보·통신
운용^문자	구	품사 없음	정보·통신
운용^보수^센터	구	품사 없음	정보·통신
운용^분석	구	품사 없음	경영
운용^사이클	구	품사 없음	기계
운용^설계	구	품사 없음	정보·통신
운용^설명서	구	품사 없음	정보·통신
운용^수익	구	품사 없음	경제
운용^수준	구	품사 없음	군사
운용^시^최대^허용^누출률	구	품사 없음	기계
운용^시간당^평균^인시	구	품사 없음	군사
운용^시스템	구	품사 없음	정보·통신
운용^시지	구	품사 없음	기계
운용^시지^범위	구	품사 없음	기계
운용^시험^평가	구	품사 없음	군사
운용^신뢰도	구	품사 없음	정보·통신
운용^신탁	구	품사 없음	경제
운용^신호	구	품사 없음	정보·통신
운용^연구	구	품사 없음	정보·통신
운용^유가^증권^신탁	구	품사 없음	경제
운용^의미론	구	품사 없음	정보·통신
운용^일지	구	품사 없음	정보·통신
운용^자산	구	품사 없음	경제
운용^자중	구	품사 없음	기계
운용^장비	구	품사 없음	공학 일반
운용^전압	구	품사 없음	전기·전자
운용^제어^시스템	구	품사 없음	정보·통신
운용^조건	구	품사 없음	정보·통신
운용^중량	구	품사 없음	기계
운용^지원^시스템	구	품사 없음	정보·통신
운용^체계	구	품사 없음	정보·통신
운용^최고^사용^주파수	구	품사 없음	정보·통신
운용^테스트	구	품사 없음	정보·통신
운용^표준	구	품사 없음	정보·통신
운용^프로그램	구	품사 없음	정보·통신
운용^한계	구	품사 없음	기계
운용^한계^상태	구	품사 없음	공학 일반
운용^허용^기준	구	품사 없음	기계
운용^형태^종합	구	품사 없음	군사
운용^환경	구	품사 없음	군사
운용성^확인	구	품사 없음	군사
운용원^메시지	구	품사 없음	정보·통신
운용원^명령	구	품사 없음	정보·통신
운용원^안내	구	품사 없음	정보·통신
운용원^오류	구	품사 없음	정보·통신
운용원^인터럽트	구	품사 없음	정보·통신
운용원^제어	구	품사 없음	정보·통신
운용원^콘솔	구	품사 없음	정보·통신
운용자^국가	구	품사 없음	기계
운용자^끼어들기	구	품사 없음	정보·통신
운용자^메시지	구	품사 없음	정보·통신
운용자^명령	구	품사 없음	정보·통신
운용자^식별^부호	구	품사 없음	정보·통신
운용자^절차^언어	구	품사 없음	정보·통신
운용자^제어	구	품사 없음	정보·통신
운용자^제어^언어	구	품사 없음	정보·통신
운용자^제어판	구	품사 없음	정보·통신
운용자^콘솔	구	품사 없음	정보·통신
운용자^통신	구	품사 없음	정보·통신
운용자^통신^관리^기능	구	품사 없음	정보·통신
운용자^호출	구	품사 없음	정보·통신
운용적^상호^운용성	구	품사 없음	군사
운용짐함	어휘	명사	경제
운우	어휘	명사	
운우	어휘	명사	
운우	어휘	명사	
운우-락	어휘	명사	
운우^도량	구	품사 없음	불교
운우지락	어휘	명사	
운우지정	어휘	명사	
운운	어휘	명사	
운운	어휘	명사	
운운	어휘	품사 없음	
운운-하다	어휘	동사	
운운-하다	어휘	형용사	
운월	어휘	명사	
운위	어휘	명사	
운위	어휘	명사	
운위	어휘	명사	
운위-되다	어휘	동사	
운위-하다	어휘	동사	
운유	어휘	명사	
운유-하다	어휘	동사	
운율	어휘	명사	문학
운율-구	어휘	명사	언어
운율-법	어휘	명사	문학
운율-소	어휘	명사	언어
운율-적	어휘	관형사·명사	문학
운율-학	어휘	명사	문학
운율^몽타주	구	품사 없음	영상
운율^분석	구	품사 없음	문학
운율^억양법	구	품사 없음	문학
운율^음소	구	품사 없음	언어
운율^음운	구	품사 없음	언어
운율^자질	구	품사 없음	언어
운율적^자질	구	품사 없음	언어
운율적^특징	구	품사 없음	언어
운음	어휘	명사	
운읍	어휘	명사	
운읍-하다	어휘	동사	
운의	어휘	명사	
운의	어휘	명사	
운의	어휘	명사	
운의-하다	어휘	동사	
운인	어휘	명사	
운임	어휘	명사	
운임-률	어휘	명사	경제
운임-표	어휘	명사	
운임^공동^계산제	구	품사 없음	경제
운임^균등	구	품사 없음	경제
운임^기말^환급	구	품사 없음	경제
운임^동맹	구	품사 없음	경제
운임^및^양하비^포함^조건	구	품사 없음	경제
운임^배분	구	품사 없음	기계
운임^보험	구	품사 없음	경제
운임^보험료^및^관세^포함^조건	구	품사 없음	경제
운임^보험료^및^수수료^포함^가격	구	품사 없음	경제
운임^보험료^및^수수료^포함^조건	구	품사 없음	경제
운임^보험료^및^양하비^포함^조건	구	품사 없음	경제
운임^보험료^및^이자^포함^조건	구	품사 없음	경제
운임^보험료^및^통관비^포함^조건	구	품사 없음	경제
운임^보험료^및^환^비용^포함^조건	구	품사 없음	경제
운임^보험료^지급^인도^조건	구	품사 없음	경제
운임^보험료^지급^조건	구	품사 없음	경제
운임^보험료^포함^가격	구	품사 없음	경제
운임^보험료^포함^비용	구	품사 없음	경제
운임^보험료^포함^조건	구	품사 없음	경제
운임^부담력주의	구	품사 없음	경제
운임^선급^선하^증권	구	품사 없음	경제
운임^선급^선화^증권	구	품사 없음	경제
운임^선불	구	품사 없음	경제
운임^선지급^선화^증권	구	품사 없음	경제
운임^수득^약관	구	품사 없음	경제
운임^시장	구	품사 없음	경제
운임^양륙량^지급	구	품사 없음	경제
운임^양륙불	구	품사 없음	경제
운임^연환불제	구	품사 없음	경제
운임^요율표	구	품사 없음	경제
운임^용선	구	품사 없음	경제
운임^원가주의	구	품사 없음	경제
운임^일괄^인상	구	품사 없음	경제
운임^적용^중량	구	품사 없음	기계
운임^조절	구	품사 없음	기계
운임^지급^인도^조건	구	품사 없음	경제
운임^지급^조건	구	품사 없음	경제
운임^지급필	구	품사 없음	경제
운임^지수	구	품사 없음	경제
운임^차	구	품사 없음	경제
운임^착급^선화^증권	구	품사 없음	경제
운임^착불^선화^증권	구	품사 없음	경제
운임^충실^반려제	구	품사 없음	경제
운임^포함^가격	구	품사 없음	경제
운임^포함^비용	구	품사 없음	기계
운임^포함^조건	구	품사 없음	경제
운임^풀제	구	품사 없음	경제
운임^할려제	구	품사 없음	경제
운임^합동	구	품사 없음	경제
운임^협정	구	품사 없음	경제
운임^협정불	구	품사 없음	경제
운임^환급제	구	품사 없음	경제
운임^환불제	구	품사 없음	경제
운임^획득^약관	구	품사 없음	경제
운임^후불	구	품사 없음	경제
운임^흡수^가격^설정법	구	품사 없음	경제
운임률^동맹	구	품사 없음	경제
운잉	어휘	명사	
운자	어휘	명사	
운자	어휘	명사	
운자	어휘	명사	문학
운자(를) 떼다	관용구	품사 없음	
운자-하다	어휘	동사	
운작	어휘	명사	동물
운작-과	어휘	명사	동물
운잔	어휘	명사	
운장	어휘	명사	
운재	어휘	명사	
운재	어휘	명사	
운재-공	어휘	명사	
운재-로	어휘	명사	
운재-하다	어휘	동사	
운재-하다	어휘	동사	
운재길	어휘	명사	
운재차	어휘	명사	
운재터	어휘	명사	
운저	어휘	명사	지구
운저^고도	구	품사 없음	지구
운저루	어휘	명사	
운저리	어휘	명사	
운적	어휘	명사	
운적-되다	어휘	동사	
운적-토	어휘	명사	지구
운적-하다	어휘	동사	
운전	어휘	명사	
운전	어휘	명사	
운전	어휘	명사	
운전 연수	구	품사 없음	
운전-감	어휘	명사	
운전-거	어휘	명사	
운전-공	어휘	명사	
운전-광	어휘	명사	교통
운전-광	어휘	명사	
운전-기사	어휘	명사	
운전-대	어휘	명사	
운전-대	어휘	명사	
운전-되다	어휘	동사	
운전-되다	어휘	동사	
운전-면허	어휘	명사	
운전-법	어휘	명사	
운전-병	어휘	명사	군사
운전-복	어휘	명사	
운전-비	어휘	명사	
운전-사	어휘	명사	
운전-석	어휘	명사	
운전-수	어휘	명사	
운전-술	어휘	명사	
운전-실	어휘	명사	
운전-왕	어휘	명사	
운전-율	어휘	명사	전기·전자
운전-자	어휘	명사	
운전-점	어휘	명사	전기·전자
운전-족	어휘	명사	
운전-직	어휘	명사	
운전-칸	어휘	명사	
운전-탑	어휘	명사	
운전-판	어휘	명사	
운전-하다	어휘	동사	
운전-하다	어휘	동사	
운전^가동률	구	품사 없음	기계
운전^간이역	구	품사 없음	교통
운전^결상^개방^보호	구	품사 없음	전기·전자
운전^경력^증명서	구	품사 없음	사회 일반
운전^경비	구	품사 없음	건설
운전^계수기	구	품사 없음	전기·전자
운전^계통	구	품사 없음	교통
운전^계획	구	품사 없음	전기·전자
운전^곡선	구	품사 없음	전기·전자
운전^관리^유지^보수	구	품사 없음	정보·통신
운전^관리^지표	구	품사 없음	환경
운전^기록지	구	품사 없음	전기·전자
운전^기준	구	품사 없음	기계
운전^데이터^기록지	구	품사 없음	전기·전자
운전^보안^장치	구	품사 없음	교통
운전^부자유^등	구	품사 없음	교통
운전^사고	구	품사 없음	교통
운전^사이클	구	품사 없음	공학 일반
운전^설명서	구	품사 없음	기계
운전^설비	구	품사 없음	교통
운전^속도	구	품사 없음	전기·전자
운전^순서도	구	품사 없음	기계
운전^시간	구	품사 없음	경영
운전^시격	구	품사 없음	교통
운전^시계	구	품사 없음	천문
운전^시뮬레이션	구	품사 없음	교통
운전^시뮬레이션^모델	구	품사 없음	전기·전자
운전^시뮬레이터	구	품사 없음	교통
운전^시험	구	품사 없음	기계
운전^예비^기간	구	품사 없음	전기·전자
운전^예비^시간	구	품사 없음	전기·전자
운전^예비력	구	품사 없음	전기·전자
운전^자금	구	품사 없음	경영
운전^자금^대출금	구	품사 없음	경영
운전^자본	구	품사 없음	경제
운전^작동	구	품사 없음	공학 일반
운전^장력^제어	구	품사 없음	정보·통신
운전^장애	구	품사 없음	교통
운전^전^계통^시험	구	품사 없음	기계
운전^전문^학원	구	품사 없음	교통
운전^정비^영향	구	품사 없음	전기·전자
운전^정비^중량	구	품사 없음	교통
운전^정지	구	품사 없음	전기·전자
운전^정지^시간	구	품사 없음	전기·전자
운전^조건	구	품사 없음	정보·통신
운전^중^보수	구	품사 없음	공학 일반
운전^중^이용률	구	품사 없음	전기·전자
운전^지시	구	품사 없음	교통
운전^지시서	구	품사 없음	정보·통신
운전^지표	구	품사 없음	환경
운전^차단기	구	품사 없음	전기·전자
운전^파일	구	품사 없음	정보·통신
운전^학원	구	품사 없음	교통
운전^휴지	구	품사 없음	기계
운전^휴지	구	품사 없음	공학 일반
운전군	어휘	명사	지명
운전대(를) 놓다	관용구	품사 없음	
운전대(를) 잡다	관용구	품사 없음	
운전대^손상	구	품사 없음	의학
운전면허 시험	구	품사 없음	
운전면허-증	어휘	명사	
운전변	어휘	명사	
운전석-용	어휘	명사	
운전선-도	어휘	명사	교통
운전실^신호	구	품사 없음	정보·통신
운전원	어휘	명사	
운전원^오조작	구	품사 없음	정보·통신
운전원^콘솔	구	품사 없음	전기·전자
운전자-별	어휘	명사	
운전자-용	어휘	명사	
운전자^가족^한정^운전^특약	구	품사 없음	경제
운전자^보험	구	품사 없음	경제
운전자^연령^한정^특약	구	품사 없음	경제
운전자^인지^시간	구	품사 없음	교통
운전자^접근^구역	구	품사 없음	공학 일반
운전자^정보^체계	구	품사 없음	교통
운전자^중심^요율^제도	구	품사 없음	경제
운전자용^열^영상^관측^장비	구	품사 없음	군사
운전접지	어휘	명사	전기·전자
운전조정기	어휘	명사	교통
운점	어휘	명사	화학
운정-수	어휘	명사	
운제	어휘	명사	
운제	어휘	명사	
운제	어휘	명사	
운제	어휘	대명사	
운제	어휘	부사	
운제-나	어휘	부사	
운제-당	어휘	명사	역사
운제^부인	구	품사 없음	인명
운제당-주	어휘	명사	역사
운젠가	어휘	부사	
운조	어휘	명사	
운조	어휘	명사	
운조	어휘	명사	
운조	어휘	명사	
운조	어휘	명사	역사
운조	어휘	명사	
운조-술	어휘	명사	
운조-점	어휘	명사	
운조-하다	어휘	동사	
운조루	어휘	명사	
운조업	어휘	명사	
운족	어휘	명사	음악
운종-가	어휘	명사	역사
운종룡풍종호	어휘	명사	
운죌트의^정리	구	품사 없음	물리
운주	어휘	명사	
운주-루	어휘	명사	지명
운주-사	어휘	명사	불교
운주-하다	어휘	동사	
운주사^구층^석탑	구	품사 없음	역사
운주사^석조^불감	구	품사 없음	불교
운주사^원형^다층^석탑	구	품사 없음	역사
운증	어휘	명사	
운증-용변	어휘	명사	
운증용변-하다	어휘	동사	
운지	어휘	명사	음악
운지-법	어휘	명사	음악
운지-법	어휘	명사	정보·통신
운지^다당체	구	품사 없음	생명
운진	어휘	명사	
운진-되다	어휘	동사	
운진-하다	어휘	동사	
운집	어휘	명사	
운집-되다	어휘	동사	
운집-무산	어휘	명사	
운집-종	어휘	명사	불교
운집-하다	어휘	동사	
운차	어휘	명사	
운창	어휘	명사	
운창	어휘	명사	
운채	어휘	명사	
운채	어휘	명사	역사
운책	어휘	명사	책명
운천-선조호종일기	어휘	명사	역사
운천-호종일기	어휘	명사	역사
운철	어휘	명사	광업
운초	어휘	명사	식물
운초	어휘	명사	인명
운층	어휘	명사	
운치	어휘	명사	
운치	어휘	명사	
운치-되다	어휘	동사	
운치-롭다	어휘	형용사	
운치-하다	어휘	동사	
운칠기삼	어휘	명사	
운쿨룬쿨루	어휘	명사	문학
운크라	어휘	명사	정치
운크타드	어휘	명사	경제
운크타드^아이시시^복합^운송^규칙	구	품사 없음	경제
운크타드^아이시시^복합^운송^증권^규칙	구	품사 없음	경제
운키아르^스켈레시^조약	구	품사 없음	역사
운탄	어휘	명사	
운탄-하다	어휘	동사	
운털린덴^미술관	구	품사 없음	미술
운토	어휘	명사	
운토-하다	어휘	동사	
운통	어휘	명사	문학
운판	어휘	명사	불교
운판-선	어휘	명사	
운페리히트-병	어휘	명사	의학
운편	어휘	명사	
운평	어휘	명사	역사
운평-악	어휘	명사	음악
운포-금	어휘	명사	공예
운표	어휘	명사	
운필	어휘	명사	
운필-하다	어휘	동사	
운하	어휘	명사	
운하	어휘	명사	
운하	어휘	명사	
운하	어휘	명사	
운하-교	어휘	명사	건설
운하-망	어휘	명사	
운하-선	어휘	명사	교통
운하-세	어휘	명사	
운하-타	어휘	명사	교통
운하-하다	어휘	동사	
운하-항	어휘	명사	
운하^구간	구	품사 없음	교통
운하^보트	구	품사 없음	교통
운하^톤수	구	품사 없음	교통
운하^통과세	구	품사 없음	행정
운하^통항료	구	품사 없음	교통
