안꿇다	pv
안꿰다	pv
안뀌다	pv
안끄다	pv
안끊다	pv
안끓다	pv
안낚다	pv
안낡다	pv
안낳다	pv
안넓다	pv
안높다	pv
안눋다	pv
안눕다	pv
안뉘다	pv
안늙다	pv
안늦다	pv
안닦다	pv
안닮다	pv
안닳다	pv
안닿다	pv
안덥다	pv
안덮다	pv
안돋다	pv
안듣다	pv
안딲다	pv
안땋다	pv
안떨다	pv
안떫다	pv
안뚫다	pv
안뛰다	pv
안뜯다	pv
안많다	pv
안맑다	pv
안맵다	pv
안멀다	pv
안멎다	pv
안묻다	pv
안묽다	pv
안받다	pv
안밝다	pv
안밟다	pv
안뱉다	pv
안볶다	pv
안뵙다	pv
안붇다	pv
안붉다	pv
안빨다	pv
안빻다	pv
안뿜다	pv
안섞다	pv
안솎다	pv
안슬다	pv
안싣다	pv
안싸다	pv
안쌓다	pv
안썪다	pv
안쎄다	pv
안쏘다	pv
안쏟다	pv
안쏠다	pv
안쑤다	pv
안쓰다	pv
안쓸다	pv
안씌다	pv
안씰다	pv
안씻다	pv
안앉다	pv
안않다	pv
안얇다	pv
안얕다	pv
안얽다	pv
안엎다	pv
안엷다	pv
안옅다	pv
안옮다	pv
안읊다	pv
안읽다	pv
안젊다	pv
안졀다	pv
안좁다	pv
안좇다	pv
안줍다	pv
안줏다	pv
안짖다	pv
안짙다	pv
안짧다	pv
안쫓다	pv
안쬐다	pv
안찢다	pv
안찧다	pv
안찾다	pv
안춥다	pv
안켜다	pv
안크다	pv
안타다	pv
안튀다	pv
안푸다	pv
안핥다	pv
안헐다	pv
안훑다	pv
안흩다	pv
안희다	pv
앉히다	pv
알맞다	pv
앙카다	pv
앞두다	pv
앳되다	pv
앳띠다	pv
야물다	pv
약하다	pv
양많다	pv
어둡다	pv
어르다	pv
어리다	pv
어울다	pv
어짜다	pv
억세다	pv
얹히다	pv
얼르다	pv
얼리다	pv
얼키다	pv
얽매다	pv
얽히다	pv
업히다	pv
없애다	pv
엉기다	pv
엉키다	pv
에돌다	pv
에우다	pv
에하다	pv
여닫다	pv
여리다	pv
여미다	pv
여위다	pv
여쭈다	pv
여쭙다	pv
연잇다	pv
열나다	pv
열띠다	pv
열치다	pv
염하다	pv
엿듣다	pv
오르다	pv
옮기다	pv
외우다	pv
외치다	pv
요하다	pv
용빼다	pv
용솟다	pv
우짖다	pv
우짜다	pv
울구다	pv
움치다	pv
움트다	pv
웃돌다	pv
읍하다	pv
응하다	pv
의하다	pv
이끌다	pv
이루다	pv
이울다	pv
익히다	pv
일구다	pv
일삼다	pv
일컫다	pv
일하다	pv
읽히다	pv
잇대다	pv
잊히다	pv
자라다	pv
자르다	pv
잘리다	pv
잘살다	pv
잠그다	pv
잠기다	pv
잠들다	pv
잠자다	pv
잡수다	pv
잡숫다	pv
잡히다	pv
잽싸다	pv
저러다	pv
저물다	pv
저미다	pv
적히다	pv
절이다	pv
점찍다	pv
점하다	pv
접치다	pv
접하다	pv
접히다	pv
젖히다	pv
조르다	pv
졸이다	pv
좀먹다	pv
종잡다	pv
죽치다	pv
준하다	pv
줄이다	pv
줄잡다	pv
줄짓다	pv
쥐이다	pv
쥑이다	pv
지니다	pv
지르다	pv
지새다	pv
지우다	pv
지키다	pv
지피다	pv
진하다	pv
질기다	pv
질르다	pv
짚이다	pv
짜내다	pv
짜르다	pv
짜이다	pv
짝하다	pv
짤리다	pv
짱박다	pv
째이다	pv
쪼으다	pv
쫒기다	pv
쫓기다	pv
찌르다	pv
찌지다	pv
찔리다	pv
찢기다	pv
차갑다	pv
차리다	pv
찬하다	pv
찰지다	pv
채우다	pv
채이다	pv
채치다	pv
책하다	pv
챙기다	pv
척하다	pv
청하다	pv
체하다	pv
쳐들다	pv
쳐주다	pv
추리다	pv
추키다	pv
추히다	pv
축나다	pv
축이다	pv
춤추다	pv
취하다	pv
치닫다	pv
치들다	pv
치뜨다	pv
치루다	pv
치받다	pv
치솟다	pv
치이다	pv
치키다	pv
칠하다	pv
칭하다	pv
캐내다	pv
캐묻다	pv
커지다	pv
키우다	pv
타들다	pv
탁하다	pv
탕치다	pv
태우다	pv
터놓다	pv
터지다	pv
토하다	pv
통틀다	pv
퉁기다	pv
튀기다	pv
튕기다	pv
트이다	pv
틀리다	pv
틈나다	pv
틈타다	pv
틔우다	pv
티우다	pv
파내다	pv
파랗다	pv
파먹다	pv
파묻다	pv
파이다	pv
파하다	pv
팔리다	pv
패이다	pv
퍼내다	pv
퍼넣다	pv
퍼담다	pv
퍼렇다	pv
퍼먹다	pv
퍼붓다	pv
퍼지다	pv
펴내다	pv
펴놓다	pv
펴이다	pv
펴지다	pv
편들다	pv
평하다	pv
포개다	pv
포치다	pv
폭넓다	pv
푸르다	pv
풀리다	pv
풀하다	pv
풋되다	pv
풍기다	pv
피나다	pv
피우다	pv
피하다	pv
하얗다	pv
할퀴다	pv
합치다	pv
합하다	pv
해맑다	pv
해매다	pv
해묵다	pv
해지다	pv
행하다	pv
햐얗다	pv
허물다	pv
허옇다	pv
헐겁다	pv
헐리다	pv
헐벗다	pv
헐하다	pv
헛돌다	pv
헝클다	pv
헤이다	pv
헤잇다	pv
헤지다	pv
헤집다	pv
헹구다	pv
혁하다	pv
호되다	pv
홈파다	pv
환하다	pv
훌치다	pv
휘감다	pv
휘덮다	pv
휘몰다	pv
휘젓다	pv
휩뜨다	pv
휩싸다	pv
휩쓸다	pv
흐르다	pv
흐리다	pv
흔들다	pv
흘기다	pv
흘리다	pv
흠치다	pv
힘닿다	pv
힘세다	pv
힘쓰다	pv
힘입다	pv
힘주다	pv
가두다	pv
갑싸다	pv
값나다	pv
값낮다	pv
값높다	pv
검묽다	pv
검븕다	pv
격지다	pv
겹쌓다	pv
곧서다	pv
골르다	pv
광내다	pv
까내다	pv
껴얹다	pv
꼬숩다	pv
꾀쓰다	pv
꿰차다	pv
끄내다	pv
널뛰다	pv
노니다	pv
높낮다	pv
놔주다	pv
닦이다	pv
더듬다	pv
덧달다	pv
덧대다	pv
덧들다	pv
덧신다	pv
덧심다	pv
덧입다	pv
데이다	pv
되팔다	pv
두루다	pv
뒤덥다	pv
뒤밟다	pv
드믈다	pv
드시다	pv
따내다	pv
떠받다	pv
떼내다	pv
뜀뛰다	pv
뜸놓다	pv
뜸뜨다	pv
막놀다	pv
막놓다	pv
맛들다	pv
맞들다	pv
매달다	pv
멀겋다	pv
메기다	pv
메치다	pv
박차다	pv
베이다	pv
벽치다	pv
부옇다	pv
부치다	pv
부플다	pv
분비다	pv
불같다	pv
불내다	pv
불키다	pv
붓들다	pv
붓잡다	pv
뷔우다	pv
비틀다	pv
빛없다	pv
빛있다	pv
빠치다	pv
빼박다	pv
뻐치다	pv
뻣데다	pv
뽕빼다	pv
삐이다	pv
삯팔다	pv
살닿다	pv
삼가다	pv
새맑다	pv
새붉다	pv
새빯다	pv
숨겹다	pv
숨키다	pv
쉬싸다	pv
쉬웁다	pv
싹없다	pv
씨받다	pv
안돌다	pv
안차다	pv
안틀다	pv
억죄다	pv
얼래다	pv
엇대다	pv
여물다	pv
여의다	pv
여이다	pv
연붉다	pv
영글다	pv
욕보다	pv
윤내다	pv
일르다	pv
재우다	pv
저치다	pv
적시다	pv
져주다	pv
집히다	pv
짙붉다	pv
짤르다	pv
쨍하다	pv
쪼이다	pv
쬐이다	pv
찌우다	pv
찜하다	pv
찡기다	pv
처담다	pv
처대다	pv
치닿다	pv
치대다	pv
침놓다	pv
타내다	pv
튀우다	pv
틈내다	pv
퍼대다	pv
편먹다	pv
편짜다	pv
후덥다	pv
후비다	pv
휘돌다	pv
희맑다	pv
희묽다	pv
희붉다	pv
안익다	pv
먹이다	pv
무치다	pv
매력있다	pv
인기있다	pv
재미있다	pv
가치있다	pv
감동받다	pv
감명깊다	pv
감미롭다	pv
