F	a
F	b
F	c
F	d
F	e
F	f
F	g
F	h
F	i
F	j
F	k
F	l
F	m
F	n
F	o
F	p
F	q
F	r
F	s
F	t
F	u
F	v
F	w
F	z
SP	","
SF	.
SU	`
SY	!
SY	@
SY	#
SY	$
SY	%
SY	^
SY	&
SY	*
SY	(
SY	)
SY	-
SY	=
SY	_
SY	+
SY	|
SY	\
SY	[
SY	]
SY	{
SY	}
SY	<
SY	>
SY	?
SY	;
SY	:
SY	*
SD	~
