수천	nc	수천
식도	nc	식도
신풍	nc	신풍
아랫길	nc	아랫길
약수터	nc	약수터
약장	nc	약장
양성	nc	양성
여량	nc	여량
연주	nc	연주
염전	nc	염전
영도	nc	영도
영선	nc	영선
영해	nc	영해
온양	nc	온양
우계	nc	우계
우주	nc	우주
위주	nc	위주
의인	nc	의인
의주	nc	의주
이안	nc	이안
이하	nc	이하
인의	nc	인의
인풍	nc	인풍
일직	nc	일직
임관	nc	임관
임진	nc	임진
임치	nc	임치
입석	nc	입석
자산	nc	자산
자인	nc	자인
장명	nc	장명
장풍	nc	장풍
재산	nc	재산
전망대	nc	전망대
점촌	nc	점촌
정산	nc	정산
정주	nc	정주
제방	nc	제방
조경	nc	조경
주봉	nc	주봉
증산	nc	증산
지명	nc	지명
지역주의	nc	지역주의
지질	nc	지질
지형학	nc	지형학
집촌	nc	집촌
천지	nc	천지
철야	nc	철야
청기	nc	청기
청산	nc	청산
청천	nc	청천
춘주	nc	춘주
충청도	nc	충청도
취락	nc	취락
태산	nc	태산
통해	nc	통해
평야	nc	평야
풍각	nc	풍각
풍기	nc	풍기
하천	nc	하천
항만	nc	항만
해류	nc	해류
해양	nc	해양
해제	nc	해제
헬기장	nc	헬기장
호령	nc	호령
호수	nc	호수
화주	nc	화주
환가	nc	환가
회주	nc	회주
희망봉	nc	희망봉
미아	nc	미아
상해	nc	상해
대덕	nc	대덕
남한	nc	남한
상도	nc	상도
일로	nc	일로
가곡면	nc	가곡면
가금면	nc	가금면
가남읍	nc	가남읍
가덕면	nc	가덕면
가락동	nc	가락동
가례면	nc	가례면
가북면	nc	가북면
가산면	nc	가산면
가야 곡면	nc	가야곡면
가야곡면	nc	가야곡면
가은읍	nc	가은읍
가조면	nc	가조면
가창면	nc	가창면
가천면	nc	가천면
가평군	nc	가평군
가평읍	nc	가평읍
가회면	nc	가회면
각남면	nc	각남면
각북면	nc	각북면
간동면	nc	간동면
갈말읍	nc	갈말읍
갈산면	nc	갈산면
감곡면	nc	감곡면
감문면	nc	감문면
갑동	nc	갑동
강경읍	nc	강경읍
강구면	nc	강구면
강남구	nc	강남구
강내면	nc	강내면
강동	nc	강동
강동구	nc	강동구
강동면	nc	강동면
강릉	nc	강릉
강릉시	nc	강릉시
강북구	nc	강북구
강서구	nc	강서구
강선리	nc	강선리
강원도	nc	강원도
강진군	nc	강진군
강진면	nc	강진면
강진읍	nc	강진읍
강천면	nc	강천면
강화군	nc	강화군
강화읍	nc	강화읍
개정면	nc	개정면
개진면	nc	개진면
개천면	nc	개천면
개포면	nc	개포면
거류면	nc	거류면
거문리	nc	거문리
거제	nc	거제
거제시	nc	거제시
거창군	nc	거창군
건천읍	nc	건천읍
결성면	nc	결성면
겸면	nc	겸면
겸백면	nc	겸백면
경기도	nc	경기도
경동	nc	경동
경산	nc	경산
경산시	nc	경산시
경상 남도	nc	경상남도
경상남도	nc	경상남도
경상 북도	nc	경상북도
경상북도	nc	경상북도
경운동	nc	경운동
경주시	nc	경주시
계남면	nc	계남면
계동	nc	계동
계룡	nc	계룡
계룡시	nc	계룡시
계성면	nc	계성면
계양구	nc	계양구
계화면	nc	계화면
고경면	nc	고경면
고군면	nc	고군면
고기리	nc	고기리
고남면	nc	고남면
고달면	nc	고달면
고대면	nc	고대면
고덕면	nc	고덕면
고령군	nc	고령군
고부면	nc	고부면
고북면	nc	고북면
고산면	nc	고산면
고삼면	nc	고삼면
고성군	nc	고성군
고수면	nc	고수면
고아읍	nc	고아읍
고암면	nc	고암면
고양시	nc	고양시
고전면	nc	고전면
고제면	nc	고제면
고창군	nc	고창군
고한읍	nc	고한읍
고현면	nc	고현면
고흥군	nc	고흥군
고흥읍	nc	고흥읍
곡성군	nc	곡성군
곤명면	nc	곤명면
곤양면	nc	곤양면
곤지암읍	nc	곤지암읍
공근면	nc	공근면
공덕동	nc	공덕동
공도읍	nc	공도읍
공산면	nc	공산면
공주시	nc	공주시
과천	nc	과천
과천시	nc	과천시
관악구	nc	관악구
광덕면	nc	광덕면
광명시	nc	광명시
광산구	nc	광산구
광석면	nc	광석면
광시면	nc	광시면
광양	nc	광양
광양시	nc	광양시
광양읍	nc	광양읍
광주광역시	nc	광주광역시
광주 광역시	nc	광주광역시
광주시	nc	광주시
광진구	nc	광진구
광천읍	nc	광천읍
광탄면	nc	광탄면
광혜 원면	nc	광혜원면
광혜원면	nc	광혜원면
광활면	nc	광활면
괴산군	nc	괴산군
교남동	nc	교남동
교동	nc	교동
교동면	nc	교동면
구례군	nc	구례군
구로구	nc	구로구
구룡면	nc	구룡면
구룡포읍	nc	구룡포읍
구리시	nc	구리시
구림면	nc	구림면
구만면	nc	구만면
구미시	nc	구미시
구이면	nc	구이면
구정면	nc	구정면
구좌읍	nc	구좌읍
구지면	nc	구지면
구천면	nc	구천면
구항면	nc	구항면
군남면	nc	군남면
군내면	nc	군내면
군동면	nc	군동면
군북면	nc	군북면
군산시	nc	군산시
군위군	nc	군위군
군위읍	nc	군위읍
군포시	nc	군포시
굴포리	nc	굴포리
궁동	nc	궁동
궁류면	nc	궁류면
권선구	nc	권선구
궐동	nc	궐동
규암면	nc	규암면
근남면	nc	근남면
근동면	nc	근동면
근북면	nc	근북면
근흥면	nc	근흥면
금가면	nc	금가면
금남면	nc	금남면
금당면	nc	금당면
금동	nc	금동
금산군	nc	금산군
금서면	nc	금서면
금성면	nc	금성면
금수면	nc	금수면
