레코딩 스튜디오	nc	레코딩스튜디오
레코딩스튜디오	nc	레코딩스튜디오
레크리에이션 그라운드	nc	레크리에이션그라운드
레크리에이션그라운드	nc	레크리에이션그라운드
로드샵	nc	로드샵
로비	nc	로비
리서치 센터	nc	리서치센터
리서치센터	nc	리서치센터
링	nc	링
마당	nc	마당
마운드	nc	마운드
마을	nc	마을
마켓 타운	nc	마켓타운
마켓타운	nc	마켓타운
맛집	nc	맛집
매립지	nc	매립지
멀티샵	nc	멀티샵
명소	nc	명소
명품 갤러리	nc	명품갤러리
명품갤러리	nc	명품갤러리
명품관	nc	명품관
모래 놀이터	nc	모래놀이터
모래놀이터	nc	모래놀이터
모자보건센터	nc	모자보건센터
모텔	nc	모텔
목욕탕	nc	목욕탕
목적지	nc	목적지
무대	nc	무대
무역 센터	nc	무역센터
무역센터	nc	무역센터
무인도	nc	무인도
문방구	nc	문방구
문화 센터	nc	문화센터
문화관	nc	문화관
문화센터	nc	문화센터
물가	nc	물가
물속	nc	물속
미군 기지	nc	미군기지
미군기지	nc	미군기지
미술관	nc	미술관
미야하라종합운전소	nc	미야하라종합운전소
민스터	nc	민스터
바깥	nc	바깥
바다	nc	바다
바닷가	nc	바닷가
바닷속	nc	바닷속
박물관	nc	박물관
발코니	nc	발코니
방	nc	방
밭	nc	밭
배송지	nc	배송지
배치간이역	nc	배치간이역
백사장	nc	백사장
백일장	nc	백일장
버스 정류장	nc	버스정류장
버스스탑	nc	버스스탑
버스정류장	nc	버스정류장
베드 타운	nc	베드타운
베드타운	nc	베드타운
벽면	nc	벽면
변전소	nc	변전소
별관	nc	별관
별장	nc	별장
보행자 공간	nc	보행자공간
보행자 도로	nc	보행자도로
보행자 전용 도로	nc	보행자전용도로
보행자 전용도로	nc	보행자전용도로
보행자공간	nc	보행자공간
보행자도로	nc	보행자도로
보행자전용도로	nc	보행자전용도로
보호 구역	nc	보호구역
보호구역	nc	보호구역
복도	nc	복도
복식 화산	nc	복식화산
복식화산	nc	복식화산
복지관	nc	복지관
복합 쇼핑몰	nc	복합쇼핑몰
복합 화산	nc	복합화산
복합쇼핑몰	nc	복합쇼핑몰
복합화산	nc	복합화산
본가	nc	본가
본관	nc	본관
본교	nc	본교
본부	nc	본부
본사	nc	본사
본점	nc	본점
본회 의장	nc	본회의장
본회의장	nc	본회의장
부두	nc	부두
부엌	nc	부엌
북방	nc	북방
북방 지역	nc	북방지역
북방지역	nc	북방지역
북부 연방	nc	북부연방
북부 지방	nc	북부지방
북부연방	nc	북부연방
북부지방	nc	북부지방
분수대	nc	분수대
분향소	nc	분향소
불모지	nc	불모지
비그늘지역	nc	비그늘지역
비밀 도시	nc	비밀도시
비밀도시	nc	비밀도시
비상구	nc	비상구
비포장 도로	nc	비포장도로
비포장도로	nc	비포장도로
빈소	nc	빈소
빵집	nc	빵집
사무소	nc	사무소
사무실	nc	사무실
사무처	nc	사무처
사업소	nc	사업소
사업실	nc	사업실
사업장	nc	사업장
사용자 공간	nc	사용자공간
사용자공간	nc	사용자공간
사용처	nc	사용처
사우나	nc	사우나
사육장	nc	사육장
사진관	nc	사진관
사진전	nc	사진전
산성	nc	산성
살롱	nc	살롱
상가	nc	상가
상권	nc	상권
상담실	nc	상담실
상업 지구	nc	상업지구
상업지구	nc	상업지구
상영관	nc	상영관
상회	nc	상회
생태 도시	nc	생태도시
생태도시	nc	생태도시
서부	nc	서부
서부 지방	nc	서부지방
서부지방	nc	서부지방
서브 웨이	nc	서브웨이
서브웨이	nc	서브웨이
서양	nc	서양
서원	nc	서원
서재	nc	서재
서해	nc	서해
석실	nc	석실
선거구	nc	선거구
선착장	nc	선착장
섬	nc	섬
성	nc	성
성곽 도시	nc	성곽도시
성곽도시	nc	성곽도시
성당	nc	성당
성벽 도시	nc	성벽도시
성벽도시	nc	성벽도시
성지	nc	성지
성채 도시	nc	성채도시
성채도시	nc	성채도시
성층 화산	nc	성층화산
성층화산	nc	성층화산
성탄절 시장	nc	성탄절시장
성탄절시장	nc	성탄절시장
세계 도시	nc	세계도시
세계 시장	nc	세계시장
세계도시	nc	세계도시
세계시장	nc	세계시장
세미나실	nc	세미나실
센터	nc	센터
소극장	nc	소극장
소매 시장	nc	소매시장
소매시장	nc	소매시장
소방 본부	nc	소방본부
소방본부	nc	소방본부
소우지	nc	소우지
소행성	nc	소행성
쇼핑 센터	nc	쇼핑센터
쇼핑센터	nc	쇼핑센터
수력 발전소	nc	수력발전소
수력발전소	nc	수력발전소
수산 시장	nc	수산시장
수상실	nc	수상실
수소 충전소	nc	수소충전소
수소충전소	nc	수소충전소
수영장	nc	수영장
수족관	nc	수족관
숙소	nc	숙소
순상 화산	nc	순상화산
순상화산	nc	순상화산
순환 고속 도로	nc	순환고속도로
순환 고속도로	nc	순환고속도로
순환 도로	nc	순환도로
순환고속도로	nc	순환고속도로
순환도로	nc	순환도로
숲	nc	숲
슈퍼 센터	nc	슈퍼센터
슈퍼 화산	nc	슈퍼화산
슈퍼센터	nc	슈퍼센터
슈퍼화산	nc	슈퍼화산
스노 브리지	nc	스노브리지
스노브 리지	nc	스노브리지
스노브리지	nc	스노브리지
스노우 브리지	nc	스노우브리지
스노우브리지	nc	스노우브리지
스쿨	nc	스쿨
스퀘어	nc	스퀘어
스키장	nc	스키장
스타디움	nc	스타디움
스테이션	nc	스테이션
스테이지	nc	스테이지
스테이트	nc	스테이트
스튜디오	nc	스튜디오
스트리트	nc	스트리트
스트릿	nc	스트릿
슬럼	nc	슬럼
습곡 산맥	nc	습곡산맥
습곡산맥	nc	습곡산맥
시계탑	nc	시계탑
시골	nc	시골
시군	nc	시군
시내	nc	시내
시네마 테크	nc	시네마테크
시네마테크	nc	시네마테크
시립 미술관	nc	시립미술관
시립미술관	nc	시립미술관
시민 광장	nc	시민광장
시민광장	nc	시민광장
시성	nc	시성
시장	nc	시장
시청	nc	시청
시티	nc	시티
식당	nc	식당
신도시	nc	신도시
신사옥	nc	신사옥
신혼집	nc	신혼집
실내	nc	실내
실내 경기장	nc	실내경기장
실내 수영장	nc	실내수영장
실내 체육관	nc	실내체육관
실내경기장	nc	실내경기장
실내수영장	nc	실내수영장
실내체육관	nc	실내체육관
실외	nc	실외
실주소	nc	실주소
실험실	nc	실험실
쓰레기장	nc	쓰레기장
씨어터	nc	씨어터
아래쪽	nc	아래쪽
아지트	nc	아지트
아침 시장	nc	아침시장
아침시장	nc	아침시장
아쿠아 리움	nc	아쿠아리움
아쿠아리움	nc	아쿠아리움
아트 센터	nc	아트센터
아트센터	nc	아트센터
아트홀	nc	아트홀
아티스트 갤러리	nc	아티스트갤러리
아티스트갤러리	nc	아티스트갤러리
아파트	nc	아파트
안경원	nc	안경원
안방 극장	nc	안방극장
안방극장	nc	안방극장
암벽장	nc	암벽장
앞부분	nc	앞부분
앞자리	nc	앞자리
애견 호텔	nc	애견호텔
애견샵	nc	애견샵
애견호텔	nc	애견호텔
야구장	nc	야구장
야시장	nc	야시장
야영장	nc	야영장
야외	nc	야외
야외 극장	nc	야외극장
야외극장	nc	야외극장
양로원	nc	양로원
양식장	nc	양식장
양조장	nc	양조장
양지	nc	양지
언덕	nc	언덕
얼음 화산	nc	얼음화산
얼음화산	nc	얼음화산
여울	nc	여울
여행지	nc	여행지
역내	nc	역내
역사 박물관	nc	역사박물관
역사박물관	nc	역사박물관
연구 센터	nc	연구센터
연구센터	nc	연구센터
연구실	nc	연구실
연합 공국	nc	연합공국
연합공국	nc	연합공국
열대 지방	nc	열대지방
열대우림	nc	열대우림
열대지방	nc	열대지방
영어 마을	nc	영어마을
영어권	nc	영어권
영어마을	nc	영어마을
영웅 도시	nc	영웅도시
영웅도시	nc	영웅도시
영화관	nc	영화관
옆집	nc	옆집
예식장	nc	예식장
예정지	nc	예정지
오락실	nc	오락실
오름	nc	오름
오아시스	nc	오아시스
오페라 극장	nc	오페라극장
오페라극장	nc	오페라극장
오피스텔	nc	오피스텔
옥상	nc	옥상
옥외	nc	옥외
옥포	nc	옥포
온대 지방	nc	온대지방
온대지방	nc	온대지방
온천	nc	온천
온천 마을	nc	온천마을
온천마을	nc	온천마을
왕궁	nc	왕궁
외곽	nc	외곽
욕실	nc	욕실
우리집	nc	우리집
우물	nc	우물
우성 아파트	nc	우성아파트
우성아 파트	nc	우성아파트
우성아파트	nc	우성아파트
우주 공간	nc	우주공간
우주 공항	nc	우주공항
우주공간	nc	우주공간
우체통	nc	우체통
운동 공원	nc	운동공원
운동공원	nc	운동공원
운동장	nc	운동장
운전석	nc	운전석
원룸	nc	원룸
원자력 발전소	nc	원자력발전소
원자력발전소	nc	원자력발전소
원자로	nc	원자로
원전	nc	원전
원형 경기장	nc	원형경기장
원형 극장	nc	원형극장
원형경기장	nc	원형경기장
원형극장	nc	원형극장
웨딩 스튜디오	nc	웨딩스튜디오
웨딩스튜디오	nc	웨딩스튜디오
웨딩홀	nc	웨딩홀
웨스트	nc	웨스트
위성 도시	nc	위성도시
위성도시	nc	위성도시
위층	nc	위층
유령 도시	nc	유령도시
유령도시	nc	유령도시
유료 도로	nc	유료도로
유료도로	nc	유료도로
유비쿼터스 도시	nc	유비쿼터스도시
유비쿼터스도시	nc	유비쿼터스도시
유스 타운	nc	유스타운
유스타운	nc	유스타운
유적박물관	nc	유적박물관
유적지	nc	유적지
유통 센터	nc	유통센터
유통센터	nc	유통센터
육지	nc	육지
은신처	nc	은신처
은하	nc	은하
은하계	nc	은하계
응급실	nc	응급실
의료원	nc	의료원
이국	nc	이국
이발소	nc	이발소
이적 시장	nc	이적시장
이적시장	nc	이적시장
인공 암벽장	nc	인공암벽장
인공섬	nc	인공섬
인공암벽장	nc	인공암벽장
임대 아파트	nc	임대아파트
임대아파트	nc	임대아파트
입구	nc	입구
입학처	nc	입학처
자매 결연 도시	nc	자매결연도시
자매 도시	nc	자매도시
자매결연 도시	nc	자매결연도시
자매결연도시	nc	자매결연도시
자매도시	nc	자매도시
자연사박물관	nc	자연사박물관
자연요양소	nc	자연요양소
자유 공간	nc	자유공간
자유 광장	nc	자유광장
자유 제국 도시	nc	자유제국도시
자유 제국도시	nc	자유제국도시
자유공간	nc	자유공간
자유광장	nc	자유광장
자유제국도시	nc	자유제국도시
자치도	nc	자치도
자택	nc	자택
작업장	nc	작업장
작은 도시	nc	작은도시
작은도시	nc	작은도시
장례 식장	nc	장례식장
장례식장	nc	장례식장
장터	nc	장터
재래 시장	nc	재래시장
재래시장	nc	재래시장
저수지	nc	저수지
저장소	nc	저장소
저택	nc	저택
적진	nc	적진
전문점	nc	전문점
전산실	nc	전산실
전세계	nc	전세계
전시실	nc	전시실
전용 경기장	nc	전용경기장
전용경기장	nc	전용경기장
전원 도시	nc	전원도시
전원도시	nc	전원도시
전장	nc	전장
전통 시장	nc	전통시장
전통시장	nc	전통시장
점포	nc	점포
정글	nc	정글
정류장	nc	정류장
정자	nc	정자
조력 발전소	nc	조력발전소
조력발전소	nc	조력발전소
조선소	nc	조선소
종점	nc	종점
종착역	nc	종착역
종합 경기장	nc	종합경기장
종합경기장	nc	종합경기장
좌판	nc	좌판
주거 지역	nc	주거지역
주거지역	nc	주거지역
주민 센터	nc	주민센터
주민센터	nc	주민센터
주방	nc	주방
주변	nc	주변
주유소	nc	주유소
주택가	nc	주택가
중남부 지방	nc	중남부지방
중남부지방	nc	중남부지방
중동부 지방	nc	중동부지방
중동부지방	nc	중동부지방
중부 지방	nc	중부지방
중부지방	nc	중부지방
중북부 지방	nc	중북부지방
중북부지방	nc	중북부지방
중서부 지방	nc	중서부지방
중서부지방	nc	중서부지방
중소 도시	nc	중소도시
중소도시	nc	중소도시
중심 공항	nc	중심공항
중심 업무 지구	nc	중심업무지구
중심가	nc	중심가
중심공항	nc	중심공항
중심업무지구	nc	중심업무지구
지구	nc	지구
지구상	nc	지구상
지뢰밭	nc	지뢰밭
지름길	nc	지름길
지역구	nc	지역구
지하	nc	지하
