a	f
b	f
c	f
d	f
e	f
f	f
g	f
h	f
i	f
j	f
k	f
l	f
m	f
n	f
o	f
p	f
q	f
r	f
s	f
t	f
u	f
v	f
w	f
z	f
,	sp
.	sf
`	su
!	sy
@	sy
#	sy
$	sy
%	sy
^	sy
&	sy
*	sy
(	sy
)	sy
-	sy
=	sy
_	sy
+	sy
|	sy
\	sy
[	sy
]	sy
{	sy
}	sy
<	sy
>	sy
?	sy
;	sy
:	sy
~	sd
